Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg)
2022-07-14T11:25:00-04:00,2022-07-14 11:25:00,86.7,97.8,76.6,0.2,1.1,4.5,126,0,0,0.01,0.04,0.33,236.22,29.97,72,2,298.4,29.91
2022-07-14T11:20:00-04:00,2022-07-14 11:20:00,84.9,94.4,76.1,0.2,1.1,4.5,117,0,0,0.01,0.04,0.33,236.22,29.97,75,2,206.4,29.91
2022-07-14T11:15:00-04:00,2022-07-14 11:15:00,84.9,94.4,76.1,0.2,1.1,4.5,117,0,0,0.01,0.04,0.33,236.22,29.97,75,2,206.4,29.91
2022-07-14T11:10:00-04:00,2022-07-14 11:10:00,84.9,95.7,77.3,0.9,1.1,4.5,114,0,0,0.01,0.04,0.33,236.22,29.97,78,9,940,29.91
2022-07-14T11:05:00-04:00,2022-07-14 11:05:00,84.9,95.7,77.3,0,0,4.5,130,0,0,0.01,0.04,0.33,236.22,29.97,78,2,295.8,29.91
2022-07-14T11:00:00-04:00,2022-07-14 11:00:00,84.9,95.2,76.9,0,0,4.5,130,0,0,0.01,0.04,0.33,236.22,29.97,77,1,196.5,29.91
2022-07-14T10:55:00-04:00,2022-07-14 10:55:00,84.9,95.2,76.9,0,0,4.5,130,0,0,0.01,0.04,0.33,236.22,29.97,77,1,196.5,29.91
2022-07-14T10:50:00-04:00,2022-07-14 10:50:00,84.9,95.2,76.9,0,0,4.5,130,0,0,0.01,0.04,0.33,236.22,29.97,77,1,196.5,29.91
2022-07-14T10:45:00-04:00,2022-07-14 10:45:00,84.9,94.4,76.1,0,0,4.5,136,0,0,0.01,0.04,0.33,236.22,29.97,75,1,158.3,29.91
2022-07-14T10:40:00-04:00,2022-07-14 10:40:00,84.9,94.4,76.1,0,0,4.5,145,0,0,0.01,0.04,0.33,236.22,29.96,75,2,203.4,29.9
2022-07-14T10:35:00-04:00,2022-07-14 10:35:00,85.6,97.2,77.5,0,0,4.5,160,0,0,0.01,0.04,0.33,236.22,29.97,77,2,239.4,29.91
