,0
644,0.7450455710586231
645,-20.39404557832075
646,-18.350439992803025
647,-16.306834407282526
648,-5.304051942623478
649,-12.219623236243036
650,-19.135194529858314
651,-17.091588944335573
652,-15.047983358815877
653,-21.963554652434766
654,-24.39953750648537
655,-8.91716660225047
656,-6.873561016729938
657,-18.268720749919687
658,-34.14346892267717
659,-32.09986333715791
660,-39.01543463077449
661,-50.41059436396326
662,-48.36698877844186
663,-46.323383192921376
664,-71.15730824481966
665,-69.11370265930313
666,-76.0292739529161
667,-73.98566836739833
668,-85.38082810058361
669,-110.2147531524817
670,-108.17114756695865
671,-106.12754198144076
672,-108.56352483549206
673,-115.47909612910969
674,-122.39466742272982
675,-120.35106183720632
676,-127.26663313082501
677,-134.18220442444232
678,-136.61818727849425
679,-134.57458169296956
680,-141.49015298659214
681,-139.44654740106532
682,-146.3621186946867
683,-180.54759789425364
684,-178.5039923087312
685,-176.4603867232109
686,-174.41678113768876
687,-130.0132740105175
688,-127.96966842499641
689,-125.92606283947576
690,-83.56616129782482
691,-81.52255571229935
692,-70.51977324764201
693,-59.51699078298516
694,-57.47338519746262
695,-55.429779611940276
696,35.81321749645559
697,37.85682308197007
698,39.900428667492754
699,41.944034253013335
700,52.946816717673116
701,72.90877606147676
702,65.99320476785527
703,85.95516411165819
704,87.9987696971783
705,90.0423752826965
706,85.1704095746049
707,87.21401516012644
708,89.25762074564254
709,91.30122633116714
710,106.78359723539933
711,108.82720282092039
712,110.87080840644033
713,112.91441399196019
714,141.8355502149014
715,157.31792111913185
716,440.3984665919751
717,442.4420721774968
718,507.1999159169898
719,567.4781712169228
720,650.154368714703
721,625.3204436628073
722,604.9661070504759
723,584.611770438149
724,591.1349644632371
725,481.1888590595105
726,483.23246464503194
727,485.2760702305543
728,464.9217336182274
729,466.9653392037482
730,500.36606386625914
731,533.766788528767
732,585.0858669495583
733,569.2111187767981
734,566.7751359227502
735,532.9820339917138
736,543.9848164563685
737,563.9467758001764
738,534.6332623087084
739,500.84016037766924
740,543.2000619193172
741,554.2028443839762
742,533.8485077716505
743,567.2492324341629
744,537.9357189426929
745,499.6630285720894
746,483.7882803993296
747,472.39312066613945
748,505.7938453286511
749,476.4803318371824
750,451.64640678528156
751,453.6900123708068
752,401.97855668149083
753,368.1854547504444
754,365.74947189639795
755,269.24213181138356
756,239.92861831991863
757,215.09469326801562
758,203.69953353482896
759,178.86560848293013
760,140.59291811232168
761,120.23858149999671
762,90.92506800852203
763,84.00949671490554
764,68.13474854214812
765,65.69876568809936
766,58.78319439448283
767,51.867623100862055
768,44.95205180724252
769,46.99565739276277
770,49.039262978291625
771,42.1236916846712
772,30.728531951480917
