,0
0,12.552642039524637
1,23.48355118866394
2,29.969038279486373
3,32.009103311986216
4,51.830856577758915
5,71.65260984353056
6,87.02894105098314
7,75.73273990853494
8,77.77280494103988
9,70.92202585691349
10,72.96209088941332
11,66.1113118052854
12,77.04222095442408
13,87.97313010356112
14,90.01319513606077
15,83.16241605193485
16,67.42079285117052
17,69.46085788367702
18,58.16465674122935
19,33.5321894238305
20,35.572254456336566
21,15.385209197253968
22,17.42527422976409
23,10.574495145629696
24,12.61456017813409
25,14.654625210638489
26,-1.086997990126527
27,0.953067042376665
28,-10.343134100065782
29,-8.303069067564016
30,-15.153848151694588
31,-30.89547135245416
32,-33.30082837826905
33,-31.2607633457631
34,-38.111542429895444
35,-44.96232151402642
36,-60.703944714787
37,-58.66387968228753
38,-61.06923670809551
39,-67.9200157922279
40,-65.87995075972208
41,-81.62157396048484
42,-88.47235304461043
43,-90.87771007042919
44,-97.72848915455765
45,-104.57926823868914
46,-102.5392032061818
47,-100.4991381736803
48,-107.34991725780624
49,-114.20069634194067
50,-112.16063130943569
51,-114.56598833524666
52,-112.52592330274244
53,-110.48585827023754
54,-104.00037117942068
55,-101.96030614691446
56,-99.92024111441188
57,-102.32559814022304
58,-126.95806545762348
59,-133.80884454174938
60,-96.20540304271377
61,-31.929429193777928
62,-47.671052394537334
63,-45.63098736203296
64,-16.918389979629904
65,-41.55085729702642
66,-21.729104031254646
67,-19.689038998752864
68,22.359824558604217
69,24.399889591107687
70,48.66706491519669
71,68.48881818096353
72,70.52888321346508
73,63.67810412933982
74,52.38190298689439
75,14.413169494546757
76,7.562390410419494
77,-21.515498965299948
78,-6.13916775784196
79,-12.989946841970136
80,-2.0590376928337393
81,-13.35523883528277
82,68.70242324692401
83,61.85164416279432
84,72.78255331192895
85,65.93177422780008
86,67.97183926030914
87,92.2390145843903
88,103.1699237335295
89,185.2275858157347
90,178.3768067316055
91,198.19855999737536
92,173.5660926799759
93,184.4970018291147
94,186.53706686161763
95,166.35002160253939
96,168.39008663504396
97,223.7752163673483
98,323.6145666828225
99,454.5718714065072
100,447.72109232238165
101,600.9055073376525
102,602.9455723701527
103,596.0947932860241
104,598.1348583185273
105,626.8474557009318
106,588.8787222085879
107,599.8096313577238
108,552.9500537487443
109,594.998917306098
110,605.9298264552372
111,599.0790473711066
112,632.237066811829
113,625.3862877276995
114,556.2995998271318
115,598.3484633844815
116,560.3797298921393
117,553.5289508080128
118,626.6957687735832
119,526.491126464803
120,577.430834138792
121,579.4708991712904
122,554.838431853899
123,543.5422307114509
124,558.9185619189046
125,520.9498284265617
126,531.8807375756991
127,520.5845364332474
128,504.8429132324917
129,475.7650238567724
130,477.8050888892779
131,462.0634656885149
132,464.10353072101987
133,492.81612810342193
134,468.183660786024
135,470.22372581852756
136,392.2461938013309
137,385.3954147172024
138,396.32632386633907
139,496.16567418180983
140,489.31489509768346
141,389.1102527889025
142,351.1415192965534
143,335.3998960957947
144,346.3308052449304
145,308.36207175258545
146,270.3933382602348
147,241.3154488845234
148,167.78333892564171
149,147.59629366656478
150,127.40924840748391
151,93.8859369734531
152,82.58973583100627
153,84.62980086350865
154,86.6698658960148
155,102.0461971034694
156,112.97710625260719
157,115.01717128510961
158,64.9015718024729
159,75.83248095161265
160,77.05651997111536
161,84.3580330749345
162,85.58207209443837
163,88.43816313994533
164,90.47822817244794
165,88.07287114663308
166,81.2220920625046
167,83.26215709501183
168,85.30222212751167
169,78.45144304338352
170,62.70981984262243
171,60.304462816808766
172,75.68079402425879
173,64.38459288181595
174,26.41585938946827
175,41.79219059692476
176,52.31508673955822
177,36.98147654529532
178,34.576119519484756
179,27.72534043535227
180,29.76540546786234
181,31.80547050036153
182,24.954691416232418
183,18.10391233210321
184,20.143977364604652
185,22.184042397107866
186,14.517237299980279
187,4.03706217053429
188,14.96797131967029
189,-0.7736518810887995
190,10.157257268045736
191,3.3064781839187933
192,-12.435145016847095
193,-1.50423586771098
194,-12.800437010154372
195,-28.542060210921978
196,-26.5019951784136
197,-24.461930145912564
198,-44.648975404990125
199,-51.49975448912041
200,-40.56884533997867
201,-47.41962442411409
202,-54.270403508243255
203,-70.01202670900656
204,-59.08111755986593
205,-57.04105252736447
206,-63.8918316114905
207,-66.29718863730868
208,-73.14796772143644
209,-71.10790268893119
210,-60.17699353979402
211,-75.91861674055575
212,-82.76939582468863
213,-80.7293307921824
214,-87.58010987631343
215,-98.87631101875817
216,-123.50877833615758
217,-112.57786918701822
218,-21.629362988181708
219,-19.58929795567966
220,-8.658388806539149
221,-6.618323774034733
222,-13.469102858165218
223,-11.42903782566175
224,12.838137498427223
225,23.769046647562632
226,16.918267563435347
227,94.53050758732282
228,118.797682911412
229,120.83774794391168
230,105.0961247431467
231,124.91787800892128
232,118.06709892479235
233,128.99800807392919
234,131.03807310643555
235,110.85102784734988
236,126.22735905480667
237,119.37657997067939
238,99.1895347115988
239,119.01128797736682
240,152.1693074180894
241,167.5456386255435
242,156.24943748309434
243,127.17154810738201
244,169.2204116647414
245,184.59674287218874
246,213.3093402545947
247,219.79482734541614
248,199.60778208633738
249,210.53869123547366
250,181.46080185975782
251,187.94628895058
252,207.76804221634947
253,200.91726313222094
254,282.9749252144261
255,453.9410284629659
256,558.2258008367558
257,689.1831055604414
258,717.079676929841
259,662.1452812172333
260,615.285703608252
261,643.9983009906582
262,690.4925866063287
263,701.4234957554647
264,641.2276519715379
265,625.4860287707745
266,596.4081393950582
267,616.2298926608314
268,609.3791135767018
269,571.4103800843542
