Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg)
2022-07-21T23:55:00-04:00,2022-07-21 23:55:00,78.3,80.3,77.1,0,0,18.3,142,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30
2022-07-21T23:50:00-04:00,2022-07-21 23:50:00,78.6,80.7,77.4,0,0,18.3,142,0,1.78,1.78,1.91,8.01,226.24,29.98,96,0,0,30
2022-07-21T23:45:00-04:00,2022-07-21 23:45:00,78.1,80.1,76.9,0,0,18.3,142,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30
2022-07-21T23:40:00-04:00,2022-07-21 23:40:00,78.1,80.2,77.2,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30
2022-07-21T23:35:00-04:00,2022-07-21 23:35:00,78.1,80.2,77.2,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30
2022-07-21T23:30:00-04:00,2022-07-21 23:30:00,77.9,79.9,76.7,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30
2022-07-21T23:25:00-04:00,2022-07-21 23:25:00,78.1,80.1,76.9,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30
2022-07-21T23:20:00-04:00,2022-07-21 23:20:00,78.1,80.1,76.9,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30
2022-07-21T23:15:00-04:00,2022-07-21 23:15:00,78.3,80.3,77.1,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.98,96,0,0,30
2022-07-21T23:10:00-04:00,2022-07-21 23:10:00,78.3,80.3,77.1,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30
2022-07-21T23:05:00-04:00,2022-07-21 23:05:00,78.3,80.3,77.1,0,0,18.3,6,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30.01
2022-07-21T23:00:00-04:00,2022-07-21 23:00:00,78.1,80.1,76.9,0,0,18.3,5,0,1.78,1.78,1.91,8.01,226.24,29.99,96,0,0,30.01
2022-07-21T22:55:00-04:00,2022-07-21 22:55:00,78.1,80.2,77.2,0,0,18.3,34,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30
2022-07-21T22:50:00-04:00,2022-07-21 22:50:00,78.3,80.4,77.4,0,0,18.3,52,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30
2022-07-21T22:45:00-04:00,2022-07-21 22:45:00,78.1,80.2,77.2,0.9,2.2,18.3,19,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30
2022-07-21T22:40:00-04:00,2022-07-21 22:40:00,78.1,80.2,77.2,0,0,18.3,75,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30.01
2022-07-21T22:35:00-04:00,2022-07-21 22:35:00,78.1,80.2,77.2,0,0,18.3,104,0,1.78,1.78,1.91,8.01,226.24,29.99,97,0,0,30.01
2022-07-21T22:30:00-04:00,2022-07-21 22:30:00,78.1,80.2,77.5,0,0,18.3,134,0,1.78,1.78,1.91,8.01,226.24,29.99,98,0,0,30.01
2022-07-21T22:25:00-04:00,2022-07-21 22:25:00,78.1,80.2,77.5,0,0,18.3,134,0,1.78,1.78,1.91,8.01,226.24,29.99,98,0,0,30.01
2022-07-21T22:20:00-04:00,2022-07-21 22:20:00,78.1,80.2,77.5,0,0,18.3,120,0,1.78,1.78,1.91,8.01,226.24,29.98,98,0,0,30
2022-07-21T22:15:00-04:00,2022-07-21 22:15:00,78.1,80.2,77.5,0,0,18.3,46,0,1.78,1.78,1.91,8.01,226.24,29.99,98,0,0,30
2022-07-21T22:10:00-04:00,2022-07-21 22:10:00,78.1,80.2,77.5,0,0,18.3,120,0,1.78,1.78,1.91,8.01,226.24,29.99,98,0,0,30.01
2022-07-21T22:05:00-04:00,2022-07-21 22:05:00,78.3,80.4,77.7,0,0,18.3,120,0,1.78,1.78,1.91,8.01,226.24,29.98,98,0,0,29.99
2022-07-21T22:00:00-04:00,2022-07-21 22:00:00,78.3,80.4,77.7,0,0,18.3,119,0,1.78,1.78,1.91,8.01,226.24,29.99,98,0,0,30
2022-07-21T21:55:00-04:00,2022-07-21 21:55:00,78.4,80.5,77.8,0,0,18.3,107,0,1.78,1.78,1.91,8.01,226.24,29.99,98,0,0,30
2022-07-21T21:50:00-04:00,2022-07-21 21:50:00,78.6,80.8,78,0,0,18.3,107,0,1.78,1.78,1.91,8.01,226.24,29.98,98,0,0,30
2022-07-21T21:45:00-04:00,2022-07-21 21:45:00,78.6,80.8,78,0.2,1.1,18.3,107,0,1.78,1.78,1.91,8.01,226.24,29.98,98,0,0,29.99
2022-07-21T21:40:00-04:00,2022-07-21 21:40:00,78.8,80.9,77.9,0,0,18.3,91,0,1.78,1.78,1.91,8.01,226.24,29.98,97,0,0,30
2022-07-21T21:35:00-04:00,2022-07-21 21:35:00,79,81.2,78.1,0,0,18.3,136,0,1.78,1.78,1.91,8.01,226.24,29.98,97,0,0,29.99
2022-07-21T21:30:00-04:00,2022-07-21 21:30:00,78.8,80.9,77.9,0,0,18.3,131,0,1.78,1.78,1.91,8.01,226.24,29.97,97,0,0,29.99
2022-07-21T21:25:00-04:00,2022-07-21 21:25:00,79,81.2,78.1,0,0,18.3,119,0,1.78,1.78,1.91,8.01,226.24,29.97,97,0,0,29.99
2022-07-21T21:20:00-04:00,2022-07-21 21:20:00,79,81.2,78.1,0,0,18.3,122,0,1.78,1.78,1.91,8.01,226.24,29.97,97,0,0,29.99
2022-07-21T21:15:00-04:00,2022-07-21 21:15:00,79,81.2,78.1,0.7,1.1,18.3,50,0,1.78,1.78,1.91,8.01,226.24,29.98,97,0,0,29.99
2022-07-21T21:10:00-04:00,2022-07-21 21:10:00,79.2,81.4,78.3,0,0,18.3,172,0,1.78,1.78,1.91,8.01,226.24,29.97,97,0,0,29.98
2022-07-21T21:05:00-04:00,2022-07-21 21:05:00,79.2,81.4,78.3,0,0,18.3,173,0,1.78,1.78,1.91,8.01,226.24,29.97,97,0,0,29.99
2022-07-21T21:00:00-04:00,2022-07-21 21:00:00,79.3,81.5,78.4,1.8,3.4,18.3,173,0,1.78,1.78,1.91,8.01,226.24,29.96,97,0,0,29.98
2022-07-21T20:55:00-04:00,2022-07-21 20:55:00,79.3,81.5,78.4,0.9,1.1,18.3,31,0,1.78,1.78,1.91,8.01,226.24,29.96,97,0,0,29.97
2022-07-21T20:50:00-04:00,2022-07-21 20:50:00,79.3,81.5,78.4,0,0,18.3,100,0,1.78,1.78,1.91,8.01,226.24,29.97,97,0,0,29.99
2022-07-21T20:45:00-04:00,2022-07-21 20:45:00,79.3,81.5,78.4,0,0,18.3,49,0,1.78,1.78,1.91,8.01,226.24,29.96,97,0,0,29.97
2022-07-21T20:40:00-04:00,2022-07-21 20:40:00,79.3,81.5,78.7,0,0,18.3,67,0,1.78,1.78,1.91,8.01,226.24,29.96,98,0,0,29.97
2022-07-21T20:35:00-04:00,2022-07-21 20:35:00,79.3,81.5,78.7,0,0,18.3,136,0,1.78,1.78,1.91,8.01,226.24,29.96,98,0,0,29.97
2022-07-21T20:30:00-04:00,2022-07-21 20:30:00,79.3,81.6,79,0,0,18.3,111,0,1.78,1.78,1.91,8.01,226.24,29.96,99,0,0,29.97
2022-07-21T20:27:00-04:00,2022-07-21 20:27:00,79.3,81.6,79,0,0,18.3,125,0,1.78,1.78,1.91,8.01,226.24,29.96,99,0,0,29.97
2022-07-21T20:20:00-04:00,2022-07-21 20:20:00,79.3,81.6,79,0,0,18.3,118,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,0,29.96
2022-07-21T20:15:00-04:00,2022-07-21 20:15:00,79.5,81.8,79.2,0,0,18.3,73,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,0,29.96
2022-07-21T20:10:00-04:00,2022-07-21 20:10:00,79.5,81.8,79.2,0.2,1.1,18.3,33,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,0,29.96
2022-07-21T20:05:00-04:00,2022-07-21 20:05:00,79.5,81.8,79.2,1.3,2.2,18.3,57,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,0,29.96
2022-07-21T20:00:00-04:00,2022-07-21 20:00:00,79.7,82,79.4,0.7,1.1,18.3,74,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,0,29.95
2022-07-21T19:55:00-04:00,2022-07-21 19:55:00,79.7,82,79.4,0,0,18.3,123,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,0,29.95
2022-07-21T19:51:00-04:00,2022-07-21 19:51:00,79.9,82.2,79.6,0,0,18.3,108,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,0,29.96
2022-07-21T19:45:00-04:00,2022-07-21 19:45:00,79.9,82.2,79.6,0.2,1.1,18.3,101,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,0,29.96
2022-07-21T19:40:00-04:00,2022-07-21 19:40:00,79.9,82.2,79.6,0,0,18.3,114,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,0,29.96
2022-07-21T19:35:00-04:00,2022-07-21 19:35:00,80.1,89.3,79.8,0,0,18.3,128,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,0,29.96
2022-07-21T19:30:00-04:00,2022-07-21 19:30:00,80.2,89.6,79.9,0,0,18.3,120,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,0,29.95
2022-07-21T19:25:00-04:00,2022-07-21 19:25:00,80.2,89.3,79.6,0.2,1.1,18.3,68,0,1.78,1.78,1.91,8.01,226.24,29.94,98,0,0,29.96
2022-07-21T19:20:00-04:00,2022-07-21 19:20:00,80.4,89.9,79.8,0,0,18.3,103,0,1.78,1.78,1.91,8.01,226.24,29.94,98,0,0,29.96
2022-07-21T19:16:00-04:00,2022-07-21 19:16:00,80.4,89.9,79.8,0,0,18.3,101,0,1.78,1.78,1.91,8.01,226.24,29.94,98,0,0,29.95
2022-07-21T19:10:00-04:00,2022-07-21 19:10:00,80.8,90.9,79.9,0,0,18.3,98,0,1.78,1.78,1.91,8.01,226.24,29.93,97,0,0,29.95
2022-07-21T19:05:00-04:00,2022-07-21 19:05:00,80.8,90.9,79.9,0,0,18.3,131,0,1.78,1.78,1.91,8.01,226.24,29.94,97,0,0.4,29.95
2022-07-21T19:00:00-04:00,2022-07-21 19:00:00,81,91.5,80.1,0,0,18.3,131,0,1.78,1.78,1.91,8.01,226.24,29.94,97,0,1.2,29.95
2022-07-21T18:57:00-04:00,2022-07-21 18:57:00,81,91.5,80.1,0,0,18.3,131,0,1.78,1.78,1.91,8.01,226.24,29.94,97,0,4.3,29.96
2022-07-21T18:50:00-04:00,2022-07-21 18:50:00,81.1,91.5,79.8,0,0,18.3,131,0,1.78,1.78,1.91,8.01,226.24,29.93,96,0,13.3,29.95
2022-07-21T18:47:00-04:00,2022-07-21 18:47:00,81.1,91.5,79.8,0.4,1.1,18.3,131,0,1.78,1.78,1.91,8.01,226.24,29.93,96,0,17.7,29.95
2022-07-21T18:40:00-04:00,2022-07-21 18:40:00,81.1,91.5,79.8,0,0,18.3,126,0,1.78,1.78,1.91,8.01,226.24,29.93,96,0,25.9,29.95
2022-07-21T18:35:00-04:00,2022-07-21 18:35:00,81.1,91.5,79.8,0,0,18.3,125,0,1.78,1.78,1.91,8.01,226.24,29.93,96,0,28.1,29.94
2022-07-21T18:30:00-04:00,2022-07-21 18:30:00,81,91.5,80.1,0,0,18.3,134,0,1.78,1.78,1.91,8.01,226.24,29.93,97,0,32,29.95
2022-07-21T18:25:00-04:00,2022-07-21 18:25:00,80.8,90.9,79.9,0,0,18.3,66,0,1.78,1.78,1.91,8.01,226.24,29.93,97,0,39.4,29.94
2022-07-21T18:20:00-04:00,2022-07-21 18:20:00,80.8,90.9,79.9,1.1,1.1,18.3,59,0,1.78,1.78,1.91,8.01,226.24,29.92,97,0,42.9,29.93
2022-07-21T18:15:00-04:00,2022-07-21 18:15:00,80.8,90.9,79.9,0.7,1.1,18.3,56,0,1.78,1.78,1.91,8.01,226.24,29.93,97,0,39.4,29.94
2022-07-21T18:10:00-04:00,2022-07-21 18:10:00,80.6,90.6,80,0.9,1.1,18.3,59,0,1.78,1.78,1.91,8.01,226.24,29.93,98,0,50.3,29.95
2022-07-21T18:05:00-04:00,2022-07-21 18:05:00,80.2,89.3,79.6,0.9,1.1,18.3,57,0,1.78,1.78,1.91,8.01,226.24,29.93,98,0,63.7,29.94
2022-07-21T18:00:00-04:00,2022-07-21 18:00:00,80.1,89.3,79.8,1.1,1.1,18.3,59,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,70.7,29.94
2022-07-21T17:55:00-04:00,2022-07-21 17:55:00,80.4,90.3,80.1,0,0,18.3,46,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,78.4,29.94
2022-07-21T17:50:00-04:00,2022-07-21 17:50:00,80.1,89.3,79.8,0.2,1.1,18.3,47,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,82.8,29.94
2022-07-21T17:45:00-04:00,2022-07-21 17:45:00,79.2,81.5,78.9,0.2,1.1,18.3,98,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,88,29.94
2022-07-21T17:40:00-04:00,2022-07-21 17:40:00,79.5,81.8,79.2,0,0,18.3,59,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,93.6,29.93
2022-07-21T17:36:00-04:00,2022-07-21 17:36:00,79.7,82,79.4,0,0,18.3,59,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,96.7,29.94
2022-07-21T17:30:00-04:00,2022-07-21 17:30:00,79.3,81.6,79,0,0,18.3,58,0,1.78,1.78,1.91,8.01,226.24,29.93,99,1,100.6,29.94
2022-07-21T17:25:00-04:00,2022-07-21 17:25:00,79.2,81.5,78.9,0.4,1.1,18.3,62,0,1.78,1.78,1.91,8.01,226.24,29.93,99,1,100.6,29.94
2022-07-21T17:20:00-04:00,2022-07-21 17:20:00,79,81.3,78.7,0,0,18.3,67,0,1.78,1.78,1.91,8.01,226.24,29.92,99,1,100.6,29.94
2022-07-21T17:15:00-04:00,2022-07-21 17:15:00,79,81.3,78.7,0,0,18.3,106,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,98.8,29.94
2022-07-21T17:10:00-04:00,2022-07-21 17:10:00,79,81.3,78.7,2.2,2.2,18.3,81,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,97.1,29.93
2022-07-21T17:05:00-04:00,2022-07-21 17:05:00,78.8,81,78.5,0.7,1.1,18.3,77,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,94.9,29.93
2022-07-21T17:00:00-04:00,2022-07-21 17:00:00,78.6,80.8,78.3,0.7,1.1,18.3,82,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,94.6,29.93
2022-07-21T16:55:00-04:00,2022-07-21 16:55:00,78.6,80.8,78.3,0.7,1.1,18.3,93,0,1.78,1.78,1.91,8.01,226.24,29.91,99,0,94.9,29.93
2022-07-21T16:50:00-04:00,2022-07-21 16:50:00,78.6,80.8,78.3,0,0,18.3,80,0,1.78,1.78,1.91,8.01,226.24,29.91,99,0,97.5,29.93
2022-07-21T16:47:00-04:00,2022-07-21 16:47:00,78.4,80.6,78.1,0,0,18.3,355,0,1.78,1.78,1.91,8.01,226.24,29.91,99,1,99.3,29.93
2022-07-21T16:40:00-04:00,2022-07-21 16:40:00,78.1,80.3,77.8,0,0,18.3,356,0,1.78,1.78,1.91,8.01,226.24,29.91,99,1,103.6,29.93
2022-07-21T16:35:00-04:00,2022-07-21 16:35:00,78.3,80.5,78,0.2,1.1,18.3,126,0,1.78,1.78,1.91,8.01,226.24,29.91,99,1,105.3,29.93
2022-07-21T16:30:00-04:00,2022-07-21 16:30:00,77.9,80,77.6,0,0,18.3,106,0,1.78,1.78,1.91,8.01,226.24,29.92,99,1,105,29.93
2022-07-21T16:25:00-04:00,2022-07-21 16:25:00,78.1,80.3,77.8,0,0,18.3,106,0,1.78,1.78,1.91,8.01,226.24,29.92,99,1,103.6,29.93
2022-07-21T16:20:00-04:00,2022-07-21 16:20:00,77.9,80,77.6,0,0,18.3,148,0,1.78,1.78,1.91,8.01,226.24,29.92,99,1,100.6,29.94
2022-07-21T16:15:00-04:00,2022-07-21 16:15:00,77.5,79.6,77.2,0,0,18.3,148,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,97.5,29.94
2022-07-21T16:10:00-04:00,2022-07-21 16:10:00,77.7,79.8,77.4,0,0,18.3,148,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,93.2,29.95
2022-07-21T16:05:00-04:00,2022-07-21 16:05:00,77.4,79.5,77.1,0.7,1.1,18.3,148,0,1.78,1.78,1.91,8.01,226.24,29.92,99,0,89.8,29.93
2022-07-21T16:00:00-04:00,2022-07-21 16:00:00,77,79.1,76.7,0.4,1.1,18.3,147,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,85.9,29.94
2022-07-21T15:55:00-04:00,2022-07-21 15:55:00,77,79.1,76.7,0,0,18.3,145,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,83.7,29.94
2022-07-21T15:50:00-04:00,2022-07-21 15:50:00,77,79.1,76.7,0,0,18.3,145,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,82,29.95
2022-07-21T15:45:00-04:00,2022-07-21 15:45:00,76.5,78.5,76.2,0.4,1.1,18.3,145,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,82.8,29.95
2022-07-21T15:40:00-04:00,2022-07-21 15:40:00,76.3,78.3,76,0.2,1.1,18.3,144,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,80.6,29.95
2022-07-21T15:35:00-04:00,2022-07-21 15:35:00,76.5,78.5,76.2,0.2,1.1,18.3,134,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,75.5,29.95
2022-07-21T15:30:00-04:00,2022-07-21 15:30:00,76.3,78.3,76,0,0,18.3,128,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,70.2,29.95
2022-07-21T15:25:00-04:00,2022-07-21 15:25:00,76.1,78.1,75.8,0,0,18.3,77,0,1.78,1.78,1.91,8.01,226.24,29.93,99,0,64.1,29.95
2022-07-21T15:20:00-04:00,2022-07-21 15:20:00,75.7,77.6,75.4,0.2,1.1,18.3,38,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,58.1,29.95
2022-07-21T15:15:00-04:00,2022-07-21 15:15:00,75.9,77.8,75.6,0.2,1.1,18.3,94,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,53.3,29.96
2022-07-21T15:10:00-04:00,2022-07-21 15:10:00,75.9,77.8,75.6,0,0,18.3,121,0,1.78,1.78,1.91,8.01,226.24,29.94,99,0,51.5,29.96
2022-07-21T15:05:00-04:00,2022-07-21 15:05:00,75.7,77.6,75.4,0,0,18.3,119,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,50.6,29.96
2022-07-21T15:00:00-04:00,2022-07-21 15:00:00,75.6,77.5,75.3,0,0,18.3,110,0,1.78,1.78,1.91,8.01,226.24,29.95,99,0,48.9,29.96
2022-07-21T14:55:00-04:00,2022-07-21 14:55:00,75.4,77.3,75.1,0.7,2.2,18.3,48,0.05,1.78,1.78,1.91,8.01,226.24,29.94,99,0,45.9,29.96
2022-07-21T14:50:00-04:00,2022-07-21 14:50:00,75.4,77.3,75.1,1.8,2.2,18.3,25,0.05,1.78,1.78,1.91,8.01,226.24,29.94,99,0,41.6,29.96
2022-07-21T14:45:00-04:00,2022-07-21 14:45:00,75.6,77.5,75.3,0,0,18.3,193,0.07,1.77,1.77,1.9,8,226.23,29.95,99,0,36,29.96
2022-07-21T14:40:00-04:00,2022-07-21 14:40:00,75.2,77.1,74.9,1.8,2.2,18.3,32,0.26,1.77,1.77,1.9,8,226.23,29.94,99,0,30.7,29.96
2022-07-21T14:35:00-04:00,2022-07-21 14:35:00,75,76.9,74.7,4.5,5.8,18.3,58,0.26,1.75,1.75,1.88,7.98,226.21,29.94,99,0,27.3,29.96
2022-07-21T14:30:00-04:00,2022-07-21 14:30:00,75,76.9,74.7,3.1,4.5,18.3,172,0.12,1.73,1.73,1.86,7.96,226.19,29.94,99,0,24.7,29.96
2022-07-21T14:25:00-04:00,2022-07-21 14:25:00,74.8,76.6,74.5,2.5,4.5,18.3,173,0.05,1.71,1.71,1.84,7.94,226.17,29.95,99,0,24.7,29.96
2022-07-21T14:20:00-04:00,2022-07-21 14:20:00,74.5,76.3,74.2,3.1,4.5,18.3,199,0.28,1.71,1.71,1.84,7.94,226.17,29.96,99,0,25.1,29.97
2022-07-21T14:15:00-04:00,2022-07-21 14:15:00,73.9,75.6,73.6,0.9,1.1,18.3,177,0.73,1.7,1.7,1.83,7.93,226.16,29.96,99,0,25.6,29.97
2022-07-21T14:10:00-04:00,2022-07-21 14:10:00,74.1,75.9,73.8,11,13.6,18.3,212,0.66,1.66,1.66,1.79,7.89,226.12,29.97,99,0,22.5,29.99
2022-07-21T14:05:00-04:00,2022-07-21 14:05:00,76.1,78.1,75.8,4.9,8.1,14.8,173,0.17,1.58,1.58,1.71,7.81,226.04,29.96,99,0,18.6,29.98
2022-07-21T14:00:00-04:00,2022-07-21 14:00:00,76.1,78.1,75.8,0,0,14.8,130,0.07,1.55,1.55,1.68,7.78,226.01,29.98,99,0,14.7,30
2022-07-21T13:55:00-04:00,2022-07-21 13:55:00,76.3,78.3,76,2.5,3.4,14.8,150,0.24,1.55,1.55,1.68,7.78,226.01,29.98,99,0,21.6,30
2022-07-21T13:50:00-04:00,2022-07-21 13:50:00,76.3,78.3,76,0,0,14.8,126,0.17,1.54,1.54,1.67,7.77,226,29.99,99,0,23.4,30
2022-07-21T13:45:00-04:00,2022-07-21 13:45:00,76.1,78.1,75.8,0,0,14.8,21,0.07,1.51,1.51,1.64,7.74,225.97,29.99,99,0,28.1,30
2022-07-21T13:40:00-04:00,2022-07-21 13:40:00,76.1,78.1,75.8,0,0,14.8,103,0.42,1.51,1.51,1.64,7.74,225.97,29.99,99,0,29,30
2022-07-21T13:35:00-04:00,2022-07-21 13:35:00,76.6,78.6,76.3,1.3,3.4,14.8,33,1.25,1.5,1.5,1.63,7.73,225.96,29.98,99,0,24.2,29.99
2022-07-21T13:30:00-04:00,2022-07-21 13:30:00,76.8,78.8,76.5,1.8,2.2,14.8,193,1.94,1.44,1.44,1.57,7.67,225.9,29.99,99,0,16,30
2022-07-21T13:25:00-04:00,2022-07-21 13:25:00,76.6,78.6,76.3,0.4,1.1,14.8,260,2.46,1.28,1.28,1.41,7.51,225.74,29.99,99,0,16,30
2022-07-21T13:20:00-04:00,2022-07-21 13:20:00,78.3,80.5,78,0.7,1.1,14.8,261,1.68,1.1,1.1,1.23,7.33,225.56,29.99,99,0,13,30.01
2022-07-21T13:15:00-04:00,2022-07-21 13:15:00,78.8,81,78.5,4,4.5,14.8,159,0.12,0.84,0.84,0.97,7.07,225.3,29.99,99,0,12.5,30
2022-07-21T13:10:00-04:00,2022-07-21 13:10:00,78.8,81,78.5,0,0,14.8,263,0,0.82,0.82,0.95,7.05,225.28,29.98,99,0,18.6,29.99
2022-07-21T13:05:00-04:00,2022-07-21 13:05:00,78.4,80.6,78.1,0,0,14.8,263,0,0.82,0.82,0.95,7.05,225.28,29.97,99,0,45.5,29.99
2022-07-21T13:00:00-04:00,2022-07-21 13:00:00,78.8,81,78.5,0.4,1.1,14.8,263,0,0.82,0.82,0.95,7.05,225.28,29.95,99,0,59.3,29.97
2022-07-21T12:55:00-04:00,2022-07-21 12:55:00,78.6,80.8,78.3,0,0,14.8,252,0.05,0.82,0.82,0.95,7.05,225.28,29.97,99,0,46.7,29.99
2022-07-21T12:50:00-04:00,2022-07-21 12:50:00,78.8,81,78.5,0,0,14.8,233,0.05,0.82,0.82,0.95,7.05,225.28,29.98,99,0,39.4,29.99
2022-07-21T12:45:00-04:00,2022-07-21 12:45:00,78.8,81,78.5,0,0,14.8,233,0.07,0.81,0.81,0.94,7.04,225.27,29.97,99,0,61.2,29.99
2022-07-21T12:40:00-04:00,2022-07-21 12:40:00,78.3,80.5,78,0.7,1.1,14.8,233,0.07,0.81,0.81,0.94,7.04,225.27,29.97,99,0,63.7,29.98
2022-07-21T12:35:00-04:00,2022-07-21 12:35:00,78.6,80.8,78.3,0,0,14.8,225,0.12,0.8,0.8,0.93,7.03,225.26,29.97,99,0,63.2,29.98
2022-07-21T12:30:00-04:00,2022-07-21 12:30:00,78.4,80.6,78.1,0,0,14.8,225,0.71,0.8,0.8,0.93,7.03,225.26,29.98,99,0,56.3,30
2022-07-21T12:25:00-04:00,2022-07-21 12:25:00,77.9,80,77.6,0,0,14.8,225,1.63,0.77,0.77,0.9,7,225.23,29.96,99,0,62,29.98
2022-07-21T12:20:00-04:00,2022-07-21 12:20:00,78.3,80.5,78,3.6,4.5,14.8,182,1.75,0.68,0.68,0.81,6.91,225.14,29.99,99,0,56.8,30
2022-07-21T12:15:00-04:00,2022-07-21 12:15:00,79,81.3,78.7,5.1,9.2,14.8,176,0.52,0.47,0.47,0.6,6.7,224.93,29.99,99,0,19.9,30
2022-07-21T12:10:00-04:00,2022-07-21 12:10:00,79.3,81.6,79,2.9,3.4,14.8,86,0.05,0.39,0.39,0.52,6.62,224.85,29.97,99,0,44.2,29.98
2022-07-21T12:05:00-04:00,2022-07-21 12:05:00,79,81.3,78.7,1.8,2.2,14.8,52,0.14,0.38,0.38,0.51,6.61,224.84,29.96,99,0,79.3,29.97
2022-07-21T12:00:00-04:00,2022-07-21 12:00:00,78.3,80.5,78,0.7,1.1,14.8,275,0.38,0.38,0.38,0.51,6.61,224.84,29.96,99,0,78.9,29.97
2022-07-21T11:55:00-04:00,2022-07-21 11:55:00,79.2,81.5,78.9,2,2.2,14.8,236,0.64,0.36,0.36,0.49,6.59,224.82,29.96,99,0,95.4,29.98
2022-07-21T11:50:00-04:00,2022-07-21 11:50:00,79.5,81.8,79.2,2.2,3.4,14.8,197,0.71,0.32,0.32,0.45,6.55,224.78,29.97,99,1,107.9,29.99
2022-07-21T11:45:00-04:00,2022-07-21 11:45:00,80.1,89.3,79.8,2.7,3.4,14.8,176,0.24,0.24,0.24,0.37,6.47,224.7,29.97,99,0,92.7,29.99
2022-07-21T11:40:00-04:00,2022-07-21 11:40:00,80.2,89.6,79.9,3.4,4.5,14.8,197,0,0.2,0.2,0.33,6.43,224.66,29.97,99,0,100.2,29.99
2022-07-21T11:35:00-04:00,2022-07-21 11:35:00,79.7,82,79.4,0.4,1.1,14.8,207,0,0.2,0.2,0.33,6.43,224.66,29.97,99,0,96.7,29.99
2022-07-21T11:30:00-04:00,2022-07-21 11:30:00,79.9,82.2,79.6,1.3,2.2,14.8,138,0.07,0.2,0.2,0.33,6.43,224.66,29.98,99,1,199,29.99
2022-07-21T11:25:00-04:00,2022-07-21 11:25:00,79.2,81.5,78.9,0,0,14.8,188,0.07,0.2,0.2,0.33,6.43,224.66,29.97,99,2,248.5,29.98
2022-07-21T11:20:00-04:00,2022-07-21 11:20:00,79.3,81.5,78.7,0,0,14.8,183,0.12,0.19,0.19,0.32,6.42,224.65,29.97,98,1,158.3,29.98
2022-07-21T11:15:00-04:00,2022-07-21 11:15:00,79.7,82,79.1,0.9,1.1,14.8,181,0.47,0.19,0.19,0.32,6.42,224.65,29.97,98,1,120.5,29.99
