Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg)
2022-07-21T23:55:00-04:00,2022-07-21 23:55:00,78.6,80.4,75.7,0.7,1.1,20.6,170,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.95
2022-07-21T23:50:00-04:00,2022-07-21 23:50:00,78.4,80.2,75.5,1.1,1.1,20.6,166,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.94
2022-07-21T23:45:00-04:00,2022-07-21 23:45:00,78.4,80.2,75.5,0.9,1.1,20.6,168,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.95
2022-07-21T23:40:00-04:00,2022-07-21 23:40:00,78.3,80.2,75.8,0.7,1.1,20.6,161,0,1.72,1.72,1.8,7.9,42.5,30.11,92,0,0,29.95
2022-07-21T23:35:00-04:00,2022-07-21 23:35:00,78.1,79.9,75.6,0.4,1.1,20.6,125,0,1.72,1.72,1.8,7.9,42.5,30.11,92,0,0,29.95
2022-07-21T23:30:00-04:00,2022-07-21 23:30:00,78.4,80.3,75.9,0,0,20.6,143,0,1.72,1.72,1.8,7.9,42.5,30.12,92,0,0,29.96
2022-07-21T23:25:00-04:00,2022-07-21 23:25:00,78.6,80.5,76.1,0.7,1.1,20.6,143,0,1.72,1.72,1.8,7.9,42.5,30.11,92,0,0,29.95
2022-07-21T23:20:00-04:00,2022-07-21 23:20:00,78.6,80.4,75.7,1.1,1.1,20.6,148,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.95
2022-07-21T23:15:00-04:00,2022-07-21 23:15:00,78.8,80.7,75.9,0.7,1.1,20.6,147,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.95
2022-07-21T23:10:00-04:00,2022-07-21 23:10:00,79,80.9,76.1,1.8,2.2,20.6,124,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.95
2022-07-21T23:05:00-04:00,2022-07-21 23:05:00,78.8,80.7,75.9,1.1,1.1,20.6,179,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.95
2022-07-21T23:01:00-04:00,2022-07-21 23:01:00,78.6,80.4,75.7,0.7,1.1,20.6,139,0,1.72,1.72,1.8,7.9,42.5,30.11,91,0,0,29.94
2022-07-21T22:55:00-04:00,2022-07-21 22:55:00,78.4,80.3,75.9,1.8,2.2,20.6,120,0,1.72,1.72,1.8,7.9,42.5,30.12,92,0,0,29.96
2022-07-21T22:50:00-04:00,2022-07-21 22:50:00,78.4,80.3,76.2,0,0,20.6,183,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:45:00-04:00,2022-07-21 22:45:00,78.4,80.3,76.2,0,0,20.6,188,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:40:00-04:00,2022-07-21 22:40:00,78.4,80.3,76.2,0,0,20.6,181,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:35:00-04:00,2022-07-21 22:35:00,78.4,80.3,76.2,0,0,20.6,148,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:30:00-04:00,2022-07-21 22:30:00,78.4,80.3,76.2,0,0,20.6,149,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:25:00-04:00,2022-07-21 22:25:00,78.4,80.3,76.2,1.1,1.1,20.6,159,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:20:00-04:00,2022-07-21 22:20:00,78.6,80.5,76.4,0.2,1.1,20.6,163,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:15:00-04:00,2022-07-21 22:15:00,78.6,80.5,76.4,0,0,20.6,130,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:10:00-04:00,2022-07-21 22:10:00,78.8,80.8,76.6,0.9,1.1,20.6,134,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:05:00-04:00,2022-07-21 22:05:00,78.8,80.8,76.6,1.3,2.2,20.6,144,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T22:00:00-04:00,2022-07-21 22:00:00,78.8,80.8,76.6,0,0,20.6,174,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.95
2022-07-21T21:55:00-04:00,2022-07-21 21:55:00,78.8,80.8,76.6,1.3,2.2,20.6,160,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.94
2022-07-21T21:50:00-04:00,2022-07-21 21:50:00,78.8,80.8,76.6,2.2,2.2,20.6,155,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.94
2022-07-21T21:45:00-04:00,2022-07-21 21:45:00,79,81,76.8,0.9,1.1,20.6,167,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.94
2022-07-21T21:40:00-04:00,2022-07-21 21:40:00,79,81,76.8,0,0,20.6,162,0,1.72,1.72,1.8,7.9,42.5,30.11,93,0,0,29.94
2022-07-21T21:35:00-04:00,2022-07-21 21:35:00,79.2,81.2,77,1.3,2.2,20.6,139,0,1.72,1.72,1.8,7.9,42.5,30.1,93,0,0,29.94
2022-07-21T21:30:00-04:00,2022-07-21 21:30:00,79.2,81.2,77,0,0,20.6,154,0,1.72,1.72,1.8,7.9,42.5,30.1,93,0,0,29.94
2022-07-21T21:25:00-04:00,2022-07-21 21:25:00,79.2,81.2,77,0,0,20.6,157,0,1.72,1.72,1.8,7.9,42.5,30.1,93,0,0,29.94
2022-07-21T21:20:00-04:00,2022-07-21 21:20:00,79.3,81.3,77.1,0.9,1.1,20.6,190,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.93
2022-07-21T21:15:00-04:00,2022-07-21 21:15:00,79.3,81.3,77.1,0,0,20.6,141,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.93
2022-07-21T21:10:00-04:00,2022-07-21 21:10:00,79.3,81.3,77.1,1.1,1.1,20.6,134,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.93
2022-07-21T21:05:00-04:00,2022-07-21 21:05:00,79.3,81.3,77.1,1.8,2.2,20.6,142,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.93
2022-07-21T21:00:00-04:00,2022-07-21 21:00:00,79.5,81.5,77.3,1.3,2.2,20.6,196,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.93
2022-07-21T20:55:00-04:00,2022-07-21 20:55:00,79.7,81.7,77.5,1.3,2.2,20.6,196,0,1.72,1.72,1.8,7.9,42.5,30.08,93,0,0,29.92
2022-07-21T20:50:00-04:00,2022-07-21 20:50:00,79.7,81.7,77.5,1.1,1.1,20.6,201,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.93
2022-07-21T20:45:00-04:00,2022-07-21 20:45:00,79.7,81.7,77.5,0,0,20.6,193,0,1.72,1.72,1.8,7.9,42.5,30.09,93,0,0,29.92
2022-07-21T20:40:00-04:00,2022-07-21 20:40:00,79.5,81.6,77.6,0,0,20.6,181,0,1.72,1.72,1.8,7.9,42.5,30.08,94,0,0,29.92
2022-07-21T20:35:00-04:00,2022-07-21 20:35:00,79.5,81.6,77.6,0,0,20.6,160,0,1.72,1.72,1.8,7.9,42.5,30.08,94,0,0,29.91
2022-07-21T20:30:00-04:00,2022-07-21 20:30:00,79.5,81.6,77.6,0.7,1.1,20.6,151,0,1.72,1.72,1.8,7.9,42.5,30.08,94,0,0,29.92
2022-07-21T20:25:00-04:00,2022-07-21 20:25:00,79.7,81.8,78.1,0,0,20.6,172,0,1.72,1.72,1.8,7.9,42.5,30.08,95,0,0,29.92
2022-07-21T20:20:00-04:00,2022-07-21 20:20:00,79.7,81.8,78.1,0,0,20.6,173,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.91
2022-07-21T20:15:00-04:00,2022-07-21 20:15:00,79.9,82.1,78.3,0,0,20.6,176,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.91
2022-07-21T20:10:00-04:00,2022-07-21 20:10:00,79.9,82.1,78.3,0,0,20.6,180,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.91
2022-07-21T20:05:00-04:00,2022-07-21 20:05:00,80.1,88.1,78.5,0,0,20.6,174,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.9
2022-07-21T20:00:00-04:00,2022-07-21 20:00:00,80.1,88.1,78.5,0,0,20.6,176,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.91
2022-07-21T19:55:00-04:00,2022-07-21 19:55:00,80.1,88.1,78.5,0.9,1.1,20.6,180,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.9
2022-07-21T19:50:00-04:00,2022-07-21 19:50:00,80.2,88.4,78.6,0,0,20.6,187,0,1.72,1.72,1.8,7.9,42.5,30.07,95,0,0,29.91
2022-07-21T19:45:00-04:00,2022-07-21 19:45:00,80.2,88.4,78.6,0,0,20.6,165,0,1.72,1.72,1.8,7.9,42.5,30.08,95,0,0,29.91
2022-07-21T19:40:00-04:00,2022-07-21 19:40:00,80.4,88.7,78.5,0,0,20.6,163,0,1.72,1.72,1.8,7.9,42.5,30.07,94,0,0,29.9
2022-07-21T19:35:00-04:00,2022-07-21 19:35:00,80.4,88.7,78.5,0,0,20.6,150,0,1.72,1.72,1.8,7.9,42.5,30.07,94,0,0,29.91
2022-07-21T19:30:00-04:00,2022-07-21 19:30:00,80.4,88.7,78.5,0,0,20.6,160,0,1.72,1.72,1.8,7.9,42.5,30.07,94,0,0,29.9
2022-07-21T19:25:00-04:00,2022-07-21 19:25:00,80.6,89.2,78.7,0,0,20.6,142,0,1.72,1.72,1.8,7.9,42.5,30.07,94,0,0,29.91
2022-07-21T19:21:00-04:00,2022-07-21 19:21:00,80.6,89.2,78.7,0,0,20.6,166,0,1.72,1.72,1.8,7.9,42.5,30.06,94,0,0,29.9
2022-07-21T19:15:00-04:00,2022-07-21 19:15:00,81,90.1,78.8,0,0,20.6,169,0,1.72,1.72,1.8,7.9,42.5,30.06,93,0,0,29.9
2022-07-21T19:10:00-04:00,2022-07-21 19:10:00,81,90.1,78.8,0,0,20.6,130,0,1.72,1.72,1.8,7.9,42.5,30.06,93,0,0,29.9
2022-07-21T19:05:00-04:00,2022-07-21 19:05:00,81.1,90.4,78.9,0,0,20.6,162,0,1.72,1.72,1.8,7.9,42.5,30.06,93,0,0.4,29.9
2022-07-21T19:01:00-04:00,2022-07-21 19:01:00,81.1,90.1,78.5,0,0,20.6,162,0,1.72,1.72,1.8,7.9,42.5,30.06,92,0,1.7,29.9
2022-07-21T18:55:00-04:00,2022-07-21 18:55:00,81.1,90.1,78.5,1.1,1.1,20.6,162,0,1.72,1.72,1.8,7.9,42.5,30.06,92,0,6.5,29.9
2022-07-21T18:50:00-04:00,2022-07-21 18:50:00,81.3,90.6,78.7,0.2,1.1,20.6,149,0,1.72,1.72,1.8,7.9,42.5,30.06,92,0,13.3,29.9
2022-07-21T18:45:00-04:00,2022-07-21 18:45:00,81.7,91.5,78.8,1.1,1.1,20.6,129,0,1.72,1.72,1.8,7.9,42.5,30.05,91,0,20.3,29.89
2022-07-21T18:41:00-04:00,2022-07-21 18:41:00,81.3,90.3,78.4,0.4,1.1,20.6,161,0,1.72,1.72,1.8,7.9,42.5,30.06,91,0,24.2,29.89
2022-07-21T18:35:00-04:00,2022-07-21 18:35:00,81.5,90.9,78.6,0.7,1.1,20.6,158,0,1.72,1.72,1.8,7.9,42.5,30.05,91,0,26.4,29.89
2022-07-21T18:30:00-04:00,2022-07-21 18:30:00,81.5,91.2,78.9,0,0,20.6,156,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,33.8,29.89
2022-07-21T18:25:00-04:00,2022-07-21 18:25:00,81.5,91.2,78.9,0.2,1.1,20.6,188,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,37.2,29.89
2022-07-21T18:20:00-04:00,2022-07-21 18:20:00,81.5,91.2,78.9,0.2,1.1,20.6,188,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,37.2,29.89
2022-07-21T18:15:00-04:00,2022-07-21 18:15:00,81.3,90.6,78.7,0.4,1.1,20.6,176,0,1.72,1.72,1.8,7.9,42.5,30.06,92,0,40.7,29.9
2022-07-21T18:10:00-04:00,2022-07-21 18:10:00,81.3,90.6,78.7,0.2,1.1,20.6,174,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,48.1,29.89
2022-07-21T18:05:00-04:00,2022-07-21 18:05:00,81.3,90.6,78.7,0.4,1.1,20.6,183,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,62.4,29.89
2022-07-21T18:01:00-04:00,2022-07-21 18:01:00,81.5,91.2,78.9,0,0,20.6,188,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,67.2,29.89
2022-07-21T17:55:00-04:00,2022-07-21 17:55:00,81.5,91.2,78.9,1.1,1.1,20.6,211,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,77.2,29.89
2022-07-21T17:50:00-04:00,2022-07-21 17:50:00,81.5,90.9,78.6,1.1,1.1,20.6,187,0,1.72,1.72,1.8,7.9,42.5,30.05,91,0,81.5,29.89
2022-07-21T17:45:00-04:00,2022-07-21 17:45:00,81.1,89.7,78.2,0.4,1.1,20.6,177,0,1.72,1.72,1.8,7.9,42.5,30.05,91,0,87.1,29.89
2022-07-21T17:41:00-04:00,2022-07-21 17:41:00,80.6,88.6,78.1,1.1,1.1,20.6,141,0,1.72,1.72,1.8,7.9,42.5,30.05,92,0,91.5,29.89
2022-07-21T17:35:00-04:00,2022-07-21 17:35:00,80.2,87.8,78,0.7,1.1,20.6,148,0,1.72,1.72,1.8,7.9,42.5,30.05,93,0,95.4,29.89
2022-07-21T17:30:00-04:00,2022-07-21 17:30:00,80.1,87.8,78.2,1.1,1.1,20.6,154,0,1.72,1.72,1.8,7.9,42.5,30.05,94,0,98,29.89
2022-07-21T17:25:00-04:00,2022-07-21 17:25:00,80.2,88.4,78.6,0.2,1.1,20.6,146,0,1.72,1.72,1.8,7.9,42.5,30.05,95,0,98.8,29.89
2022-07-21T17:21:00-04:00,2022-07-21 17:21:00,80.1,88.1,78.5,0.2,1.1,20.6,185,0,1.72,1.72,1.8,7.9,42.5,30.05,95,0,98,29.89
2022-07-21T17:15:00-04:00,2022-07-21 17:15:00,79.7,81.8,78.1,0.2,1.1,20.6,188,0,1.72,1.72,1.8,7.9,42.5,30.05,95,0,96.7,29.88
2022-07-21T17:10:00-04:00,2022-07-21 17:10:00,79.3,81.4,77.7,0.7,1.1,20.6,163,0,1.72,1.72,1.8,7.9,42.5,30.05,95,0,93.6,29.89
2022-07-21T17:05:00-04:00,2022-07-21 17:05:00,79.2,81.3,78,1.3,2.2,20.6,139,0,1.72,1.72,1.8,7.9,42.5,30.04,96,0,92.7,29.88
2022-07-21T17:00:00-04:00,2022-07-21 17:00:00,78.8,80.9,77.6,0.7,1.1,20.6,170,0,1.72,1.72,1.8,7.9,42.5,30.04,96,0,91.9,29.87
2022-07-21T16:55:00-04:00,2022-07-21 16:55:00,78.8,80.9,77.6,0,0,20.6,135,0,1.72,1.72,1.8,7.9,42.5,30.04,96,0,93.2,29.88
2022-07-21T16:50:00-04:00,2022-07-21 16:50:00,78.6,80.7,77.4,0.7,1.1,20.6,157,0,1.72,1.72,1.8,7.9,42.5,30.04,96,0,94.9,29.88
2022-07-21T16:45:00-04:00,2022-07-21 16:45:00,78.4,80.5,77.2,1.1,1.1,20.6,160,0,1.72,1.72,1.8,7.9,42.5,30.04,96,0,97.5,29.88
2022-07-21T16:41:00-04:00,2022-07-21 16:41:00,78.3,80.3,77.1,0.7,1.1,20.6,152,0,1.72,1.72,1.8,7.9,42.5,30.04,96,1,99.7,29.88
2022-07-21T16:35:00-04:00,2022-07-21 16:35:00,78.1,80.1,76.9,0.4,1.1,20.6,144,0,1.72,1.72,1.8,7.9,42.5,30.04,96,1,101.9,29.88
2022-07-21T16:30:00-04:00,2022-07-21 16:30:00,78.1,80.1,76.9,1.3,2.2,20.6,120,0,1.72,1.72,1.8,7.9,42.5,30.04,96,1,103.1,29.88
2022-07-21T16:25:00-04:00,2022-07-21 16:25:00,77.9,79.9,76.7,0.7,1.1,20.6,148,0,1.72,1.72,1.8,7.9,42.5,30.05,96,1,100.2,29.89
2022-07-21T16:15:00-04:00,2022-07-21 16:15:00,77.7,79.7,76.5,3.1,3.4,20.6,169,0,1.72,1.72,1.8,7.9,42.5,30.06,96,0,94.6,29.9
2022-07-21T16:10:00-04:00,2022-07-21 16:10:00,77.5,79.5,76.3,1.1,1.1,20.6,135,0,1.72,1.72,1.8,7.9,42.5,30.06,96,0,91,29.9
2022-07-21T16:05:00-04:00,2022-07-21 16:05:00,77.4,79.4,76.2,3.4,5.8,20.6,130,0,1.72,1.72,1.8,7.9,42.5,30.05,96,0,87.6,29.89
2022-07-21T16:01:00-04:00,2022-07-21 16:01:00,77.2,79.1,76,2.5,3.4,20.6,146,0,1.72,1.72,1.8,7.9,42.5,30.06,96,0,86.2,29.89
2022-07-21T15:55:00-04:00,2022-07-21 15:55:00,77,78.9,75.8,1.8,2.2,20.6,160,0,1.72,1.72,1.8,7.9,42.5,30.05,96,0,83.2,29.89
2022-07-21T15:50:00-04:00,2022-07-21 15:50:00,76.8,78.7,75.6,3.4,4.5,20.6,160,0,1.72,1.72,1.8,7.9,42.5,30.06,96,0,81.1,29.9
2022-07-21T15:45:00-04:00,2022-07-21 15:45:00,76.5,78.4,75.3,4,5.8,20.6,177,0,1.72,1.72,1.8,7.9,42.5,30.06,96,0,78.9,29.89
2022-07-21T15:41:00-04:00,2022-07-21 15:41:00,76.3,78.2,75.4,1.1,1.1,20.6,141,0,1.72,1.72,1.8,7.9,42.5,30.05,97,0,76.3,29.89
2022-07-21T15:35:00-04:00,2022-07-21 15:35:00,75.9,77.7,75,2.7,3.4,20.6,148,0,1.72,1.72,1.8,7.9,42.5,30.06,97,0,71.9,29.9
2022-07-21T15:30:00-04:00,2022-07-21 15:30:00,76.1,78,75.2,2.9,4.5,20.6,135,0,1.72,1.72,1.8,7.9,42.5,30.06,97,0,65.9,29.9
2022-07-21T15:25:00-04:00,2022-07-21 15:25:00,76.3,78.2,75.4,1.8,2.2,20.6,199,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,62,29.9
2022-07-21T15:21:00-04:00,2022-07-21 15:21:00,76.1,78,75.2,1.3,2.2,20.6,197,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,57.6,29.91
2022-07-21T15:15:00-04:00,2022-07-21 15:15:00,75.9,77.7,75,0.9,1.1,20.6,223,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,52.5,29.91
2022-07-21T15:10:00-04:00,2022-07-21 15:10:00,75.7,77.5,74.8,0,0,20.6,187,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,50.6,29.91
2022-07-21T15:05:00-04:00,2022-07-21 15:05:00,75.6,77.4,74.7,0,0,20.6,175,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,49.8,29.91
2022-07-21T15:01:00-04:00,2022-07-21 15:01:00,75.6,77.4,74.7,0.9,1.1,20.6,159,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,48.1,29.91
2022-07-21T14:55:00-04:00,2022-07-21 14:55:00,75.4,77.2,74.5,2.2,2.2,20.6,215,0,1.72,1.72,1.8,7.9,42.5,30.07,97,0,45,29.91
2022-07-21T14:50:00-04:00,2022-07-21 14:50:00,75.2,76.9,74,0,0,20.6,127,0.07,1.72,1.72,1.8,7.9,42.5,30.07,96,0,40.2,29.9
2022-07-21T14:45:00-04:00,2022-07-21 14:45:00,75,76.7,73.8,2.2,3.4,20.6,117,0.05,1.71,1.71,1.79,7.89,42.49,30.07,96,0,33.8,29.9
2022-07-21T14:41:00-04:00,2022-07-21 14:41:00,75,76.7,73.8,2.5,3.4,20.6,82,0.17,1.71,1.71,1.79,7.89,42.49,30.07,96,0,29.9,29.91
2022-07-21T14:35:00-04:00,2022-07-21 14:35:00,74.8,76.5,73.6,4,5.8,20.6,145,0.24,1.7,1.7,1.78,7.88,42.48,30.07,96,0,25.6,29.91
2022-07-21T14:30:00-04:00,2022-07-21 14:30:00,74.7,76.4,73.5,2.2,2.2,20.6,137,0.05,1.67,1.67,1.75,7.85,42.45,30.07,96,0,22.5,29.91
2022-07-21T14:25:00-04:00,2022-07-21 14:25:00,74.5,76.1,73,2.5,3.4,20.6,124,0.07,1.66,1.66,1.74,7.84,42.44,30.08,95,0,23.4,29.91
2022-07-21T14:21:00-04:00,2022-07-21 14:21:00,74.5,76.1,73,2.9,4.5,20.6,130,0.26,1.66,1.66,1.74,7.84,42.44,30.08,95,0,23.4,29.92
2022-07-21T14:15:00-04:00,2022-07-21 14:15:00,74.1,75.7,72.9,1.8,2.2,20.6,161,0.71,1.65,1.65,1.73,7.83,42.43,30.08,96,0,23.9,29.92
2022-07-21T14:10:00-04:00,2022-07-21 14:10:00,74.5,76.2,73.3,6.9,9.2,20.6,115,0.73,1.61,1.61,1.69,7.79,42.39,30.09,96,0,19.9,29.93
2022-07-21T14:05:00-04:00,2022-07-21 14:05:00,75.6,77.4,74.7,5.6,8.1,13.6,125,0.19,1.52,1.52,1.6,7.7,42.3,30.1,97,0,16.4,29.93
2022-07-21T14:01:00-04:00,2022-07-21 14:01:00,75.9,77.7,75,1.6,2.2,13.6,118,0.05,1.49,1.49,1.57,7.67,42.27,30.1,97,0,13.3,29.94
2022-07-21T13:55:00-04:00,2022-07-21 13:55:00,75.9,77.8,75.3,1.8,3.4,13.6,331,0.17,1.49,1.49,1.57,7.67,42.27,30.11,98,0,19.9,29.94
2022-07-21T13:50:00-04:00,2022-07-21 13:50:00,76.1,78,75.2,1.6,2.2,13.6,163,0.12,1.47,1.47,1.55,7.65,42.25,30.11,97,0,21.6,29.94
2022-07-21T13:45:00-04:00,2022-07-21 13:45:00,76.6,78.5,75.7,2.2,3.4,13.6,153,0.07,1.46,1.46,1.54,7.64,42.24,30.11,97,0,26.8,29.95
2022-07-21T13:41:00-04:00,2022-07-21 13:41:00,76.6,78.6,76,1.1,1.1,13.6,216,0.35,1.45,1.45,1.53,7.63,42.23,30.1,98,0,27.3,29.94
2022-07-21T13:35:00-04:00,2022-07-21 13:35:00,76.1,78,75.5,1.8,3.4,13.6,137,1.02,1.45,1.45,1.53,7.63,42.23,30.11,98,0,22.9,29.94
2022-07-21T13:30:00-04:00,2022-07-21 13:30:00,76.8,78.8,76.2,2.9,3.4,13.6,178,1.75,1.37,1.37,1.45,7.55,42.15,30.11,98,0,14.7,29.95
2022-07-21T13:25:00-04:00,2022-07-21 13:25:00,77,79,76.4,0.9,1.1,13.6,51,2.6,1.27,1.27,1.35,7.45,42.05,30.11,98,0,13.8,29.94
2022-07-21T13:21:00-04:00,2022-07-21 13:21:00,78.3,80.4,77.7,0.9,1.1,13.6,173,1.79,1.13,1.13,1.21,7.31,41.91,30.11,98,0,13,29.95
2022-07-21T13:15:00-04:00,2022-07-21 13:15:00,78.3,80.4,77.7,4,4.5,13.6,99,0.05,0.84,0.84,0.92,7.02,41.62,30.11,98,0,10.8,29.95
2022-07-21T13:10:00-04:00,2022-07-21 13:10:00,78.3,80.4,77.7,0,0,13.6,170,0,0.83,0.83,0.91,7.01,41.61,30.11,98,0,19.1,29.94
2022-07-21T13:05:00-04:00,2022-07-21 13:05:00,78.4,80.5,77.5,2,2.2,13.6,294,0,0.83,0.83,0.91,7.01,41.61,30.1,97,0,45.5,29.94
2022-07-21T13:01:00-04:00,2022-07-21 13:01:00,78.4,80.5,77.5,1.3,2.2,13.6,304,0,0.83,0.83,0.91,7.01,41.61,30.09,97,0,57.6,29.92
2022-07-21T12:55:00-04:00,2022-07-21 12:55:00,78.4,80.5,77.5,4.7,5.8,13.6,296,0,0.83,0.83,0.91,7.01,41.61,30.1,97,0,42,29.94
2022-07-21T12:50:00-04:00,2022-07-21 12:50:00,78.1,80.2,77.2,2.5,3.4,13.6,285,0.07,0.83,0.83,0.91,7.01,41.61,30.1,97,0,37.2,29.94
2022-07-21T12:45:00-04:00,2022-07-21 12:45:00,78.3,80.4,77.4,3.4,3.4,13.6,296,0.07,0.83,0.83,0.91,7.01,41.61,30.1,97,0,60.2,29.94
2022-07-21T12:41:00-04:00,2022-07-21 12:41:00,78.1,80.2,77.2,2.5,3.4,13.6,302,0.07,0.83,0.83,0.91,7.01,41.61,30.09,97,0,60.2,29.93
2022-07-21T12:35:00-04:00,2022-07-21 12:35:00,78.3,80.4,77.7,0,0,13.6,157,0.12,0.82,0.82,0.9,7,41.6,30.1,98,0,60.2,29.93
2022-07-21T12:30:00-04:00,2022-07-21 12:30:00,78.1,80.2,77.2,0.2,1.1,13.6,178,0.78,0.82,0.82,0.9,7,41.6,30.1,97,0,52.9,29.94
2022-07-21T12:25:00-04:00,2022-07-21 12:25:00,77.7,79.7,76.8,3.1,4.5,13.6,287,1.98,0.79,0.79,0.87,6.97,41.57,30.09,97,0,59,29.93
2022-07-21T12:21:00-04:00,2022-07-21 12:21:00,77.7,79.7,76.8,2.7,3.4,13.6,175,1.96,0.71,0.71,0.79,6.89,41.49,30.11,97,0,52.9,29.94
2022-07-21T12:15:00-04:00,2022-07-21 12:15:00,78.8,80.9,77.6,4.9,6.9,13.6,137,0.66,0.48,0.48,0.56,6.66,41.26,30.11,96,0,16.9,29.95
2022-07-21T12:10:00-04:00,2022-07-21 12:10:00,79.2,81.3,78,2.5,3.4,13.6,82,0.07,0.38,0.38,0.46,6.56,41.16,30.09,96,0,52.5,29.93
2022-07-21T12:05:00-04:00,2022-07-21 12:05:00,78.6,80.6,77,2.9,3.4,13.6,317,0.12,0.37,0.37,0.45,6.55,41.15,30.09,95,0,68,29.92
2022-07-21T12:01:00-04:00,2022-07-21 12:01:00,78.3,80.3,76.7,2.2,3.4,13.6,93,0.35,0.37,0.37,0.45,6.55,41.15,30.08,95,0,71.1,29.92
2022-07-21T11:55:00-04:00,2022-07-21 11:55:00,78.8,80.8,76.9,1.8,2.2,13.6,220,0.73,0.35,0.35,0.43,6.53,41.13,30.09,94,0,89.8,29.93
2022-07-21T11:50:00-04:00,2022-07-21 11:50:00,79.3,81.3,77.4,2.7,3.4,13.6,153,0.59,0.3,0.3,0.38,6.48,41.08,30.1,94,1,103.6,29.94
2022-07-21T11:45:00-04:00,2022-07-21 11:45:00,79.9,82,78,2.7,3.4,13.6,187,0.17,0.23,0.23,0.31,6.41,41.01,30.1,94,0,88,29.93
2022-07-21T11:41:00-04:00,2022-07-21 11:41:00,79.7,81.8,77.8,3.6,4.5,13.6,180,0,0.2,0.2,0.28,6.38,40.98,30.1,94,0,92.4,29.94
2022-07-21T11:35:00-04:00,2022-07-21 11:35:00,79.3,81.3,77.4,1.1,1.1,13.6,180,0,0.2,0.2,0.28,6.38,40.98,30.1,94,0,91.9,29.93
2022-07-21T11:30:00-04:00,2022-07-21 11:30:00,79.3,81.3,77.4,0.7,1.1,13.6,139,0,0.2,0.2,0.28,6.38,40.98,30.1,94,1,187.3,29.93
2022-07-21T11:25:00-04:00,2022-07-21 11:25:00,79.2,81.2,77.3,0,0,13.6,155,0.07,0.2,0.2,0.28,6.38,40.98,30.1,94,2,232.1,29.94
