,0,1,2,3,4,5
9903,1.0,9.0,2020.0,6.0,3.0,29.9
9904,1.0,10.0,2020.0,6.0,3.0,30.6
9905,1.0,11.0,2020.0,6.0,3.0,31.1
9906,1.0,12.0,2020.0,6.0,3.0,31.5
9907,1.0,13.0,2020.0,6.0,3.0,31.700000000000003
9908,1.0,14.0,2020.0,6.0,3.0,31.6
9909,1.0,15.0,2020.0,6.0,3.0,31.5
9910,1.0,16.0,2020.0,6.0,3.0,31.200000000000003
9911,1.0,17.0,2020.0,6.0,3.0,30.700000000000003
9912,1.0,18.0,2020.0,6.0,3.0,30.0
9913,1.0,6.0,2020.0,6.0,4.0,27.8
9914,1.0,7.0,2020.0,6.0,4.0,28.4
9915,1.0,8.0,2020.0,6.0,4.0,29.1
9916,1.0,9.0,2020.0,6.0,4.0,29.8
9917,1.0,10.0,2020.0,6.0,4.0,30.6
9918,1.0,11.0,2020.0,6.0,4.0,31.200000000000003
9919,1.0,12.0,2020.0,6.0,4.0,31.6
9920,1.0,13.0,2020.0,6.0,4.0,31.8
9921,1.0,14.0,2020.0,6.0,4.0,31.8
9922,1.0,15.0,2020.0,6.0,4.0,31.700000000000003
9923,1.0,16.0,2020.0,6.0,4.0,31.3
9924,1.0,17.0,2020.0,6.0,4.0,30.8
9925,1.0,18.0,2020.0,6.0,4.0,30.1
9926,1.0,6.0,2020.0,6.0,5.0,27.700000000000003
9927,1.0,7.0,2020.0,6.0,5.0,28.4
9928,1.0,8.0,2020.0,6.0,5.0,29.1
9929,1.0,9.0,2020.0,6.0,5.0,29.9
9930,1.0,10.0,2020.0,6.0,5.0,30.6
9931,1.0,11.0,2020.0,6.0,5.0,31.1
9932,1.0,12.0,2020.0,6.0,5.0,31.4
9933,1.0,13.0,2020.0,6.0,5.0,31.5
9934,1.0,14.0,2020.0,6.0,5.0,31.5
9935,1.0,15.0,2020.0,6.0,5.0,31.3
9936,1.0,16.0,2020.0,6.0,5.0,30.9
9937,1.0,17.0,2020.0,6.0,5.0,30.4
9938,1.0,18.0,2020.0,6.0,5.0,29.8
9939,1.0,6.0,2020.0,6.0,6.0,27.4
9940,1.0,7.0,2020.0,6.0,6.0,27.9
9941,1.0,8.0,2020.0,6.0,6.0,28.6
9942,1.0,9.0,2020.0,6.0,6.0,29.4
9943,1.0,10.0,2020.0,6.0,6.0,30.0
9944,1.0,11.0,2020.0,6.0,6.0,30.5
9945,1.0,12.0,2020.0,6.0,6.0,30.9
9946,1.0,13.0,2020.0,6.0,6.0,31.1
9947,1.0,14.0,2020.0,6.0,6.0,31.0
9948,1.0,15.0,2020.0,6.0,6.0,30.8
9949,1.0,16.0,2020.0,6.0,6.0,30.4
9950,1.0,17.0,2020.0,6.0,6.0,29.9
9951,1.0,18.0,2020.0,6.0,6.0,29.1
9952,1.0,6.0,2020.0,6.0,7.0,27.200000000000003
9953,1.0,7.0,2020.0,6.0,7.0,27.9
9954,1.0,8.0,2020.0,6.0,7.0,28.700000000000003
9955,1.0,9.0,2020.0,6.0,7.0,29.5
9956,1.0,10.0,2020.0,6.0,7.0,30.3
9957,1.0,11.0,2020.0,6.0,7.0,31.0
9958,1.0,12.0,2020.0,6.0,7.0,31.4
9959,1.0,13.0,2020.0,6.0,7.0,31.6
9960,1.0,14.0,2020.0,6.0,7.0,31.6
9961,1.0,15.0,2020.0,6.0,7.0,31.3
9962,1.0,16.0,2020.0,6.0,7.0,30.9
9963,1.0,17.0,2020.0,6.0,7.0,30.4
9964,1.0,18.0,2020.0,6.0,7.0,29.8
9965,1.0,6.0,2020.0,6.0,8.0,27.4
9966,1.0,7.0,2020.0,6.0,8.0,28.0
9967,1.0,8.0,2020.0,6.0,8.0,28.9
9968,1.0,9.0,2020.0,6.0,8.0,29.8
9969,1.0,10.0,2020.0,6.0,8.0,30.5
9970,1.0,11.0,2020.0,6.0,8.0,30.9
9971,1.0,12.0,2020.0,6.0,8.0,31.0
9972,1.0,13.0,2020.0,6.0,8.0,31.0
9973,1.0,14.0,2020.0,6.0,8.0,31.1
9974,1.0,15.0,2020.0,6.0,8.0,30.8
9975,1.0,16.0,2020.0,6.0,8.0,30.4
9976,1.0,17.0,2020.0,6.0,8.0,29.8
9977,1.0,18.0,2020.0,6.0,8.0,29.200000000000003
9978,1.0,6.0,2020.0,6.0,9.0,27.5
9979,1.0,7.0,2020.0,6.0,9.0,28.0
9980,1.0,8.0,2020.0,6.0,9.0,28.6
9981,1.0,9.0,2020.0,6.0,9.0,29.4
9982,1.0,10.0,2020.0,6.0,9.0,30.1
9983,1.0,11.0,2020.0,6.0,9.0,30.6
9984,1.0,12.0,2020.0,6.0,9.0,30.9
9985,1.0,13.0,2020.0,6.0,9.0,31.0
9986,1.0,14.0,2020.0,6.0,9.0,30.8
9987,1.0,15.0,2020.0,6.0,9.0,30.5
9988,1.0,16.0,2020.0,6.0,9.0,30.0
9989,1.0,17.0,2020.0,6.0,9.0,29.5
9990,1.0,18.0,2020.0,6.0,9.0,29.0
9991,1.0,6.0,2020.0,6.0,10.0,27.4
9992,1.0,7.0,2020.0,6.0,10.0,27.9
9993,1.0,8.0,2020.0,6.0,10.0,28.4
9994,1.0,9.0,2020.0,6.0,10.0,29.0
9995,1.0,10.0,2020.0,6.0,10.0,29.6
9996,1.0,11.0,2020.0,6.0,10.0,30.200000000000003
9997,1.0,12.0,2020.0,6.0,10.0,30.5
9998,1.0,13.0,2020.0,6.0,10.0,30.6
9999,1.0,14.0,2020.0,6.0,10.0,30.5
10000,1.0,15.0,2020.0,6.0,10.0,30.200000000000003
10001,1.0,16.0,2020.0,6.0,10.0,29.8
10002,1.0,17.0,2020.0,6.0,10.0,29.3
10003,1.0,18.0,2020.0,6.0,10.0,28.8
10004,1.0,6.0,2020.0,6.0,11.0,27.4
10005,1.0,7.0,2020.0,6.0,11.0,27.8
10006,1.0,8.0,2020.0,6.0,11.0,28.200000000000003
10007,1.0,9.0,2020.0,6.0,11.0,28.8
10008,1.0,10.0,2020.0,6.0,11.0,29.5
10009,1.0,11.0,2020.0,6.0,11.0,30.1
10010,1.0,12.0,2020.0,6.0,11.0,30.6
10011,1.0,13.0,2020.0,6.0,11.0,30.700000000000003
10012,1.0,14.0,2020.0,6.0,11.0,30.6
10013,1.0,15.0,2020.0,6.0,11.0,30.4
10014,1.0,16.0,2020.0,6.0,11.0,30.0
10015,1.0,17.0,2020.0,6.0,11.0,29.5
10016,1.0,18.0,2020.0,6.0,11.0,28.9
10017,1.0,6.0,2020.0,6.0,12.0,27.700000000000003
10018,1.0,7.0,2020.0,6.0,12.0,28.1
10019,1.0,8.0,2020.0,6.0,12.0,28.6
10020,1.0,9.0,2020.0,6.0,12.0,29.3
10021,1.0,10.0,2020.0,6.0,12.0,30.0
10022,1.0,11.0,2020.0,6.0,12.0,30.5
10023,1.0,12.0,2020.0,6.0,12.0,30.700000000000003
10024,1.0,13.0,2020.0,6.0,12.0,30.700000000000003
10025,1.0,14.0,2020.0,6.0,12.0,30.700000000000003
10026,1.0,15.0,2020.0,6.0,12.0,30.5
10027,1.0,16.0,2020.0,6.0,12.0,30.1
10028,1.0,17.0,2020.0,6.0,12.0,29.700000000000003
10029,1.0,18.0,2020.0,6.0,12.0,29.1
10030,1.0,6.0,2020.0,6.0,13.0,27.5
10031,1.0,7.0,2020.0,6.0,13.0,28.200000000000003
10032,1.0,8.0,2020.0,6.0,13.0,28.9
10033,1.0,9.0,2020.0,6.0,13.0,29.8
10034,1.0,10.0,2020.0,6.0,13.0,30.6
10035,1.0,11.0,2020.0,6.0,13.0,31.200000000000003
10036,1.0,12.0,2020.0,6.0,13.0,31.5
10037,1.0,13.0,2020.0,6.0,13.0,31.5
10038,1.0,14.0,2020.0,6.0,13.0,31.3
10039,1.0,15.0,2020.0,6.0,13.0,30.9
10040,1.0,16.0,2020.0,6.0,13.0,30.5
10041,1.0,17.0,2020.0,6.0,13.0,30.200000000000003
10042,1.0,18.0,2020.0,6.0,13.0,29.700000000000003
10043,1.0,6.0,2020.0,6.0,14.0,28.3
10044,1.0,7.0,2020.0,6.0,14.0,28.8
10045,1.0,8.0,2020.0,6.0,14.0,29.200000000000003
10046,1.0,9.0,2020.0,6.0,14.0,29.700000000000003
10047,1.0,10.0,2020.0,6.0,14.0,30.3
10048,1.0,11.0,2020.0,6.0,14.0,30.8
10049,1.0,12.0,2020.0,6.0,14.0,31.200000000000003
10050,1.0,13.0,2020.0,6.0,14.0,31.3
10051,1.0,14.0,2020.0,6.0,14.0,31.3
10052,1.0,15.0,2020.0,6.0,14.0,31.1
10053,1.0,16.0,2020.0,6.0,14.0,30.9
10054,1.0,17.0,2020.0,6.0,14.0,30.5
10055,1.0,18.0,2020.0,6.0,14.0,30.0
10056,1.0,6.0,2020.0,6.0,15.0,27.9
10057,1.0,7.0,2020.0,6.0,15.0,28.5
10058,1.0,8.0,2020.0,6.0,15.0,29.200000000000003
10059,1.0,9.0,2020.0,6.0,15.0,30.0
10060,1.0,10.0,2020.0,6.0,15.0,30.700000000000003
10061,1.0,11.0,2020.0,6.0,15.0,31.3
10062,1.0,12.0,2020.0,6.0,15.0,31.700000000000003
10063,1.0,13.0,2020.0,6.0,15.0,31.9
10064,1.0,14.0,2020.0,6.0,15.0,31.9
10065,1.0,15.0,2020.0,6.0,15.0,31.700000000000003
10066,1.0,16.0,2020.0,6.0,15.0,31.4
10067,1.0,17.0,2020.0,6.0,15.0,30.9
10068,1.0,18.0,2020.0,6.0,15.0,30.3
10069,1.0,6.0,2020.0,6.0,16.0,28.1
10070,1.0,7.0,2020.0,6.0,16.0,28.6
10071,1.0,8.0,2020.0,6.0,16.0,29.1
10072,1.0,9.0,2020.0,6.0,16.0,29.700000000000003
10073,1.0,10.0,2020.0,6.0,16.0,30.200000000000003
10074,1.0,11.0,2020.0,6.0,16.0,30.6
10075,1.0,12.0,2020.0,6.0,16.0,31.0
10076,1.0,13.0,2020.0,6.0,16.0,31.200000000000003
10077,1.0,14.0,2020.0,6.0,16.0,31.3
10078,1.0,15.0,2020.0,6.0,16.0,31.1
10079,1.0,16.0,2020.0,6.0,16.0,30.9
10080,1.0,17.0,2020.0,6.0,16.0,30.6
10081,1.0,18.0,2020.0,6.0,16.0,30.0
10082,1.0,6.0,2020.0,6.0,17.0,28.0
10083,1.0,7.0,2020.0,6.0,17.0,28.6
10084,1.0,8.0,2020.0,6.0,17.0,29.200000000000003
10085,1.0,9.0,2020.0,6.0,17.0,29.9
10086,1.0,10.0,2020.0,6.0,17.0,30.6
10087,1.0,11.0,2020.0,6.0,17.0,31.200000000000003
10088,1.0,12.0,2020.0,6.0,17.0,31.5
10089,1.0,13.0,2020.0,6.0,17.0,31.5
10090,1.0,14.0,2020.0,6.0,17.0,31.3
10091,1.0,15.0,2020.0,6.0,17.0,31.1
10092,1.0,16.0,2020.0,6.0,17.0,30.700000000000003
10093,1.0,17.0,2020.0,6.0,17.0,30.3
10094,1.0,18.0,2020.0,6.0,17.0,29.700000000000003
10095,1.0,6.0,2020.0,6.0,18.0,28.0
10096,1.0,7.0,2020.0,6.0,18.0,28.4
10097,1.0,8.0,2020.0,6.0,18.0,29.1
10098,1.0,9.0,2020.0,6.0,18.0,29.8
10099,1.0,10.0,2020.0,6.0,18.0,30.5
10100,1.0,11.0,2020.0,6.0,18.0,31.1
10101,1.0,12.0,2020.0,6.0,18.0,31.5
10102,1.0,13.0,2020.0,6.0,18.0,31.700000000000003
10103,1.0,14.0,2020.0,6.0,18.0,31.6
10104,1.0,15.0,2020.0,6.0,18.0,31.4
10105,1.0,16.0,2020.0,6.0,18.0,31.1
10106,1.0,17.0,2020.0,6.0,18.0,30.700000000000003
10107,1.0,18.0,2020.0,6.0,18.0,30.1
10108,1.0,7.0,2020.0,6.0,19.0,28.8
10109,1.0,8.0,2020.0,6.0,19.0,29.6
10110,1.0,9.0,2020.0,6.0,19.0,30.4
10111,1.0,10.0,2020.0,6.0,19.0,31.3
10112,1.0,11.0,2020.0,6.0,19.0,31.9
10113,1.0,12.0,2020.0,6.0,19.0,32.300000000000004
10114,1.0,13.0,2020.0,6.0,19.0,32.4
10115,1.0,14.0,2020.0,6.0,19.0,32.4
10116,1.0,15.0,2020.0,6.0,19.0,32.2
10117,1.0,16.0,2020.0,6.0,19.0,31.8
10118,1.0,17.0,2020.0,6.0,19.0,31.3
10119,1.0,18.0,2020.0,6.0,19.0,30.6
10120,1.0,7.0,2020.0,6.0,20.0,28.5
10121,1.0,8.0,2020.0,6.0,20.0,29.3
10122,1.0,9.0,2020.0,6.0,20.0,30.1
10123,1.0,10.0,2020.0,6.0,20.0,30.9
10124,1.0,11.0,2020.0,6.0,20.0,31.5
10125,1.0,12.0,2020.0,6.0,20.0,31.9
10126,1.0,13.0,2020.0,6.0,20.0,32.0
10127,1.0,14.0,2020.0,6.0,20.0,32.0
10128,1.0,15.0,2020.0,6.0,20.0,31.8
10129,1.0,16.0,2020.0,6.0,20.0,31.4
10130,1.0,17.0,2020.0,6.0,20.0,30.8
10131,1.0,18.0,2020.0,6.0,20.0,30.1
10132,1.0,19.0,2020.0,6.0,20.0,29.5
10133,1.0,7.0,2020.0,6.0,21.0,28.6
10134,1.0,8.0,2020.0,6.0,21.0,29.1
10135,1.0,9.0,2020.0,6.0,21.0,29.700000000000003
10136,1.0,10.0,2020.0,6.0,21.0,30.3
10137,1.0,11.0,2020.0,6.0,21.0,30.9
10138,1.0,12.0,2020.0,6.0,21.0,31.4
10139,1.0,13.0,2020.0,6.0,21.0,31.700000000000003
10140,1.0,14.0,2020.0,6.0,21.0,31.8
10141,1.0,15.0,2020.0,6.0,21.0,31.8
10142,1.0,16.0,2020.0,6.0,21.0,31.6
10143,1.0,17.0,2020.0,6.0,21.0,31.1
10144,1.0,18.0,2020.0,6.0,21.0,30.3
10145,1.0,7.0,2020.0,6.0,22.0,29.0
10146,1.0,8.0,2020.0,6.0,22.0,29.4
10147,1.0,9.0,2020.0,6.0,22.0,30.0
10148,1.0,10.0,2020.0,6.0,22.0,30.700000000000003
10149,1.0,11.0,2020.0,6.0,22.0,31.200000000000003
10150,1.0,12.0,2020.0,6.0,22.0,31.6
10151,1.0,13.0,2020.0,6.0,22.0,31.8
10152,1.0,14.0,2020.0,6.0,22.0,31.8
10153,1.0,15.0,2020.0,6.0,22.0,31.6
10154,1.0,16.0,2020.0,6.0,22.0,31.3
10155,1.0,17.0,2020.0,6.0,22.0,30.8
10156,1.0,18.0,2020.0,6.0,22.0,30.200000000000003
10157,1.0,7.0,2020.0,6.0,23.0,28.700000000000003
10158,1.0,8.0,2020.0,6.0,23.0,29.200000000000003
10159,1.0,9.0,2020.0,6.0,23.0,29.8
10160,1.0,10.0,2020.0,6.0,23.0,30.5
10161,1.0,11.0,2020.0,6.0,23.0,31.0
10162,1.0,12.0,2020.0,6.0,23.0,31.5
10163,1.0,13.0,2020.0,6.0,23.0,31.700000000000003
10164,1.0,14.0,2020.0,6.0,23.0,31.8
10165,1.0,15.0,2020.0,6.0,23.0,31.6
10166,1.0,16.0,2020.0,6.0,23.0,31.3
10167,1.0,17.0,2020.0,6.0,23.0,30.9
10168,1.0,18.0,2020.0,6.0,23.0,30.3
10169,1.0,7.0,2020.0,6.0,24.0,28.3
10170,1.0,8.0,2020.0,6.0,24.0,28.700000000000003
10171,1.0,9.0,2020.0,6.0,24.0,29.200000000000003
10172,1.0,10.0,2020.0,6.0,24.0,29.700000000000003
10173,1.0,11.0,2020.0,6.0,24.0,30.1
10174,1.0,12.0,2020.0,6.0,24.0,30.4
10175,1.0,13.0,2020.0,6.0,24.0,30.6
10176,1.0,14.0,2020.0,6.0,24.0,30.700000000000003
10177,1.0,15.0,2020.0,6.0,24.0,30.700000000000003
10178,1.0,16.0,2020.0,6.0,24.0,30.5
10179,1.0,17.0,2020.0,6.0,24.0,30.1
10180,1.0,18.0,2020.0,6.0,24.0,29.6
10181,1.0,19.0,2020.0,6.0,24.0,29.1
10182,1.0,7.0,2020.0,6.0,25.0,28.5
10183,1.0,8.0,2020.0,6.0,25.0,29.1
10184,1.0,9.0,2020.0,6.0,25.0,29.700000000000003
10185,1.0,10.0,2020.0,6.0,25.0,30.5
10186,1.0,11.0,2020.0,6.0,25.0,31.1
10187,1.0,12.0,2020.0,6.0,25.0,31.6
10188,1.0,13.0,2020.0,6.0,25.0,31.8
10189,1.0,14.0,2020.0,6.0,25.0,31.6
10190,1.0,15.0,2020.0,6.0,25.0,31.3
10191,1.0,16.0,2020.0,6.0,25.0,30.8
10192,1.0,17.0,2020.0,6.0,25.0,30.4
10193,1.0,18.0,2020.0,6.0,25.0,29.9
10194,1.0,19.0,2020.0,6.0,25.0,29.4
10195,1.0,7.0,2020.0,6.0,26.0,28.3
10196,1.0,8.0,2020.0,6.0,26.0,28.8
10197,1.0,9.0,2020.0,6.0,26.0,29.4
10198,1.0,10.0,2020.0,6.0,26.0,30.0
10199,1.0,11.0,2020.0,6.0,26.0,30.5
10200,1.0,12.0,2020.0,6.0,26.0,30.8
10201,1.0,13.0,2020.0,6.0,26.0,30.9
10202,1.0,14.0,2020.0,6.0,26.0,31.0
10203,1.0,15.0,2020.0,6.0,26.0,30.9
10204,1.0,16.0,2020.0,6.0,26.0,30.700000000000003
10205,1.0,17.0,2020.0,6.0,26.0,30.3
10206,1.0,18.0,2020.0,6.0,26.0,29.8
10207,1.0,7.0,2020.0,6.0,27.0,28.5
10208,1.0,8.0,2020.0,6.0,27.0,29.0
10209,1.0,9.0,2020.0,6.0,27.0,29.6
10210,1.0,10.0,2020.0,6.0,27.0,30.3
10211,1.0,11.0,2020.0,6.0,27.0,30.8
10212,1.0,12.0,2020.0,6.0,27.0,31.3
10213,1.0,13.0,2020.0,6.0,27.0,31.5
10214,1.0,14.0,2020.0,6.0,27.0,31.4
10215,1.0,15.0,2020.0,6.0,27.0,31.200000000000003
10216,1.0,16.0,2020.0,6.0,27.0,31.0
10217,1.0,17.0,2020.0,6.0,27.0,30.6
10218,1.0,18.0,2020.0,6.0,27.0,30.0
10219,1.0,7.0,2020.0,6.0,28.0,28.6
10220,1.0,8.0,2020.0,6.0,28.0,29.0
10221,1.0,9.0,2020.0,6.0,28.0,29.5
10222,1.0,10.0,2020.0,6.0,28.0,30.1
10223,1.0,11.0,2020.0,6.0,28.0,30.700000000000003
10224,1.0,12.0,2020.0,6.0,28.0,31.1
10225,1.0,13.0,2020.0,6.0,28.0,31.3
10226,1.0,14.0,2020.0,6.0,28.0,31.3
10227,1.0,15.0,2020.0,6.0,28.0,31.200000000000003
10228,1.0,16.0,2020.0,6.0,28.0,30.8
10229,1.0,17.0,2020.0,6.0,28.0,30.4
10230,1.0,18.0,2020.0,6.0,28.0,29.9
10231,1.0,19.0,2020.0,6.0,28.0,29.3
10232,1.0,7.0,2020.0,6.0,29.0,28.3
10233,1.0,8.0,2020.0,6.0,29.0,28.700000000000003
10234,1.0,9.0,2020.0,6.0,29.0,29.3
10235,1.0,10.0,2020.0,6.0,29.0,29.9
10236,1.0,11.0,2020.0,6.0,29.0,30.4
10237,1.0,12.0,2020.0,6.0,29.0,30.9
10238,1.0,13.0,2020.0,6.0,29.0,31.1
10239,1.0,14.0,2020.0,6.0,29.0,31.200000000000003
10240,1.0,15.0,2020.0,6.0,29.0,31.1
10241,1.0,16.0,2020.0,6.0,29.0,30.9
10242,1.0,17.0,2020.0,6.0,29.0,30.4
10243,1.0,18.0,2020.0,6.0,29.0,29.9
10244,1.0,19.0,2020.0,6.0,29.0,29.200000000000003
10245,1.0,7.0,2020.0,6.0,30.0,28.200000000000003
10246,1.0,8.0,2020.0,6.0,30.0,28.700000000000003
10247,1.0,9.0,2020.0,6.0,30.0,29.4
10248,1.0,10.0,2020.0,6.0,30.0,30.0
10249,1.0,11.0,2020.0,6.0,30.0,30.6
10250,1.0,12.0,2020.0,6.0,30.0,31.0
10251,1.0,13.0,2020.0,6.0,30.0,31.1
10252,1.0,14.0,2020.0,6.0,30.0,31.1
10253,1.0,15.0,2020.0,6.0,30.0,30.9
10254,1.0,16.0,2020.0,6.0,30.0,30.700000000000003
10255,1.0,17.0,2020.0,6.0,30.0,30.3
10256,1.0,18.0,2020.0,6.0,30.0,29.700000000000003
10257,1.0,19.0,2020.0,6.0,30.0,29.1
10258,1.0,6.0,2020.0,6.0,1.0,27.4
10259,1.0,7.0,2020.0,6.0,1.0,27.9
10260,1.0,8.0,2020.0,6.0,1.0,28.5
10261,1.0,9.0,2020.0,6.0,1.0,29.200000000000003
10262,1.0,10.0,2020.0,6.0,1.0,29.700000000000003
10263,1.0,11.0,2020.0,6.0,1.0,29.9
10264,1.0,12.0,2020.0,6.0,1.0,30.0
10265,1.0,13.0,2020.0,6.0,1.0,30.1
10266,1.0,14.0,2020.0,6.0,1.0,30.1
10267,1.0,15.0,2020.0,6.0,1.0,30.0
10268,1.0,16.0,2020.0,6.0,1.0,29.9
10269,1.0,17.0,2020.0,6.0,1.0,29.5
10270,1.0,18.0,2020.0,6.0,1.0,29.0
10271,1.0,6.0,2020.0,6.0,2.0,27.4
10272,1.0,7.0,2020.0,6.0,2.0,28.0
10273,1.0,8.0,2020.0,6.0,2.0,28.700000000000003
10274,1.0,9.0,2020.0,6.0,2.0,29.4
10275,1.0,10.0,2020.0,6.0,2.0,29.9
10276,1.0,11.0,2020.0,6.0,2.0,30.5
10277,1.0,12.0,2020.0,6.0,2.0,30.8
10278,1.0,13.0,2020.0,6.0,2.0,31.0
10279,1.0,14.0,2020.0,6.0,2.0,31.0
10280,1.0,15.0,2020.0,6.0,2.0,30.8
10281,1.0,16.0,2020.0,6.0,2.0,30.5
10282,1.0,17.0,2020.0,6.0,2.0,30.0
10283,1.0,18.0,2020.0,6.0,2.0,29.4
10284,1.0,6.0,2020.0,6.0,3.0,27.8
10285,1.0,7.0,2020.0,6.0,3.0,28.4
10286,1.0,8.0,2020.0,6.0,3.0,29.1
10287,1.0,9.0,2020.0,6.0,3.0,29.8
10288,1.0,10.0,2020.0,6.0,3.0,30.5
10289,1.0,11.0,2020.0,6.0,3.0,31.1
10290,1.0,12.0,2020.0,6.0,3.0,31.4
10291,1.0,13.0,2020.0,6.0,3.0,31.6
10292,1.0,14.0,2020.0,6.0,3.0,31.5
10293,1.0,15.0,2020.0,6.0,3.0,31.4
10294,1.0,16.0,2020.0,6.0,3.0,31.1
10295,1.0,17.0,2020.0,6.0,3.0,30.6
10296,1.0,18.0,2020.0,6.0,3.0,29.9
10297,1.0,6.0,2020.0,6.0,4.0,27.8
10298,1.0,7.0,2020.0,6.0,4.0,28.3
10299,1.0,8.0,2020.0,6.0,4.0,29.0
10300,1.0,9.0,2020.0,6.0,4.0,29.8
10301,1.0,10.0,2020.0,6.0,4.0,30.5
10302,1.0,11.0,2020.0,6.0,4.0,31.200000000000003
10303,1.0,12.0,2020.0,6.0,4.0,31.6
10304,1.0,13.0,2020.0,6.0,4.0,31.8
10305,1.0,14.0,2020.0,6.0,4.0,31.8
10306,1.0,15.0,2020.0,6.0,4.0,31.6
10307,1.0,16.0,2020.0,6.0,4.0,31.200000000000003
10308,1.0,17.0,2020.0,6.0,4.0,30.700000000000003
10309,1.0,18.0,2020.0,6.0,4.0,30.0
10310,1.0,6.0,2020.0,6.0,5.0,27.700000000000003
10311,1.0,7.0,2020.0,6.0,5.0,28.3
10312,1.0,8.0,2020.0,6.0,5.0,29.1
10313,1.0,9.0,2020.0,6.0,5.0,29.8
10314,1.0,10.0,2020.0,6.0,5.0,30.6
10315,1.0,11.0,2020.0,6.0,5.0,31.1
10316,1.0,12.0,2020.0,6.0,5.0,31.4
10317,1.0,13.0,2020.0,6.0,5.0,31.5
10318,1.0,14.0,2020.0,6.0,5.0,31.4
10319,1.0,15.0,2020.0,6.0,5.0,31.200000000000003
10320,1.0,16.0,2020.0,6.0,5.0,30.8
10321,1.0,17.0,2020.0,6.0,5.0,30.3
10322,1.0,18.0,2020.0,6.0,5.0,29.700000000000003
10323,1.0,6.0,2020.0,6.0,6.0,27.3
10324,1.0,7.0,2020.0,6.0,6.0,27.8
10325,1.0,8.0,2020.0,6.0,6.0,28.6
10326,1.0,9.0,2020.0,6.0,6.0,29.3
10327,1.0,10.0,2020.0,6.0,6.0,30.0
10328,1.0,11.0,2020.0,6.0,6.0,30.5
10329,1.0,12.0,2020.0,6.0,6.0,30.8
10330,1.0,13.0,2020.0,6.0,6.0,31.0
10331,1.0,14.0,2020.0,6.0,6.0,31.0
10332,1.0,15.0,2020.0,6.0,6.0,30.8
10333,1.0,16.0,2020.0,6.0,6.0,30.4
10334,1.0,17.0,2020.0,6.0,6.0,29.8
10335,1.0,18.0,2020.0,6.0,6.0,29.1
10336,1.0,6.0,2020.0,6.0,7.0,27.200000000000003
10337,1.0,7.0,2020.0,6.0,7.0,27.8
10338,1.0,8.0,2020.0,6.0,7.0,28.6
10339,1.0,9.0,2020.0,6.0,7.0,29.4
10340,1.0,10.0,2020.0,6.0,7.0,30.3
10341,1.0,11.0,2020.0,6.0,7.0,30.9
10342,1.0,12.0,2020.0,6.0,7.0,31.4
10343,1.0,13.0,2020.0,6.0,7.0,31.6
10344,1.0,14.0,2020.0,6.0,7.0,31.5
10345,1.0,15.0,2020.0,6.0,7.0,31.3
10346,1.0,16.0,2020.0,6.0,7.0,30.9
10347,1.0,17.0,2020.0,6.0,7.0,30.4
10348,1.0,18.0,2020.0,6.0,7.0,29.700000000000003
10349,1.0,6.0,2020.0,6.0,8.0,27.3
10350,1.0,7.0,2020.0,6.0,8.0,28.0
10351,1.0,8.0,2020.0,6.0,8.0,28.8
10352,1.0,9.0,2020.0,6.0,8.0,29.700000000000003
10353,1.0,10.0,2020.0,6.0,8.0,30.5
10354,1.0,11.0,2020.0,6.0,8.0,30.8
10355,1.0,12.0,2020.0,6.0,8.0,30.9
10356,1.0,13.0,2020.0,6.0,8.0,31.0
10357,1.0,14.0,2020.0,6.0,8.0,31.0
10358,1.0,15.0,2020.0,6.0,8.0,30.8
10359,1.0,16.0,2020.0,6.0,8.0,30.3
10360,1.0,17.0,2020.0,6.0,8.0,29.700000000000003
10361,1.0,18.0,2020.0,6.0,8.0,29.200000000000003
10362,1.0,6.0,2020.0,6.0,9.0,27.4
10363,1.0,7.0,2020.0,6.0,9.0,27.9
10364,1.0,8.0,2020.0,6.0,9.0,28.6
10365,1.0,9.0,2020.0,6.0,9.0,29.3
10366,1.0,10.0,2020.0,6.0,9.0,30.0
10367,1.0,11.0,2020.0,6.0,9.0,30.6
10368,1.0,12.0,2020.0,6.0,9.0,30.8
10369,1.0,13.0,2020.0,6.0,9.0,31.0
10370,1.0,14.0,2020.0,6.0,9.0,30.8
10371,1.0,15.0,2020.0,6.0,9.0,30.5
10372,1.0,16.0,2020.0,6.0,9.0,30.0
10373,1.0,17.0,2020.0,6.0,9.0,29.5
10374,1.0,18.0,2020.0,6.0,9.0,29.0
10375,1.0,6.0,2020.0,6.0,10.0,27.3
10376,1.0,7.0,2020.0,6.0,10.0,27.9
10377,1.0,8.0,2020.0,6.0,10.0,28.4
10378,1.0,9.0,2020.0,6.0,10.0,29.0
10379,1.0,10.0,2020.0,6.0,10.0,29.6
10380,1.0,11.0,2020.0,6.0,10.0,30.1
10381,1.0,12.0,2020.0,6.0,10.0,30.5
10382,1.0,13.0,2020.0,6.0,10.0,30.5
10383,1.0,14.0,2020.0,6.0,10.0,30.4
10384,1.0,15.0,2020.0,6.0,10.0,30.1
10385,1.0,16.0,2020.0,6.0,10.0,29.8
10386,1.0,17.0,2020.0,6.0,10.0,29.3
10387,1.0,18.0,2020.0,6.0,10.0,28.700000000000003
10388,1.0,6.0,2020.0,6.0,11.0,27.4
10389,1.0,7.0,2020.0,6.0,11.0,27.8
10390,1.0,8.0,2020.0,6.0,11.0,28.1
