Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Pressure Units,Precipitable Water Units,Wind Speed Units,Version
NSRDB,186,-,-,-,18.200000762939453,-67.11000061035156,-4,100,-4,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,mbar,mm,m/s,unknown
Year,Month,Day,Hour,Minute,Wind Speed,GHI,Clearsky GHI
2017,7,13,11,45,4.4,754,964
2017,7,13,11,50,4.4,734,968
2017,7,13,11,55,4.4,704,971
2017,7,13,12,0,4.4,725,974
2017,7,13,12,5,4.4,712,977
2017,7,13,12,10,4.4,718,980
2017,7,13,12,15,4.4,696,981
2017,7,13,12,20,4.4,684,983
2017,7,13,12,25,4.4,674,984
2017,7,13,12,30,4.4,707,984
2017,7,13,12,35,4.4,696,984
2017,7,13,12,40,4.4,723,983
2017,7,13,12,45,4.4,713,982
2017,7,13,12,50,4.5,708,980
2017,7,13,12,55,4.5,712,978
2017,7,13,13,0,4.5,714,975
2017,7,13,13,5,4.5,712,972
2017,7,13,13,10,4.5,683,969
2017,7,13,13,15,4.5,722,965
2017,7,13,13,20,4.5,718,961
2017,7,13,13,25,4.5,663,956
2017,7,13,13,30,4.5,670,951
2017,7,13,13,35,4.5,669,944
2017,7,13,13,40,4.5,661,938
2017,7,13,13,45,4.5,684,931
2017,7,13,13,50,4.5,657,923
2017,7,13,13,55,4.5,684,916
2017,7,13,14,0,4.5,701,907
2017,7,13,14,5,4.5,665,899
2017,7,13,14,10,4.5,669,890
2017,7,13,14,15,4.4,691,880
2017,7,13,14,20,4.4,682,871
2017,7,13,14,25,4.4,649,860
2017,7,13,14,30,4.4,650,850
2017,7,13,14,35,4.4,644,839
2017,7,13,14,40,4.4,653,827
2017,7,13,14,45,4.4,622,815
2017,7,13,14,50,4.4,616,802
2017,7,13,14,55,4.4,593,789
2017,7,13,15,0,4.4,599,776
2017,7,13,15,5,4.4,570,763
2017,7,13,15,10,4.3,568,749
2017,7,13,15,15,4.3,534,735
2017,7,13,15,20,4.3,527,721
2017,7,13,15,25,4.2,509,706
2017,7,13,15,30,4.2,471,691
2017,7,13,15,35,4.2,481,676
2017,7,13,15,40,4.2,444,660
2017,7,13,15,45,4.2,429,644
2017,7,13,15,50,4.1000000000000005,412,627
2017,7,13,15,55,4.1000000000000005,396,611
2017,7,13,16,0,4.1000000000000005,395,594
2017,7,13,16,5,4.1000000000000005,251,577
2017,7,13,16,10,4.1000000000000005,169,560
2017,7,13,16,15,4,124,542
2017,7,13,16,20,4,93,525
2017,7,13,16,25,4,72,507
2017,7,13,16,30,4,57,489
2017,7,13,16,35,4,62,471
2017,7,13,16,40,4,67,452
2017,7,13,16,45,4,75,434
2017,7,13,16,50,3.9000000000000004,87,415
2017,7,13,16,55,3.9000000000000004,102,396
2017,7,13,17,0,3.9000000000000004,125,378
2017,7,13,17,5,3.8000000000000003,120,359
2017,7,13,17,10,3.8000000000000003,112,340
2017,7,13,17,15,3.8000000000000003,105,322
2017,7,13,17,20,3.7,98,303
2017,7,13,17,25,3.6,94,284
2017,7,13,17,30,3.6,89,266
2017,7,13,17,35,3.6,81,247
2017,7,13,17,40,3.5,77,229
2017,7,13,17,45,3.5,70,211
2017,7,13,17,50,3.5,64,193
2017,7,13,17,55,3.4000000000000004,61,175
2017,7,13,18,0,3.4000000000000004,54,158
2017,7,13,18,5,3.4000000000000004,49,141
2017,7,13,18,10,3.4000000000000004,45,124
2017,7,13,18,15,3.4000000000000004,40,108
2017,7,13,18,20,3.3000000000000003,36,93
2017,7,13,18,25,3.3000000000000003,30,78
2017,7,13,18,30,3.3000000000000003,27,64
2017,7,13,18,35,3.3000000000000003,22,50
2017,7,13,18,40,3.3000000000000003,18,38
2017,7,13,18,45,3.2,14,27
2017,7,13,18,50,3.2,10,18
2017,7,13,18,55,3.2,6,11
2017,7,13,19,0,3.2,0,0
2017,7,13,19,5,3.2,0,0
2017,7,13,19,10,3.2,0,0
2017,7,13,19,15,3.2,0,0
2017,7,13,19,20,3.2,0,0
2017,7,13,19,25,3.2,0,0
2017,7,13,19,30,3.2,0,0
2017,7,13,19,35,3.2,0,0
2017,7,13,19,40,3.2,0,0
2017,7,13,19,45,3.2,0,0
2017,7,13,19,50,3.3000000000000003,0,0
2017,7,13,19,55,3.3000000000000003,0,0
2017,7,13,20,0,3.3000000000000003,0,0
2017,7,13,20,5,3.3000000000000003,0,0
2017,7,13,20,10,3.3000000000000003,0,0
2017,7,13,20,15,3.3000000000000003,0,0
2017,7,13,20,20,3.3000000000000003,0,0
2017,7,13,20,25,3.3000000000000003,0,0
2017,7,13,20,30,3.3000000000000003,0,0
2017,7,13,20,35,3.3000000000000003,0,0
2017,7,13,20,40,3.3000000000000003,0,0
2017,7,13,20,45,3.4000000000000004,0,0
2017,7,13,20,50,3.4000000000000004,0,0
2017,7,13,20,55,3.4000000000000004,0,0
2017,7,13,21,0,3.4000000000000004,0,0
2017,7,13,21,5,3.4000000000000004,0,0
2017,7,13,21,10,3.4000000000000004,0,0
2017,7,13,21,15,3.4000000000000004,0,0
2017,7,13,21,20,3.4000000000000004,0,0
2017,7,13,21,25,3.4000000000000004,0,0
2017,7,13,21,30,3.4000000000000004,0,0
2017,7,13,21,35,3.4000000000000004,0,0
2017,7,13,21,40,3.4000000000000004,0,0
2017,7,13,21,45,3.4000000000000004,0,0
2017,7,13,21,50,3.4000000000000004,0,0
2017,7,13,21,55,3.4000000000000004,0,0
2017,7,13,22,0,3.4000000000000004,0,0
2017,7,13,22,5,3.4000000000000004,0,0
2017,7,13,22,10,3.4000000000000004,0,0
2017,7,13,22,15,3.4000000000000004,0,0
2017,7,13,22,20,3.4000000000000004,0,0
2017,7,13,22,25,3.4000000000000004,0,0
2017,7,13,22,30,3.4000000000000004,0,0
2017,7,13,22,35,3.4000000000000004,0,0
2017,7,13,22,40,3.4000000000000004,0,0
2017,7,13,22,45,3.4000000000000004,0,0
2017,7,13,22,50,3.4000000000000004,0,0
2017,7,13,22,55,3.4000000000000004,0,0
2017,7,13,23,0,3.4000000000000004,0,0
2017,7,13,23,5,3.4000000000000004,0,0
2017,7,13,23,10,3.4000000000000004,0,0
2017,7,13,23,15,3.4000000000000004,0,0
2017,7,13,23,20,3.3000000000000003,0,0
2017,7,13,23,25,3.3000000000000003,0,0
2017,7,13,23,30,3.3000000000000003,0,0
2017,7,13,23,35,3.3000000000000003,0,0
2017,7,13,23,40,3.3000000000000003,0,0
2017,7,13,23,45,3.3000000000000003,0,0
2017,7,13,23,50,3.3000000000000003,0,0
2017,7,13,23,55,3.3000000000000003,0,0
2017,7,14,0,0,3.3000000000000003,0,0
2017,7,14,0,5,3.3000000000000003,0,0
2017,7,14,0,10,3.3000000000000003,0,0
2017,7,14,0,15,3.3000000000000003,0,0
2017,7,14,0,20,3.3000000000000003,0,0
2017,7,14,0,25,3.3000000000000003,0,0
2017,7,14,0,30,3.3000000000000003,0,0
2017,7,14,0,35,3.3000000000000003,0,0
2017,7,14,0,40,3.3000000000000003,0,0
2017,7,14,0,45,3.3000000000000003,0,0
2017,7,14,0,50,3.3000000000000003,0,0
2017,7,14,0,55,3.3000000000000003,0,0
2017,7,14,1,0,3.3000000000000003,0,0
2017,7,14,1,5,3.3000000000000003,0,0
2017,7,14,1,10,3.3000000000000003,0,0
2017,7,14,1,15,3.3000000000000003,0,0
2017,7,14,1,20,3.3000000000000003,0,0
2017,7,14,1,25,3.3000000000000003,0,0
2017,7,14,1,30,3.3000000000000003,0,0
2017,7,14,1,35,3.3000000000000003,0,0
2017,7,14,1,40,3.3000000000000003,0,0
2017,7,14,1,45,3.4000000000000004,0,0
2017,7,14,1,50,3.4000000000000004,0,0
2017,7,14,1,55,3.4000000000000004,0,0
2017,7,14,2,0,3.4000000000000004,0,0
2017,7,14,2,5,3.4000000000000004,0,0
2017,7,14,2,10,3.4000000000000004,0,0
2017,7,14,2,15,3.4000000000000004,0,0
2017,7,14,2,20,3.4000000000000004,0,0
2017,7,14,2,25,3.4000000000000004,0,0
2017,7,14,2,30,3.4000000000000004,0,0
2017,7,14,2,35,3.4000000000000004,0,0
2017,7,14,2,40,3.4000000000000004,0,0
2017,7,14,2,45,3.4000000000000004,0,0
2017,7,14,2,50,3.4000000000000004,0,0
2017,7,14,2,55,3.4000000000000004,0,0
2017,7,14,3,0,3.4000000000000004,0,0
2017,7,14,3,5,3.4000000000000004,0,0
2017,7,14,3,10,3.4000000000000004,0,0
2017,7,14,3,15,3.4000000000000004,0,0
2017,7,14,3,20,3.4000000000000004,0,0
2017,7,14,3,25,3.4000000000000004,0,0
2017,7,14,3,30,3.4000000000000004,0,0
2017,7,14,3,35,3.4000000000000004,0,0
2017,7,14,3,40,3.4000000000000004,0,0
2017,7,14,3,45,3.4000000000000004,0,0
2017,7,14,3,50,3.4000000000000004,0,0
2017,7,14,3,55,3.4000000000000004,0,0
2017,7,14,4,0,3.4000000000000004,0,0
2017,7,14,4,5,3.4000000000000004,0,0
2017,7,14,4,10,3.4000000000000004,0,0
2017,7,14,4,15,3.4000000000000004,0,0
2017,7,14,4,20,3.4000000000000004,0,0
2017,7,14,4,25,3.4000000000000004,0,0
2017,7,14,4,30,3.4000000000000004,0,0
2017,7,14,4,35,3.4000000000000004,0,0
2017,7,14,4,40,3.4000000000000004,0,0
2017,7,14,4,45,3.4000000000000004,0,0
2017,7,14,4,50,3.5,0,0
2017,7,14,4,55,3.5,0,0
2017,7,14,5,0,3.5,0,0
2017,7,14,5,5,3.5,0,0
2017,7,14,5,10,3.5,0,0
2017,7,14,5,15,3.6,0,0
2017,7,14,5,20,3.6,0,0
2017,7,14,5,25,3.6,0,0
2017,7,14,5,30,3.6,0,0
2017,7,14,5,35,3.6,0,0
2017,7,14,5,40,3.6,0,0
2017,7,14,5,45,3.6,0,0
2017,7,14,5,50,3.7,0,0
2017,7,14,5,55,3.7,0,0
2017,7,14,6,0,3.7,0,0
2017,7,14,6,5,3.7,0,0
2017,7,14,6,10,3.8000000000000003,13,13
2017,7,14,6,15,3.8000000000000003,21,21
2017,7,14,6,20,3.8000000000000003,31,31
2017,7,14,6,25,3.9000000000000004,42,42
2017,7,14,6,30,3.9000000000000004,55,55
2017,7,14,6,35,4,68,68
2017,7,14,6,40,4,83,83
2017,7,14,6,45,4,98,98
2017,7,14,6,50,4.1000000000000005,113,113
2017,7,14,6,55,4.2,130,130
2017,7,14,7,0,4.2,146,146
2017,7,14,7,5,4.2,163,163
2017,7,14,7,10,4.2,181,181
2017,7,14,7,15,4.2,199,199
2017,7,14,7,20,4.3,217,217
2017,7,14,7,25,4.3,235,235
2017,7,14,7,30,4.3,253,253
2017,7,14,7,35,4.3,272,272
2017,7,14,7,40,4.4,290,290
2017,7,14,7,45,4.4,309,309
2017,7,14,7,50,4.4,327,327
2017,7,14,7,55,4.5,346,346
2017,7,14,8,0,4.5,364,364
2017,7,14,8,5,4.5,383,383
2017,7,14,8,10,4.5,401,401
2017,7,14,8,15,4.6000000000000005,420,420
2017,7,14,8,20,4.6000000000000005,439,439
2017,7,14,8,25,4.6000000000000005,457,457
2017,7,14,8,30,4.6000000000000005,475,475
2017,7,14,8,35,4.6000000000000005,493,493
2017,7,14,8,40,4.6000000000000005,511,511
2017,7,14,8,45,4.6000000000000005,528,528
2017,7,14,8,50,4.7,546,546
2017,7,14,8,55,4.7,563,563
2017,7,14,9,0,4.7,580,580
2017,7,14,9,5,4.7,597,597
2017,7,14,9,10,4.7,614,614
2017,7,14,9,15,4.7,630,630
2017,7,14,9,20,4.7,646,646
2017,7,14,9,25,4.7,662,662
2017,7,14,9,30,4.7,678,678
2017,7,14,9,35,4.7,693,693
2017,7,14,9,40,4.7,708,708
2017,7,14,9,45,4.7,723,723
2017,7,14,9,50,4.7,737,737
2017,7,14,9,55,4.7,751,751
2017,7,14,10,0,4.7,765,765
2017,7,14,10,5,4.7,779,779
2017,7,14,10,10,4.7,792,792
2017,7,14,10,15,4.6000000000000005,804,804
2017,7,14,10,20,4.6000000000000005,817,817
2017,7,14,10,25,4.6000000000000005,828,828
2017,7,14,10,30,4.6000000000000005,840,840
2017,7,14,10,35,4.6000000000000005,853,853
2017,7,14,10,40,4.6000000000000005,865,865
2017,7,14,10,45,4.6000000000000005,877,877
2017,7,14,10,50,4.5,888,888
2017,7,14,10,55,4.5,899,899
2017,7,14,11,0,4.5,910,910
2017,7,14,11,5,4.5,918,918
2017,7,14,11,10,4.4,926,926
2017,7,14,11,15,4.4,934,934
2017,7,14,11,20,4.4,941,941
2017,7,14,11,25,4.3,948,948
2017,7,14,11,30,4.3,954,954
2017,7,14,11,35,4.3,960,960
2017,7,14,11,40,4.3,965,965
2017,7,14,11,45,4.2,970,970
2017,7,14,11,50,4.2,974,974
2017,7,14,11,55,4.2,978,978
2017,7,14,12,0,4.2,981,981
2017,7,14,12,5,4.2,984,984
2017,7,14,12,10,4.1000000000000005,986,986
2017,7,14,12,15,4.1000000000000005,988,988
2017,7,14,12,20,4.1000000000000005,766,989
2017,7,14,12,25,4,597,990
2017,7,14,12,30,4,485,991
2017,7,14,12,35,4,532,991
2017,7,14,12,40,4,564,990
2017,7,14,12,45,4,620,989
2017,7,14,12,50,3.9000000000000004,688,987
2017,7,14,12,55,3.9000000000000004,715,985
2017,7,14,13,0,3.9000000000000004,815,982
2017,7,14,13,5,3.9000000000000004,724,979
2017,7,14,13,10,3.8000000000000003,668,976
2017,7,14,13,15,3.8000000000000003,571,972
2017,7,14,13,20,3.8000000000000003,536,967
2017,7,14,13,25,3.7,477,962
2017,7,14,13,30,3.7,430,957
2017,7,14,13,35,3.7,447,950
2017,7,14,13,40,3.6,465,943
2017,7,14,13,45,3.6,505,936
2017,7,14,13,50,3.6,544,928
2017,7,14,13,55,3.5,570,919
2017,7,14,14,0,3.5,605,910
2017,7,14,14,5,3.5,617,902
2017,7,14,14,10,3.5,618,892
2017,7,14,14,15,3.4000000000000004,701,883
2017,7,14,14,20,3.4000000000000004,691,873
2017,7,14,14,25,3.4000000000000004,735,862
2017,7,14,14,30,3.4000000000000004,725,852
2017,7,14,14,35,3.4000000000000004,703,840
2017,7,14,14,40,3.4000000000000004,667,828
2017,7,14,14,45,3.4000000000000004,653,816
2017,7,14,14,50,3.3000000000000003,591,804
2017,7,14,14,55,3.3000000000000003,552,791
2017,7,14,15,0,3.3000000000000003,552,778
2017,7,14,15,5,3.3000000000000003,548,764
2017,7,14,15,10,3.3000000000000003,565,750
2017,7,14,15,15,3.2,564,736
2017,7,14,15,20,3.2,532,721
2017,7,14,15,25,3.2,532,706
2017,7,14,15,30,3.2,532,691
2017,7,14,15,35,3.2,533,676
2017,7,14,15,40,3.2,557,660
2017,7,14,15,45,3.2,526,644
2017,7,14,15,50,3.2,523,627
2017,7,14,15,55,3.2,526,610
2017,7,14,16,0,3.2,533,593
2017,7,14,16,5,3.2,533,576
2017,7,14,16,10,3.2,536,559
2017,7,14,16,15,3.2,542,542
2017,7,14,16,20,3.2,524,524
2017,7,14,16,25,3.2,506,506
2017,7,14,16,30,3.2,488,488
2017,7,14,16,35,3.2,470,470
2017,7,14,16,40,3.2,451,451
2017,7,14,16,45,3.2,433,433
2017,7,14,16,50,3.2,288,414
2017,7,14,16,55,3.2,210,395
2017,7,14,17,0,3.2,159,377
2017,7,14,17,5,3.2,153,358
2017,7,14,17,10,3.2,149,339
2017,7,14,17,15,3.2,145,320
2017,7,14,17,20,3.1,124,302
2017,7,14,17,25,3.1,116,283
2017,7,14,17,30,3.1,110,264
2017,7,14,17,35,3.1,108,246
2017,7,14,17,40,3.1,99,228
2017,7,14,17,45,3,93,209
2017,7,14,17,50,3,89,191
2017,7,14,17,55,3,85,174
2017,7,14,18,0,3,76,156
2017,7,14,18,5,3,74,139
2017,7,14,18,10,3,65,123
2017,7,14,18,15,3,59,107
2017,7,14,18,20,3.1,51,91
2017,7,14,18,25,3.1,45,77
2017,7,14,18,30,3.1,39,63
2017,7,14,18,35,3.1,31,49
2017,7,14,18,40,3.1,26,37
2017,7,14,18,45,3.2,20,27
2017,7,14,18,50,3.2,13,17
2017,7,14,18,55,3.2,7,10
2017,7,14,19,0,3.2,0,0
2017,7,14,19,5,3.2,0,0
2017,7,14,19,10,3.2,0,0
2017,7,14,19,15,3.2,0,0
2017,7,14,19,20,3.3000000000000003,0,0
2017,7,14,19,25,3.3000000000000003,0,0
2017,7,14,19,30,3.3000000000000003,0,0
2017,7,14,19,35,3.3000000000000003,0,0
2017,7,14,19,40,3.4000000000000004,0,0
2017,7,14,19,45,3.4000000000000004,0,0
2017,7,14,19,50,3.4000000000000004,0,0
2017,7,14,19,55,3.5,0,0
2017,7,14,20,0,3.5,0,0
2017,7,14,20,5,3.5,0,0
2017,7,14,20,10,3.5,0,0
2017,7,14,20,15,3.6,0,0
2017,7,14,20,20,3.6,0,0
2017,7,14,20,25,3.6,0,0
2017,7,14,20,30,3.6,0,0
2017,7,14,20,35,3.6,0,0
2017,7,14,20,40,3.6,0,0
2017,7,14,20,45,3.6,0,0
2017,7,14,20,50,3.7,0,0
2017,7,14,20,55,3.7,0,0
2017,7,14,21,0,3.7,0,0
2017,7,14,21,5,3.7,0,0
2017,7,14,21,10,3.7,0,0
2017,7,14,21,15,3.8000000000000003,0,0
2017,7,14,21,20,3.8000000000000003,0,0
2017,7,14,21,25,3.8000000000000003,0,0
2017,7,14,21,30,3.8000000000000003,0,0
2017,7,14,21,35,3.8000000000000003,0,0
2017,7,14,21,40,3.8000000000000003,0,0
2017,7,14,21,45,3.8000000000000003,0,0
2017,7,14,21,50,3.9000000000000004,0,0
2017,7,14,21,55,3.9000000000000004,0,0
2017,7,14,22,0,3.9000000000000004,0,0
2017,7,14,22,5,3.9000000000000004,0,0
2017,7,14,22,10,3.9000000000000004,0,0
2017,7,14,22,15,3.9000000000000004,0,0
2017,7,14,22,20,3.9000000000000004,0,0
2017,7,14,22,25,3.9000000000000004,0,0
2017,7,14,22,30,3.9000000000000004,0,0
2017,7,14,22,35,3.9000000000000004,0,0
2017,7,14,22,40,3.9000000000000004,0,0
2017,7,14,22,45,3.9000000000000004,0,0
2017,7,14,22,50,3.9000000000000004,0,0
2017,7,14,22,55,3.9000000000000004,0,0
2017,7,14,23,0,3.9000000000000004,0,0
2017,7,14,23,5,3.9000000000000004,0,0
2017,7,14,23,10,3.9000000000000004,0,0
2017,7,14,23,15,3.9000000000000004,0,0
2017,7,14,23,20,3.9000000000000004,0,0
2017,7,14,23,25,3.9000000000000004,0,0
2017,7,14,23,30,3.9000000000000004,0,0
2017,7,14,23,35,3.9000000000000004,0,0
2017,7,14,23,40,3.9000000000000004,0,0
2017,7,14,23,45,4,0,0
2017,7,14,23,50,4,0,0
2017,7,14,23,55,4,0,0
2017,7,15,0,0,4,0,0
2017,7,15,0,5,4,0,0
2017,7,15,0,10,4,0,0
2017,7,15,0,15,4,0,0
2017,7,15,0,20,4,0,0
2017,7,15,0,25,4,0,0
2017,7,15,0,30,4,0,0
2017,7,15,0,35,4,0,0
2017,7,15,0,40,4,0,0
2017,7,15,0,45,4,0,0
2017,7,15,0,50,4,0,0
2017,7,15,0,55,4,0,0
2017,7,15,1,0,4,0,0
2017,7,15,1,5,4,0,0
2017,7,15,1,10,4,0,0
2017,7,15,1,15,4,0,0
2017,7,15,1,20,3.9000000000000004,0,0
2017,7,15,1,25,3.9000000000000004,0,0
2017,7,15,1,30,3.9000000000000004,0,0
2017,7,15,1,35,3.9000000000000004,0,0
2017,7,15,1,40,3.9000000000000004,0,0
2017,7,15,1,45,3.9000000000000004,0,0
2017,7,15,1,50,3.9000000000000004,0,0
2017,7,15,1,55,3.9000000000000004,0,0
2017,7,15,2,0,3.9000000000000004,0,0
2017,7,15,2,5,3.9000000000000004,0,0
2017,7,15,2,10,3.9000000000000004,0,0
2017,7,15,2,15,3.8000000000000003,0,0
2017,7,15,2,20,3.8000000000000003,0,0
2017,7,15,2,25,3.8000000000000003,0,0
2017,7,15,2,30,3.8000000000000003,0,0
2017,7,15,2,35,3.8000000000000003,0,0
2017,7,15,2,40,3.8000000000000003,0,0
2017,7,15,2,45,3.8000000000000003,0,0
2017,7,15,2,50,3.7,0,0
2017,7,15,2,55,3.7,0,0
2017,7,15,3,0,3.7,0,0
2017,7,15,3,5,3.7,0,0
2017,7,15,3,10,3.6,0,0
2017,7,15,3,15,3.6,0,0
2017,7,15,3,20,3.6,0,0
2017,7,15,3,25,3.5,0,0
2017,7,15,3,30,3.5,0,0
2017,7,15,3,35,3.5,0,0
2017,7,15,3,40,3.5,0,0
2017,7,15,3,45,3.4000000000000004,0,0
2017,7,15,3,50,3.4000000000000004,0,0
2017,7,15,3,55,3.4000000000000004,0,0
2017,7,15,4,0,3.4000000000000004,0,0
2017,7,15,4,5,3.4000000000000004,0,0
2017,7,15,4,10,3.4000000000000004,0,0
2017,7,15,4,15,3.4000000000000004,0,0
2017,7,15,4,20,3.3000000000000003,0,0
2017,7,15,4,25,3.3000000000000003,0,0
2017,7,15,4,30,3.3000000000000003,0,0
2017,7,15,4,35,3.3000000000000003,0,0
2017,7,15,4,40,3.3000000000000003,0,0
2017,7,15,4,45,3.3000000000000003,0,0
2017,7,15,4,50,3.3000000000000003,0,0
2017,7,15,4,55,3.3000000000000003,0,0
2017,7,15,5,0,3.3000000000000003,0,0
2017,7,15,5,5,3.3000000000000003,0,0
2017,7,15,5,10,3.3000000000000003,0,0
2017,7,15,5,15,3.3000000000000003,0,0
2017,7,15,5,20,3.3000000000000003,0,0
2017,7,15,5,25,3.3000000000000003,0,0
2017,7,15,5,30,3.3000000000000003,0,0
2017,7,15,5,35,3.3000000000000003,0,0
2017,7,15,5,40,3.3000000000000003,0,0
2017,7,15,5,45,3.4000000000000004,0,0
2017,7,15,5,50,3.4000000000000004,0,0
2017,7,15,5,55,3.4000000000000004,0,0
2017,7,15,6,0,3.4000000000000004,0,0
2017,7,15,6,5,3.4000000000000004,0,0
2017,7,15,6,10,3.4000000000000004,6,6
2017,7,15,6,15,3.4000000000000004,13,13
2017,7,15,6,20,3.5,22,22
2017,7,15,6,25,3.5,33,33
2017,7,15,6,30,3.5,45,45
2017,7,15,6,35,3.5,58,58
2017,7,15,6,40,3.5,71,71
2017,7,15,6,45,3.6,82,86
2017,7,15,6,50,3.6,97,101
2017,7,15,6,55,3.6,107,117
2017,7,15,7,0,3.6,117,133
2017,7,15,7,5,3.6,124,149
2017,7,15,7,10,3.6,142,166
2017,7,15,7,15,3.6,143,183
2017,7,15,7,20,3.6,159,200
2017,7,15,7,25,3.6,159,218
2017,7,15,7,30,3.6,162,235
2017,7,15,7,35,3.6,183,253
2017,7,15,7,40,3.6,191,272
2017,7,15,7,45,3.6,219,290
2017,7,15,7,50,3.7,230,308
2017,7,15,7,55,3.7,255,327
2017,7,15,8,0,3.7,254,345
2017,7,15,8,5,3.7,251,364
2017,7,15,8,10,3.7,248,382
2017,7,15,8,15,3.7,246,400
2017,7,15,8,20,3.7,245,418
2017,7,15,8,25,3.7,248,436
2017,7,15,8,30,3.7,243,454
2017,7,15,8,35,3.7,258,472
2017,7,15,8,40,3.7,289,490
2017,7,15,8,45,3.7,314,508
2017,7,15,8,50,3.7,347,525
2017,7,15,8,55,3.7,365,543
2017,7,15,9,0,3.7,390,560
2017,7,15,9,5,3.7,421,577
2017,7,15,9,10,3.7,439,593
2017,7,15,9,15,3.7,465,609
2017,7,15,9,20,3.7,495,625
2017,7,15,9,25,3.7,539,641
2017,7,15,9,30,3.7,561,657
2017,7,15,9,35,3.7,545,672
2017,7,15,9,40,3.7,596,687
2017,7,15,9,45,3.8000000000000003,587,702
2017,7,15,9,50,3.8000000000000003,582,717
2017,7,15,9,55,3.8000000000000003,597,731
2017,7,15,10,0,3.8000000000000003,604,745
2017,7,15,10,5,3.8000000000000003,630,758
2017,7,15,10,10,3.8000000000000003,638,771
2017,7,15,10,15,3.8000000000000003,650,784
2017,7,15,10,20,3.8000000000000003,648,796
2017,7,15,10,25,3.8000000000000003,690,807
2017,7,15,10,30,3.8000000000000003,674,819
2017,7,15,10,35,3.8000000000000003,689,830
2017,7,15,10,40,3.8000000000000003,679,841
2017,7,15,10,45,3.8000000000000003,739,852
2017,7,15,10,50,3.9000000000000004,723,862
2017,7,15,10,55,3.9000000000000004,748,872
2017,7,15,11,0,3.9000000000000004,801,881
2017,7,15,11,5,3.9000000000000004,765,889
2017,7,15,11,10,3.9000000000000004,759,897
2017,7,15,11,15,3.8000000000000003,736,905
2017,7,15,11,20,3.8000000000000003,779,912
2017,7,15,11,25,3.8000000000000003,735,919
2017,7,15,11,30,3.8000000000000003,783,925
2017,7,15,11,35,3.8000000000000003,756,931
2017,7,15,11,40,3.8000000000000003,805,936
2017,7,15,11,45,3.8000000000000003,833,940
2017,7,15,11,50,3.8000000000000003,819,944
2017,7,15,11,55,3.8000000000000003,849,948
2017,7,15,12,0,3.8000000000000003,845,951
2017,7,15,12,5,3.8000000000000003,820,954
2017,7,15,12,10,3.8000000000000003,862,957
2017,7,15,12,15,3.8000000000000003,802,958
2017,7,15,12,20,3.7,804,960
2017,7,15,12,25,3.7,820,961
2017,7,15,12,30,3.7,775,961
2017,7,15,12,35,3.7,806,961
2017,7,15,12,40,3.7,845,960
2017,7,15,12,45,3.7,846,959
2017,7,15,12,50,3.7,815,957
2017,7,15,12,55,3.7,874,954
2017,7,15,13,0,3.7,846,952
2017,7,15,13,5,3.7,839,949
2017,7,15,13,10,3.7,867,945
2017,7,15,13,15,3.6,844,941
2017,7,15,13,20,3.6,837,937
2017,7,15,13,25,3.6,848,932
2017,7,15,13,30,3.6,789,927
2017,7,15,13,35,3.6,801,918
2017,7,15,13,40,3.6,783,908
2017,7,15,13,45,3.6,781,899
2017,7,15,13,50,3.6,792,888
2017,7,15,13,55,3.6,731,878
2017,7,15,14,0,3.6,719,867
2017,7,15,14,5,3.6,654,859
2017,7,15,14,10,3.6,637,850
2017,7,15,14,15,3.6,566,840
2017,7,15,14,20,3.5,502,831
2017,7,15,14,25,3.5,449,821
2017,7,15,14,30,3.5,399,810
2017,7,15,14,35,3.5,357,798
2017,7,15,14,40,3.5,325,787
2017,7,15,14,45,3.5,294,774
2017,7,15,14,50,3.5,268,762
2017,7,15,14,55,3.5,248,749
2017,7,15,15,0,3.5,230,735
2017,7,15,15,5,3.5,238,722
2017,7,15,15,10,3.5,252,709
2017,7,15,15,15,3.4000000000000004,267,695
2017,7,15,15,20,3.4000000000000004,283,681
2017,7,15,15,25,3.4000000000000004,307,666
2017,7,15,15,30,3.4000000000000004,331,651
2017,7,15,15,35,3.4000000000000004,304,636
2017,7,15,15,40,3.4000000000000004,293,620
2017,7,15,15,45,3.4000000000000004,271,604
2017,7,15,15,50,3.4000000000000004,254,588
2017,7,15,15,55,3.4000000000000004,207,571
2017,7,15,16,0,3.4000000000000004,197,555
2017,7,15,16,5,3.4000000000000004,202,538
2017,7,15,16,10,3.4000000000000004,211,521
2017,7,15,16,15,3.4000000000000004,226,504
2017,7,15,16,20,3.3000000000000003,233,487
2017,7,15,16,25,3.3000000000000003,257,470
2017,7,15,16,30,3.3000000000000003,280,453
2017,7,15,16,35,3.3000000000000003,260,435
2017,7,15,16,40,3.3000000000000003,242,417
2017,7,15,16,45,3.2,235,399
2017,7,15,16,50,3.2,220,381
2017,7,15,16,55,3.2,199,363
2017,7,15,17,0,3.2,180,345
2017,7,15,17,5,3.2,172,327
2017,7,15,17,10,3.1,166,309
2017,7,15,17,15,3.1,156,291
2017,7,15,17,20,3.1,143,273
2017,7,15,17,25,3,142,256
2017,7,15,17,30,3,130,238
2017,7,15,17,35,3,122,220
