Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Pressure Units,Precipitable Water Units,Wind Speed Units,Version
NSRDB,156,-,-,-,18.200000762939453,-67.12999725341797,-4,51,-4,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,mbar,mm,m/s,unknown
Year,Month,Day,Hour,Minute,Wind Speed,GHI,Clearsky GHI
2017,1,1,5,40,4.5,0,0
2017,1,1,5,45,4.5,0,0
2017,1,1,5,50,4.5,0,0
2017,1,1,5,55,4.5,0,0
2017,1,1,6,0,4.5,0,0
2017,1,1,6,5,4.5,0,0
2017,1,1,6,10,4.5,0,0
2017,1,1,6,15,4.6000000000000005,0,0
2017,1,1,6,20,4.6000000000000005,0,0
2017,1,1,6,25,4.6000000000000005,0,0
2017,1,1,6,30,4.6000000000000005,0,0
2017,1,1,6,35,4.6000000000000005,0,0
2017,1,1,6,40,4.7,0,0
2017,1,1,6,45,4.7,0,0
2017,1,1,6,50,4.7,0,0
2017,1,1,6,55,4.800000000000001,0,0
2017,1,1,7,0,4.800000000000001,0,0
2017,1,1,7,5,4.800000000000001,13,13
2017,1,1,7,10,4.9,20,20
2017,1,1,7,15,4.9,31,31
2017,1,1,7,20,4.9,43,43
2017,1,1,7,25,5,56,56
2017,1,1,7,30,5,71,71
2017,1,1,7,35,5,87,87
2017,1,1,7,40,5.1000000000000005,103,103
2017,1,1,7,45,5.1000000000000005,120,120
2017,1,1,7,50,5.1000000000000005,137,137
2017,1,1,7,55,5.2,155,155
2017,1,1,8,0,5.2,172,172
2017,1,1,8,5,5.2,190,190
2017,1,1,8,10,5.300000000000001,208,208
2017,1,1,8,15,5.300000000000001,226,226
2017,1,1,8,20,5.300000000000001,245,245
2017,1,1,8,25,5.4,263,263
2017,1,1,8,30,5.4,281,281
2017,1,1,8,35,5.4,299,299
2017,1,1,8,40,5.5,316,316
2017,1,1,8,45,5.5,334,334
2017,1,1,8,50,5.5,352,352
2017,1,1,8,55,5.6000000000000005,369,369
2017,1,1,9,0,5.6000000000000005,386,386
2017,1,1,9,5,5.6000000000000005,403,403
2017,1,1,9,10,5.6000000000000005,420,420
2017,1,1,9,15,5.6000000000000005,437,437
2017,1,1,9,20,5.6000000000000005,453,453
2017,1,1,9,25,5.6000000000000005,469,469
2017,1,1,9,30,5.6000000000000005,485,485
2017,1,1,9,35,5.6000000000000005,500,500
2017,1,1,9,40,5.6000000000000005,515,515
2017,1,1,9,45,5.6000000000000005,529,529
2017,1,1,9,50,5.7,338,544
2017,1,1,9,55,5.7,268,558
2017,1,1,10,0,5.7,217,571
2017,1,1,10,5,5.7,241,585
2017,1,1,10,10,5.7,270,598
2017,1,1,10,15,5.7,314,611
2017,1,1,10,20,5.7,348,623
2017,1,1,10,25,5.7,413,635
2017,1,1,10,30,5.7,459,646
2017,1,1,10,35,5.7,405,657
2017,1,1,10,40,5.7,348,667
2017,1,1,10,45,5.7,306,677
2017,1,1,10,50,5.7,267,686
2017,1,1,10,55,5.7,246,695
2017,1,1,11,0,5.7,225,704
2017,1,1,11,5,5.7,227,712
2017,1,1,11,10,5.7,223,720
2017,1,1,11,15,5.6000000000000005,227,728
2017,1,1,11,20,5.6000000000000005,223,735
2017,1,1,11,25,5.6000000000000005,221,742
2017,1,1,11,30,5.6000000000000005,224,748
2017,1,1,11,35,5.6000000000000005,274,753
2017,1,1,11,40,5.6000000000000005,363,758
2017,1,1,11,45,5.6000000000000005,493,763
2017,1,1,11,50,5.5,766,766
2017,1,1,11,55,5.5,770,770
2017,1,1,12,0,5.5,773,773
2017,1,1,12,5,5.5,775,775
2017,1,1,12,10,5.5,778,778
2017,1,1,12,15,5.5,779,779
2017,1,1,12,20,5.5,781,781
2017,1,1,12,25,5.5,781,781
2017,1,1,12,30,5.5,782,782
2017,1,1,12,35,5.5,781,781
2017,1,1,12,40,5.5,779,779
2017,1,1,12,45,5.5,777,777
2017,1,1,12,50,5.5,686,775
2017,1,1,12,55,5.5,614,772
2017,1,1,13,0,5.5,537,769
2017,1,1,13,5,5.5,536,766
2017,1,1,13,10,5.5,529,762
2017,1,1,13,15,5.5,531,758
2017,1,1,13,20,5.5,505,753
2017,1,1,13,25,5.5,494,748
2017,1,1,13,30,5.5,499,742
2017,1,1,13,35,5.5,495,736
2017,1,1,13,40,5.5,500,729
2017,1,1,13,45,5.5,496,722
2017,1,1,13,50,5.5,480,715
2017,1,1,13,55,5.5,476,707
2017,1,1,14,0,5.5,476,699
2017,1,1,14,5,5.5,503,690
2017,1,1,14,10,5.5,563,680
2017,1,1,14,15,5.5,618,670
2017,1,1,14,20,5.5,660,660
2017,1,1,14,25,5.5,649,649
2017,1,1,14,30,5.5,638,638
2017,1,1,14,35,5.5,626,626
2017,1,1,14,40,5.5,614,614
2017,1,1,14,45,5.5,602,602
2017,1,1,14,50,5.5,478,589
2017,1,1,14,55,5.5,388,576
2017,1,1,15,0,5.5,310,562
2017,1,1,15,5,5.5,275,548
2017,1,1,15,10,5.5,223,534
2017,1,1,15,15,5.4,198,519
2017,1,1,15,20,5.4,167,505
2017,1,1,15,25,5.4,149,489
2017,1,1,15,30,5.4,131,474
2017,1,1,15,35,5.4,154,458
2017,1,1,15,40,5.4,188,442
2017,1,1,15,45,5.4,256,426
2017,1,1,15,50,5.300000000000001,409,409
2017,1,1,15,55,5.300000000000001,392,392
2017,1,1,16,0,5.300000000000001,376,376
2017,1,1,16,5,5.2,358,358
2017,1,1,16,10,5.2,341,341
2017,1,1,16,15,5.2,323,323
2017,1,1,16,20,5.1000000000000005,306,306
2017,1,1,16,25,5,288,288
2017,1,1,16,30,5,270,270
2017,1,1,16,35,5,252,252
2017,1,1,16,40,4.9,234,234
2017,1,1,16,45,4.9,216,216
2017,1,1,16,50,4.9,198,198
2017,1,1,16,55,4.800000000000001,181,181
2017,1,1,17,0,4.800000000000001,163,163
2017,1,1,17,5,4.800000000000001,146,146
2017,1,1,17,10,4.7,129,129
2017,1,1,17,15,4.6000000000000005,112,112
2017,1,1,17,20,4.6000000000000005,95,95
2017,1,1,17,25,4.6000000000000005,80,80
2017,1,1,17,30,4.5,65,65
2017,1,1,17,35,4.5,51,51
2017,1,1,17,40,4.4,38,38
2017,1,1,17,45,4.4,27,27
2017,1,1,17,50,4.4,18,18
2017,1,1,17,55,4.3,0,0
2017,1,1,18,0,4.3,0,0
2017,1,1,18,5,4.3,0,0
2017,1,1,18,10,4.3,0,0
2017,1,1,18,15,4.3,0,0
2017,1,1,18,20,4.3,0,0
2017,1,1,18,25,4.3,0,0
2017,1,1,18,30,4.3,0,0
2017,1,1,18,35,4.3,0,0
2017,1,1,18,40,4.3,0,0
2017,1,1,18,45,4.4,0,0
2017,1,1,18,50,4.4,0,0
2017,1,1,18,55,4.4,0,0
2017,1,1,19,0,4.4,0,0
2017,1,1,19,5,4.4,0,0
2017,1,1,19,10,4.4,0,0
2017,1,1,19,15,4.4,0,0
2017,1,1,19,20,4.5,0,0
2017,1,1,19,25,4.5,0,0
2017,1,1,19,30,4.5,0,0
2017,1,1,19,35,4.5,0,0
2017,1,1,19,40,4.5,0,0
2017,1,1,19,45,4.6000000000000005,0,0
2017,1,1,19,50,4.6000000000000005,0,0
2017,1,1,19,55,4.6000000000000005,0,0
2017,1,1,20,0,4.6000000000000005,0,0
2017,1,1,20,5,4.6000000000000005,0,0
2017,1,1,20,10,4.6000000000000005,0,0
2017,1,1,20,15,4.6000000000000005,0,0
2017,1,1,20,20,4.6000000000000005,0,0
2017,1,1,20,25,4.6000000000000005,0,0
2017,1,1,20,30,4.6000000000000005,0,0
2017,1,1,20,35,4.6000000000000005,0,0
2017,1,1,20,40,4.6000000000000005,0,0
2017,1,1,20,45,4.6000000000000005,0,0
2017,1,1,20,50,4.6000000000000005,0,0
2017,1,1,20,55,4.6000000000000005,0,0
2017,1,1,21,0,4.6000000000000005,0,0
2017,1,1,21,5,4.6000000000000005,0,0
2017,1,1,21,10,4.6000000000000005,0,0
2017,1,1,21,15,4.6000000000000005,0,0
2017,1,1,21,20,4.6000000000000005,0,0
2017,1,1,21,25,4.6000000000000005,0,0
2017,1,1,21,30,4.6000000000000005,0,0
2017,1,1,21,35,4.6000000000000005,0,0
2017,1,1,21,40,4.6000000000000005,0,0
2017,1,1,21,45,4.6000000000000005,0,0
2017,1,1,21,50,4.7,0,0
2017,1,1,21,55,4.7,0,0
2017,1,1,22,0,4.7,0,0
2017,1,1,22,5,4.7,0,0
2017,1,1,22,10,4.7,0,0
2017,1,1,22,15,4.7,0,0
2017,1,1,22,20,4.7,0,0
2017,1,1,22,25,4.7,0,0
2017,1,1,22,30,4.7,0,0
2017,1,1,22,35,4.7,0,0
2017,1,1,22,40,4.7,0,0
2017,1,1,22,45,4.800000000000001,0,0
2017,1,1,22,50,4.800000000000001,0,0
2017,1,1,22,55,4.800000000000001,0,0
2017,1,1,23,0,4.800000000000001,0,0
2017,1,1,23,5,4.800000000000001,0,0
2017,1,1,23,10,4.800000000000001,0,0
2017,1,1,23,15,4.800000000000001,0,0
2017,1,1,23,20,4.800000000000001,0,0
2017,1,1,23,25,4.800000000000001,0,0
2017,1,1,23,30,4.800000000000001,0,0
2017,1,1,23,35,4.800000000000001,0,0
2017,1,1,23,40,4.800000000000001,0,0
2017,1,1,23,45,4.800000000000001,0,0
2017,1,1,23,50,4.800000000000001,0,0
2017,1,1,23,55,4.800000000000001,0,0
2017,1,2,0,0,4.800000000000001,0,0
2017,1,2,0,5,4.800000000000001,0,0
2017,1,2,0,10,4.800000000000001,0,0
2017,1,2,0,15,4.800000000000001,0,0
2017,1,2,0,20,4.7,0,0
2017,1,2,0,25,4.7,0,0
2017,1,2,0,30,4.7,0,0
2017,1,2,0,35,4.7,0,0
2017,1,2,0,40,4.7,0,0
2017,1,2,0,45,4.7,0,0
2017,1,2,0,50,4.7,0,0
2017,1,2,0,55,4.7,0,0
2017,1,2,1,0,4.7,0,0
2017,1,2,1,5,4.7,0,0
2017,1,2,1,10,4.6000000000000005,0,0
2017,1,2,1,15,4.6000000000000005,0,0
2017,1,2,1,20,4.6000000000000005,0,0
2017,1,2,1,25,4.5,0,0
2017,1,2,1,30,4.5,0,0
2017,1,2,1,35,4.5,0,0
2017,1,2,1,40,4.5,0,0
2017,1,2,1,45,4.4,0,0
2017,1,2,1,50,4.4,0,0
2017,1,2,1,55,4.4,0,0
2017,1,2,2,0,4.4,0,0
2017,1,2,2,5,4.4,0,0
2017,1,2,2,10,4.4,0,0
2017,1,2,2,15,4.4,0,0
2017,1,2,2,20,4.3,0,0
2017,1,2,2,25,4.3,0,0
2017,1,2,2,30,4.3,0,0
2017,1,2,2,35,4.3,0,0
2017,1,2,2,40,4.3,0,0
2017,1,2,2,45,4.2,0,0
2017,1,2,2,50,4.2,0,0
2017,1,2,2,55,4.2,0,0
2017,1,2,3,0,4.2,0,0
2017,1,2,3,5,4.2,0,0
2017,1,2,3,10,4.2,0,0
2017,1,2,3,15,4.2,0,0
2017,1,2,3,20,4.2,0,0
2017,1,2,3,25,4.2,0,0
2017,1,2,3,30,4.2,0,0
2017,1,2,3,35,4.2,0,0
2017,1,2,3,40,4.2,0,0
2017,1,2,3,45,4.2,0,0
2017,1,2,3,50,4.3,0,0
2017,1,2,3,55,4.3,0,0
2017,1,2,4,0,4.3,0,0
2017,1,2,4,5,4.3,0,0
2017,1,2,4,10,4.3,0,0
2017,1,2,4,15,4.3,0,0
2017,1,2,4,20,4.3,0,0
2017,1,2,4,25,4.3,0,0
2017,1,2,4,30,4.3,0,0
2017,1,2,4,35,4.3,0,0
2017,1,2,4,40,4.3,0,0
2017,1,2,4,45,4.3,0,0
2017,1,2,4,50,4.3,0,0
2017,1,2,4,55,4.3,0,0
2017,1,2,5,0,4.3,0,0
2017,1,2,5,5,4.3,0,0
2017,1,2,5,10,4.3,0,0
2017,1,2,5,15,4.3,0,0
2017,1,2,5,20,4.3,0,0
2017,1,2,5,25,4.3,0,0
2017,1,2,5,30,4.3,0,0
2017,1,2,5,35,4.3,0,0
2017,1,2,5,40,4.3,0,0
2017,1,2,5,45,4.3,0,0
2017,1,2,5,50,4.3,0,0
2017,1,2,5,55,4.3,0,0
2017,1,2,6,0,4.3,0,0
2017,1,2,6,5,4.3,0,0
2017,1,2,6,10,4.3,0,0
2017,1,2,6,15,4.4,0,0
2017,1,2,6,20,4.4,0,0
2017,1,2,6,25,4.4,0,0
2017,1,2,6,30,4.4,0,0
2017,1,2,6,35,4.4,0,0
2017,1,2,6,40,4.4,0,0
2017,1,2,6,45,4.4,0,0
2017,1,2,6,50,4.5,0,0
2017,1,2,6,55,4.5,0,0
2017,1,2,7,0,4.5,0,0
2017,1,2,7,5,4.6000000000000005,0,0
2017,1,2,7,10,4.6000000000000005,21,21
2017,1,2,7,15,4.6000000000000005,31,31
2017,1,2,7,20,4.7,44,44
2017,1,2,7,25,4.800000000000001,58,58
2017,1,2,7,30,4.800000000000001,73,73
2017,1,2,7,35,4.800000000000001,88,88
2017,1,2,7,40,4.9,105,105
2017,1,2,7,45,4.9,122,122
2017,1,2,7,50,5,139,139
2017,1,2,7,55,5,157,157
2017,1,2,8,0,5.1000000000000005,174,174
2017,1,2,8,5,5.1000000000000005,193,193
2017,1,2,8,10,5.2,211,211
2017,1,2,8,15,5.2,229,229
2017,1,2,8,20,5.2,247,247
2017,1,2,8,25,5.300000000000001,266,266
2017,1,2,8,30,5.300000000000001,284,284
2017,1,2,8,35,5.300000000000001,302,302
2017,1,2,8,40,5.4,320,320
2017,1,2,8,45,5.4,337,337
2017,1,2,8,50,5.4,355,355
2017,1,2,8,55,5.5,373,373
2017,1,2,9,0,5.5,390,390
2017,1,2,9,5,5.5,407,407
2017,1,2,9,10,5.6000000000000005,424,424
2017,1,2,9,15,5.6000000000000005,441,441
2017,1,2,9,20,5.6000000000000005,458,458
2017,1,2,9,25,5.7,474,474
2017,1,2,9,30,5.7,490,490
2017,1,2,9,35,5.7,505,505
2017,1,2,9,40,5.800000000000001,521,521
2017,1,2,9,45,5.800000000000001,535,535
2017,1,2,9,50,5.800000000000001,550,550
2017,1,2,9,55,5.9,564,564
2017,1,2,10,0,5.9,578,578
2017,1,2,10,5,5.9,592,592
2017,1,2,10,10,5.9,605,605
2017,1,2,10,15,5.9,618,618
2017,1,2,10,20,5.9,631,631
2017,1,2,10,25,5.9,643,643
2017,1,2,10,30,5.9,655,655
2017,1,2,10,35,5.9,666,666
2017,1,2,10,40,5.9,676,676
2017,1,2,10,45,6,686,686
2017,1,2,10,50,6,696,696
2017,1,2,10,55,6,705,705
2017,1,2,11,0,6,714,714
2017,1,2,11,5,6,723,723
2017,1,2,11,10,6,731,731
2017,1,2,11,15,6,739,739
2017,1,2,11,20,5.9,746,746
2017,1,2,11,25,5.9,753,753
2017,1,2,11,30,5.9,760,760
2017,1,2,11,35,5.9,765,765
2017,1,2,11,40,5.9,770,770
2017,1,2,11,45,5.9,775,775
2017,1,2,11,50,5.9,779,779
2017,1,2,11,55,5.9,783,783
2017,1,2,12,0,5.9,786,786
2017,1,2,12,5,5.9,789,789
2017,1,2,12,10,5.800000000000001,791,791
2017,1,2,12,15,5.800000000000001,793,793
2017,1,2,12,20,5.800000000000001,794,794
2017,1,2,12,25,5.7,795,795
2017,1,2,12,30,5.7,795,795
2017,1,2,12,35,5.7,795,795
2017,1,2,12,40,5.7,794,794
2017,1,2,12,45,5.6000000000000005,793,793
2017,1,2,12,50,5.6000000000000005,791,791
2017,1,2,12,55,5.6000000000000005,788,788
2017,1,2,13,0,5.6000000000000005,786,786
2017,1,2,13,5,5.6000000000000005,782,782
2017,1,2,13,10,5.5,778,778
2017,1,2,13,15,5.5,774,774
2017,1,2,13,20,5.5,769,769
2017,1,2,13,25,5.4,764,764
2017,1,2,13,30,5.4,758,758
2017,1,2,13,35,5.4,751,751
2017,1,2,13,40,5.4,744,744
2017,1,2,13,45,5.4,737,737
2017,1,2,13,50,5.300000000000001,665,729
2017,1,2,13,55,5.300000000000001,568,720
2017,1,2,14,0,5.300000000000001,517,712
2017,1,2,14,5,5.300000000000001,461,702
2017,1,2,14,10,5.2,458,693
2017,1,2,14,15,5.2,427,683
2017,1,2,14,20,5.2,372,672
2017,1,2,14,25,5.1000000000000005,346,661
2017,1,2,14,30,5.1000000000000005,325,650
2017,1,2,14,35,5.1000000000000005,318,637
2017,1,2,14,40,5.1000000000000005,312,625
2017,1,2,14,45,5.1000000000000005,309,612
2017,1,2,14,50,5.1000000000000005,297,599
2017,1,2,14,55,5.1000000000000005,284,585
2017,1,2,15,0,5.1000000000000005,273,571
2017,1,2,15,5,5.1000000000000005,269,557
2017,1,2,15,10,5.1000000000000005,264,542
2017,1,2,15,15,5,256,528
2017,1,2,15,20,5,246,513
2017,1,2,15,25,5,251,497
2017,1,2,15,30,5,236,481
2017,1,2,15,35,5,234,465
2017,1,2,15,40,5,233,449
2017,1,2,15,45,5,236,433
2017,1,2,15,50,4.9,222,416
2017,1,2,15,55,4.9,223,399
2017,1,2,16,0,4.9,216,382
2017,1,2,16,5,4.9,223,365
2017,1,2,16,10,4.800000000000001,234,347
2017,1,2,16,15,4.800000000000001,258,329
2017,1,2,16,20,4.800000000000001,311,311
2017,1,2,16,25,4.7,293,293
2017,1,2,16,30,4.7,275,275
2017,1,2,16,35,4.7,257,257
2017,1,2,16,40,4.7,239,239
2017,1,2,16,45,4.6000000000000005,221,221
2017,1,2,16,50,4.6000000000000005,203,203
2017,1,2,16,55,4.6000000000000005,186,186
2017,1,2,17,0,4.6000000000000005,168,168
2017,1,2,17,5,4.6000000000000005,150,150
2017,1,2,17,10,4.6000000000000005,133,133
2017,1,2,17,15,4.6000000000000005,116,116
2017,1,2,17,20,4.5,99,99
2017,1,2,17,25,4.5,83,83
2017,1,2,17,30,4.5,68,68
2017,1,2,17,35,4.5,54,54
2017,1,2,17,40,4.5,41,41
2017,1,2,17,45,4.4,29,29
2017,1,2,17,50,4.4,19,19
2017,1,2,17,55,4.4,0,0
2017,1,2,18,0,4.4,0,0
2017,1,2,18,5,4.4,0,0
2017,1,2,18,10,4.4,0,0
2017,1,2,18,15,4.4,0,0
2017,1,2,18,20,4.4,0,0
2017,1,2,18,25,4.4,0,0
2017,1,2,18,30,4.4,0,0
2017,1,2,18,35,4.4,0,0
2017,1,2,18,40,4.4,0,0
2017,1,2,18,45,4.4,0,0
2017,1,2,18,50,4.5,0,0
2017,1,2,18,55,4.5,0,0
2017,1,2,19,0,4.5,0,0
2017,1,2,19,5,4.5,0,0
2017,1,2,19,10,4.5,0,0
2017,1,2,19,15,4.5,0,0
2017,1,2,19,20,4.5,0,0
2017,1,2,19,25,4.5,0,0
2017,1,2,19,30,4.5,0,0
2017,1,2,19,35,4.5,0,0
2017,1,2,19,40,4.5,0,0
2017,1,2,19,45,4.5,0,0
2017,1,2,19,50,4.5,0,0
2017,1,2,19,55,4.5,0,0
2017,1,2,20,0,4.5,0,0
2017,1,2,20,5,4.5,0,0
2017,1,2,20,10,4.5,0,0
2017,1,2,20,15,4.5,0,0
2017,1,2,20,20,4.5,0,0
2017,1,2,20,25,4.5,0,0
2017,1,2,20,30,4.5,0,0
2017,1,2,20,35,4.5,0,0
2017,1,2,20,40,4.5,0,0
2017,1,2,20,45,4.5,0,0
2017,1,2,20,50,4.5,0,0
2017,1,2,20,55,4.5,0,0
2017,1,2,21,0,4.5,0,0
2017,1,2,21,5,4.5,0,0
2017,1,2,21,10,4.5,0,0
2017,1,2,21,15,4.4,0,0
2017,1,2,21,20,4.4,0,0
2017,1,2,21,25,4.4,0,0
2017,1,2,21,30,4.4,0,0
2017,1,2,21,35,4.4,0,0
2017,1,2,21,40,4.4,0,0
2017,1,2,21,45,4.4,0,0
2017,1,2,21,50,4.4,0,0
2017,1,2,21,55,4.4,0,0
2017,1,2,22,0,4.4,0,0
2017,1,2,22,5,4.4,0,0
2017,1,2,22,10,4.4,0,0
2017,1,2,22,15,4.4,0,0
2017,1,2,22,20,4.3,0,0
2017,1,2,22,25,4.3,0,0
2017,1,2,22,30,4.3,0,0
2017,1,2,22,35,4.3,0,0
2017,1,2,22,40,4.3,0,0
2017,1,2,22,45,4.3,0,0
2017,1,2,22,50,4.3,0,0
2017,1,2,22,55,4.3,0,0
2017,1,2,23,0,4.3,0,0
2017,1,2,23,5,4.3,0,0
2017,1,2,23,10,4.3,0,0
2017,1,2,23,15,4.3,0,0
2017,1,2,23,20,4.3,0,0
2017,1,2,23,25,4.3,0,0
2017,1,2,23,30,4.3,0,0
2017,1,2,23,35,4.3,0,0
2017,1,2,23,40,4.3,0,0
2017,1,2,23,45,4.4,0,0
2017,1,2,23,50,4.4,0,0
2017,1,2,23,55,4.4,0,0
2017,1,3,0,0,4.4,0,0
2017,1,3,0,5,4.4,0,0
2017,1,3,0,10,4.4,0,0
2017,1,3,0,15,4.4,0,0
2017,1,3,0,20,4.3,0,0
2017,1,3,0,25,4.3,0,0
2017,1,3,0,30,4.3,0,0
2017,1,3,0,35,4.3,0,0
2017,1,3,0,40,4.3,0,0
2017,1,3,0,45,4.3,0,0
2017,1,3,0,50,4.3,0,0
2017,1,3,0,55,4.3,0,0
2017,1,3,1,0,4.3,0,0
2017,1,3,1,5,4.3,0,0
2017,1,3,1,10,4.3,0,0
2017,1,3,1,15,4.2,0,0
2017,1,3,1,20,4.2,0,0
2017,1,3,1,25,4.2,0,0
2017,1,3,1,30,4.2,0,0
2017,1,3,1,35,4.2,0,0
2017,1,3,1,40,4.2,0,0
2017,1,3,1,45,4.2,0,0
2017,1,3,1,50,4.2,0,0
2017,1,3,1,55,4.2,0,0
2017,1,3,2,0,4.2,0,0
2017,1,3,2,5,4.2,0,0
2017,1,3,2,10,4.2,0,0
2017,1,3,2,15,4.2,0,0
2017,1,3,2,20,4.1000000000000005,0,0
2017,1,3,2,25,4.1000000000000005,0,0
2017,1,3,2,30,4.1000000000000005,0,0
2017,1,3,2,35,4.1000000000000005,0,0
2017,1,3,2,40,4.1000000000000005,0,0
2017,1,3,2,45,4.1000000000000005,0,0
2017,1,3,2,50,4.1000000000000005,0,0
2017,1,3,2,55,4.1000000000000005,0,0
2017,1,3,3,0,4.1000000000000005,0,0
2017,1,3,3,5,4.1000000000000005,0,0
2017,1,3,3,10,4.1000000000000005,0,0
2017,1,3,3,15,4.1000000000000005,0,0
2017,1,3,3,20,4.1000000000000005,0,0
2017,1,3,3,25,4.1000000000000005,0,0
2017,1,3,3,30,4.1000000000000005,0,0
2017,1,3,3,35,4.1000000000000005,0,0
2017,1,3,3,40,4.1000000000000005,0,0
2017,1,3,3,45,4.1000000000000005,0,0
2017,1,3,3,50,4.1000000000000005,0,0
2017,1,3,3,55,4.1000000000000005,0,0
2017,1,3,4,0,4.1000000000000005,0,0
2017,1,3,4,5,4.1000000000000005,0,0
2017,1,3,4,10,4.1000000000000005,0,0
2017,1,3,4,15,4.1000000000000005,0,0
2017,1,3,4,20,4.1000000000000005,0,0
2017,1,3,4,25,4.1000000000000005,0,0
2017,1,3,4,30,4.1000000000000005,0,0
2017,1,3,4,35,4.1000000000000005,0,0
2017,1,3,4,40,4.1000000000000005,0,0
2017,1,3,4,45,4.2,0,0
2017,1,3,4,50,4.2,0,0
2017,1,3,4,55,4.2,0,0
2017,1,3,5,0,4.2,0,0
2017,1,3,5,5,4.2,0,0
2017,1,3,5,10,4.2,0,0
2017,1,3,5,15,4.2,0,0
2017,1,3,5,20,4.2,0,0
2017,1,3,5,25,4.2,0,0
2017,1,3,5,30,4.2,0,0
2017,1,3,5,35,4.2,0,0
2017,1,3,5,40,4.2,0,0
2017,1,3,5,45,4.2,0,0
2017,1,3,5,50,4.3,0,0
2017,1,3,5,55,4.3,0,0
2017,1,3,6,0,4.3,0,0
2017,1,3,6,5,4.3,0,0
2017,1,3,6,10,4.3,0,0
2017,1,3,6,15,4.3,0,0
2017,1,3,6,20,4.3,0,0
2017,1,3,6,25,4.3,0,0
2017,1,3,6,30,4.3,0,0
2017,1,3,6,35,4.3,0,0
2017,1,3,6,40,4.3,0,0
2017,1,3,6,45,4.4,0,0
2017,1,3,6,50,4.4,0,0
2017,1,3,6,55,4.4,0,0
2017,1,3,7,0,4.4,0,0
2017,1,3,7,5,4.4,0,0
2017,1,3,7,10,4.4,19,19
2017,1,3,7,15,4.4,29,29
2017,1,3,7,20,4.5,40,40
2017,1,3,7,25,4.5,54,54
2017,1,3,7,30,4.5,68,68
2017,1,3,7,35,4.5,83,83
2017,1,3,7,40,4.6000000000000005,100,100
