Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6385744,-,b'Mayagüez',b'Puerto Rico',18.18,-67.11,-4,195,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,GHI,
2020,1,1,0,0,25.400000000000002,0,N/A
2020,1,1,1,0,25.400000000000002,0,N/A
2020,1,1,2,0,25.3,0,N/A
2020,1,1,3,0,25.200000000000003,0,N/A
2020,1,1,4,0,25.200000000000003,0,N/A
2020,1,1,5,0,25.1,0,N/A
2020,1,1,6,0,25.1,0,N/A
2020,1,1,7,0,25.5,0,N/A
2020,1,1,8,0,26,166,N/A
2020,1,1,9,0,26.700000000000003,381,N/A
2020,1,1,10,0,27.5,569,N/A
2020,1,1,11,0,28.200000000000003,705,N/A
2020,1,1,12,0,28.6,778,N/A
2020,1,1,13,0,28.900000000000002,780,N/A
2020,1,1,14,0,28.900000000000002,711,N/A
2020,1,1,15,0,28.8,577,N/A
2020,1,1,16,0,28.400000000000002,391,N/A
2020,1,1,17,0,27.700000000000003,176,N/A
2020,1,1,18,0,26.900000000000002,0,N/A
2020,1,1,19,0,26.6,0,N/A
2020,1,1,20,0,26.200000000000003,0,N/A
2020,1,1,21,0,25.900000000000002,0,N/A
2020,1,1,22,0,25.700000000000003,0,N/A
2020,1,1,23,0,25.5,0,N/A
2020,1,2,0,0,25.400000000000002,0,N/A
2020,1,2,1,0,25.3,0,N/A
2020,1,2,2,0,25.200000000000003,0,N/A
2020,1,2,3,0,25.200000000000003,0,N/A
2020,1,2,4,0,25.200000000000003,0,N/A
2020,1,2,5,0,25.200000000000003,0,N/A
2020,1,2,6,0,25.1,0,N/A
2020,1,2,7,0,25.3,0,N/A
2020,1,2,8,0,25.900000000000002,165,N/A
2020,1,2,9,0,26.700000000000003,377,N/A
2020,1,2,10,0,27.400000000000002,565,N/A
2020,1,2,11,0,28,702,N/A
2020,1,2,12,0,28.3,775,N/A
2020,1,2,13,0,28.400000000000002,777,N/A
2020,1,2,14,0,28.3,707,N/A
2020,1,2,15,0,28,572,N/A
2020,1,2,16,0,27.5,387,N/A
2020,1,2,17,0,27,175,N/A
2020,1,2,18,0,26.400000000000002,0,N/A
2020,1,2,19,0,26.1,0,N/A
2020,1,2,20,0,25.8,0,N/A
2020,1,2,21,0,25.5,0,N/A
2020,1,2,22,0,25.3,0,N/A
2020,1,2,23,0,25.200000000000003,0,N/A
2020,1,3,0,0,25.1,0,N/A
2020,1,3,1,0,25,0,N/A
2020,1,3,2,0,24.900000000000002,0,N/A
2020,1,3,3,0,24.8,0,N/A
2020,1,3,4,0,24.8,0,N/A
2020,1,3,5,0,24.8,0,N/A
2020,1,3,6,0,24.900000000000002,0,N/A
2020,1,3,7,0,25.1,0,N/A
2020,1,3,8,0,25.5,164,N/A
2020,1,3,9,0,26.1,73,N/A
2020,1,3,10,0,27,563,N/A
2020,1,3,11,0,27.700000000000003,348,N/A
2020,1,3,12,0,27.900000000000002,239,N/A
2020,1,3,13,0,27.8,146,N/A
2020,1,3,14,0,27.6,427,N/A
2020,1,3,15,0,27.400000000000002,250,N/A
2020,1,3,16,0,27,118,N/A
2020,1,3,17,0,26.6,176,N/A
2020,1,3,18,0,26.1,0,N/A
2020,1,3,19,0,25.900000000000002,0,N/A
2020,1,3,20,0,25.8,0,N/A
2020,1,3,21,0,25.6,0,N/A
2020,1,3,22,0,25.400000000000002,0,N/A
2020,1,3,23,0,25.200000000000003,0,N/A
2020,1,4,0,0,25,0,N/A
2020,1,4,1,0,24.900000000000002,0,N/A
2020,1,4,2,0,24.8,0,N/A
2020,1,4,3,0,24.6,0,N/A
2020,1,4,4,0,24.6,0,N/A
2020,1,4,5,0,24.5,0,N/A
2020,1,4,6,0,24.5,0,N/A
2020,1,4,7,0,24.900000000000002,0,N/A
2020,1,4,8,0,25.6,168,N/A
2020,1,4,9,0,26.3,385,N/A
2020,1,4,10,0,27,577,N/A
2020,1,4,11,0,27.6,715,N/A
2020,1,4,12,0,28,789,N/A
2020,1,4,13,0,28.3,791,N/A
2020,1,4,14,0,28.3,723,N/A
2020,1,4,15,0,28.200000000000003,223,N/A
2020,1,4,16,0,27.8,399,N/A
2020,1,4,17,0,27.1,184,N/A
2020,1,4,18,0,26.3,0,N/A
2020,1,4,19,0,26,0,N/A
2020,1,4,20,0,25.6,0,N/A
2020,1,4,21,0,25.3,0,N/A
2020,1,4,22,0,25,0,N/A
2020,1,4,23,0,24.8,0,N/A
2020,1,5,0,0,24.6,0,N/A
2020,1,5,1,0,24.5,0,N/A
2020,1,5,2,0,24.5,0,N/A
2020,1,5,3,0,24.5,0,N/A
2020,1,5,4,0,24.400000000000002,0,N/A
2020,1,5,5,0,24.400000000000002,0,N/A
2020,1,5,6,0,24.3,0,N/A
2020,1,5,7,0,24.700000000000003,0,N/A
2020,1,5,8,0,25.5,168,N/A
2020,1,5,9,0,26.1,386,N/A
2020,1,5,10,0,26.8,578,N/A
2020,1,5,11,0,27.400000000000002,718,N/A
2020,1,5,12,0,27.700000000000003,793,N/A
2020,1,5,13,0,27.900000000000002,375,N/A
2020,1,5,14,0,27.900000000000002,296,N/A
2020,1,5,15,0,27.700000000000003,52,N/A
2020,1,5,16,0,27.3,30,N/A
2020,1,5,17,0,26.6,187,N/A
2020,1,5,18,0,25.8,0,N/A
2020,1,5,19,0,25.5,0,N/A
2020,1,5,20,0,25.200000000000003,0,N/A
2020,1,5,21,0,24.900000000000002,0,N/A
2020,1,5,22,0,24.700000000000003,0,N/A
2020,1,5,23,0,24.5,0,N/A
2020,1,6,0,0,24.400000000000002,0,N/A
2020,1,6,1,0,24.3,0,N/A
2020,1,6,2,0,24.200000000000003,0,N/A
2020,1,6,3,0,24.200000000000003,0,N/A
2020,1,6,4,0,24.3,0,N/A
2020,1,6,5,0,24.3,0,N/A
2020,1,6,6,0,24.3,0,N/A
2020,1,6,7,0,24.700000000000003,0,N/A
2020,1,6,8,0,25.1,167,N/A
2020,1,6,9,0,25.5,384,N/A
2020,1,6,10,0,26.1,574,N/A
2020,1,6,11,0,26.6,455,N/A
2020,1,6,12,0,26.8,784,N/A
2020,1,6,13,0,26.8,467,N/A
2020,1,6,14,0,26.700000000000003,434,N/A
2020,1,6,15,0,26.5,585,N/A
2020,1,6,16,0,26.1,398,N/A
2020,1,6,17,0,25.6,184,N/A
2020,1,6,18,0,25.1,3,N/A
2020,1,6,19,0,25,0,N/A
2020,1,6,20,0,25,0,N/A
2020,1,6,21,0,24.900000000000002,0,N/A
2020,1,6,22,0,24.700000000000003,0,N/A
2020,1,6,23,0,24.6,0,N/A
2020,1,7,0,0,24.6,0,N/A
2020,1,7,1,0,24.5,0,N/A
2020,1,7,2,0,24.400000000000002,0,N/A
2020,1,7,3,0,24.3,0,N/A
2020,1,7,4,0,24.3,0,N/A
2020,1,7,5,0,24.3,0,N/A
2020,1,7,6,0,24.3,0,N/A
2020,1,7,7,0,24.700000000000003,0,N/A
2020,1,7,8,0,25.5,167,N/A
2020,1,7,9,0,26.200000000000003,387,N/A
2020,1,7,10,0,27,582,N/A
2020,1,7,11,0,27.700000000000003,725,N/A
2020,1,7,12,0,28.1,802,N/A
2020,1,7,13,0,28.3,806,N/A
2020,1,7,14,0,28.400000000000002,737,N/A
2020,1,7,15,0,28.3,602,N/A
2020,1,7,16,0,27.900000000000002,413,N/A
2020,1,7,17,0,27.200000000000003,195,N/A
2020,1,7,18,0,26.3,13,N/A
2020,1,7,19,0,26,0,N/A
2020,1,7,20,0,25.8,0,N/A
2020,1,7,21,0,25.5,0,N/A
2020,1,7,22,0,25.3,0,N/A
2020,1,7,23,0,25.1,0,N/A
2020,1,8,0,0,24.900000000000002,0,N/A
2020,1,8,1,0,24.8,0,N/A
2020,1,8,2,0,24.8,0,N/A
2020,1,8,3,0,24.700000000000003,0,N/A
2020,1,8,4,0,24.700000000000003,0,N/A
2020,1,8,5,0,24.700000000000003,0,N/A
2020,1,8,6,0,24.6,0,N/A
2020,1,8,7,0,25.1,0,N/A
2020,1,8,8,0,25.700000000000003,165,N/A
2020,1,8,9,0,26.400000000000002,382,N/A
2020,1,8,10,0,27.200000000000003,575,N/A
2020,1,8,11,0,27.900000000000002,712,N/A
2020,1,8,12,0,28.200000000000003,788,N/A
2020,1,8,13,0,28.400000000000002,793,N/A
2020,1,8,14,0,28.3,176,N/A
2020,1,8,15,0,28.1,310,N/A
2020,1,8,16,0,27.8,141,N/A
2020,1,8,17,0,27.200000000000003,187,N/A
2020,1,8,18,0,26.6,4,N/A
2020,1,8,19,0,26.3,0,N/A
2020,1,8,20,0,26,0,N/A
2020,1,8,21,0,25.8,0,N/A
2020,1,8,22,0,25.6,0,N/A
2020,1,8,23,0,25.400000000000002,0,N/A
2020,1,9,0,0,25.3,0,N/A
2020,1,9,1,0,25.1,0,N/A
2020,1,9,2,0,25,0,N/A
2020,1,9,3,0,25,0,N/A
2020,1,9,4,0,24.900000000000002,0,N/A
2020,1,9,5,0,24.900000000000002,0,N/A
2020,1,9,6,0,25,0,N/A
2020,1,9,7,0,25.3,0,N/A
2020,1,9,8,0,25.900000000000002,162,N/A
2020,1,9,9,0,26.700000000000003,71,N/A
2020,1,9,10,0,27.5,77,N/A
2020,1,9,11,0,28.1,711,N/A
2020,1,9,12,0,28.400000000000002,789,N/A
2020,1,9,13,0,28.400000000000002,793,N/A
2020,1,9,14,0,28.3,724,N/A
2020,1,9,15,0,28.1,591,N/A
2020,1,9,16,0,27.700000000000003,215,N/A
2020,1,9,17,0,27,189,N/A
2020,1,9,18,0,26.5,13,N/A
2020,1,9,19,0,26.200000000000003,0,N/A
2020,1,9,20,0,25.900000000000002,0,N/A
2020,1,9,21,0,25.8,0,N/A
2020,1,9,22,0,25.6,0,N/A
2020,1,9,23,0,25.400000000000002,0,N/A
2020,1,10,0,0,25.3,0,N/A
2020,1,10,1,0,25.200000000000003,0,N/A
2020,1,10,2,0,25.200000000000003,0,N/A
2020,1,10,3,0,25.1,0,N/A
2020,1,10,4,0,25,0,N/A
2020,1,10,5,0,25,0,N/A
2020,1,10,6,0,25,0,N/A
2020,1,10,7,0,25.200000000000003,0,N/A
2020,1,10,8,0,25.8,154,N/A
2020,1,10,9,0,26.5,372,N/A
2020,1,10,10,0,27.3,567,N/A
2020,1,10,11,0,27.8,715,N/A
2020,1,10,12,0,28.1,792,N/A
2020,1,10,13,0,28.200000000000003,796,N/A
2020,1,10,14,0,28.1,253,N/A
2020,1,10,15,0,27.8,341,N/A
2020,1,10,16,0,27.400000000000002,208,N/A
2020,1,10,17,0,26.900000000000002,193,N/A
2020,1,10,18,0,26.3,14,N/A
2020,1,10,19,0,26,0,N/A
2020,1,10,20,0,25.900000000000002,0,N/A
2020,1,10,21,0,25.700000000000003,0,N/A
2020,1,10,22,0,25.5,0,N/A
2020,1,10,23,0,25.200000000000003,0,N/A
2020,1,11,0,0,25.1,0,N/A
2020,1,11,1,0,25,0,N/A
2020,1,11,2,0,25,0,N/A
2020,1,11,3,0,24.900000000000002,0,N/A
2020,1,11,4,0,24.8,0,N/A
2020,1,11,5,0,24.700000000000003,0,N/A
2020,1,11,6,0,24.700000000000003,0,N/A
2020,1,11,7,0,25,0,N/A
2020,1,11,8,0,25.700000000000003,157,N/A
2020,1,11,9,0,26.5,376,N/A
2020,1,11,10,0,27.3,571,N/A
2020,1,11,11,0,27.8,716,N/A
2020,1,11,12,0,28.1,795,N/A
2020,1,11,13,0,28.200000000000003,805,N/A
2020,1,11,14,0,28.200000000000003,744,N/A
2020,1,11,15,0,28,611,N/A
2020,1,11,16,0,27.5,421,N/A
2020,1,11,17,0,26.900000000000002,201,N/A
2020,1,11,18,0,26.3,16,N/A
2020,1,11,19,0,25.900000000000002,0,N/A
2020,1,11,20,0,25.700000000000003,0,N/A
2020,1,11,21,0,25.5,0,N/A
2020,1,11,22,0,25.3,0,N/A
2020,1,11,23,0,25.200000000000003,0,N/A
2020,1,12,0,0,25.1,0,N/A
2020,1,12,1,0,25,0,N/A
2020,1,12,2,0,24.900000000000002,0,N/A
2020,1,12,3,0,24.900000000000002,0,N/A
2020,1,12,4,0,24.8,0,N/A
2020,1,12,5,0,24.8,0,N/A
2020,1,12,6,0,24.8,0,N/A
2020,1,12,7,0,25,0,N/A
2020,1,12,8,0,25.400000000000002,150,N/A
2020,1,12,9,0,26,365,N/A
2020,1,12,10,0,26.8,554,N/A
2020,1,12,11,0,27.3,375,N/A
2020,1,12,12,0,27.700000000000003,783,N/A
2020,1,12,13,0,27.900000000000002,566,N/A
2020,1,12,14,0,27.900000000000002,728,N/A
2020,1,12,15,0,27.700000000000003,193,N/A
2020,1,12,16,0,27.400000000000002,410,N/A
2020,1,12,17,0,26.8,196,N/A
2020,1,12,18,0,26.1,16,N/A
2020,1,12,19,0,25.700000000000003,0,N/A
2020,1,12,20,0,25.5,0,N/A
2020,1,12,21,0,25.3,0,N/A
2020,1,12,22,0,25.200000000000003,0,N/A
2020,1,12,23,0,25.1,0,N/A
2020,1,13,0,0,25,0,N/A
2020,1,13,1,0,24.900000000000002,0,N/A
2020,1,13,2,0,24.8,0,N/A
2020,1,13,3,0,24.8,0,N/A
2020,1,13,4,0,24.700000000000003,0,N/A
2020,1,13,5,0,24.700000000000003,0,N/A
2020,1,13,6,0,24.700000000000003,0,N/A
2020,1,13,7,0,24.8,0,N/A
2020,1,13,8,0,25.400000000000002,148,N/A
2020,1,13,9,0,26.200000000000003,364,N/A
2020,1,13,10,0,26.900000000000002,557,N/A
2020,1,13,11,0,27.5,709,N/A
2020,1,13,12,0,27.8,795,N/A
2020,1,13,13,0,27.900000000000002,521,N/A
2020,1,13,14,0,27.8,745,N/A
2020,1,13,15,0,27.5,612,N/A
2020,1,13,16,0,27.1,423,N/A
2020,1,13,17,0,26.400000000000002,204,N/A
2020,1,13,18,0,25.8,18,N/A
2020,1,13,19,0,25.400000000000002,0,N/A
2020,1,13,20,0,25.200000000000003,0,N/A
2020,1,13,21,0,25.1,0,N/A
2020,1,13,22,0,24.900000000000002,0,N/A
2020,1,13,23,0,24.900000000000002,0,N/A
2020,1,14,0,0,24.8,0,N/A
2020,1,14,1,0,24.8,0,N/A
2020,1,14,2,0,24.8,0,N/A
2020,1,14,3,0,24.700000000000003,0,N/A
2020,1,14,4,0,24.6,0,N/A
2020,1,14,5,0,24.5,0,N/A
2020,1,14,6,0,24.5,0,N/A
2020,1,14,7,0,24.6,0,N/A
2020,1,14,8,0,25.200000000000003,141,N/A
2020,1,14,9,0,25.900000000000002,353,N/A
2020,1,14,10,0,26.5,545,N/A
2020,1,14,11,0,26.900000000000002,702,N/A
2020,1,14,12,0,27.1,780,N/A
2020,1,14,13,0,27.200000000000003,788,N/A
2020,1,14,14,0,27.3,726,N/A
2020,1,14,15,0,27.1,42,N/A
2020,1,14,16,0,26.8,151,N/A
2020,1,14,17,0,26.3,200,N/A
2020,1,14,18,0,25.700000000000003,18,N/A
2020,1,14,19,0,25.3,0,N/A
2020,1,14,20,0,25.1,0,N/A
2020,1,14,21,0,24.900000000000002,0,N/A
2020,1,14,22,0,24.8,0,N/A
2020,1,14,23,0,24.700000000000003,0,N/A
2020,1,15,0,0,24.6,0,N/A
2020,1,15,1,0,24.400000000000002,0,N/A
2020,1,15,2,0,24.3,0,N/A
2020,1,15,3,0,24.3,0,N/A
2020,1,15,4,0,24.200000000000003,0,N/A
2020,1,15,5,0,24.3,0,N/A
2020,1,15,6,0,24.3,0,N/A
2020,1,15,7,0,24.400000000000002,0,N/A
2020,1,15,8,0,24.900000000000002,146,N/A
2020,1,15,9,0,25.400000000000002,361,N/A
2020,1,15,10,0,26.200000000000003,555,N/A
2020,1,15,11,0,26.8,702,N/A
2020,1,15,12,0,27.200000000000003,780,N/A
2020,1,15,13,0,27.5,787,N/A
2020,1,15,14,0,27.6,33,N/A
2020,1,15,15,0,27.400000000000002,18,N/A
