,0
6383,44.6
6384,39.4
6385,18.1
6386,18.1
6387,18.1
6388,14.3
6389,10.4
6390,6.5
6391,3.8
6392,1.2
6393,1.7
6394,3.8
6395,6.0
6396,9.1
6397,11.6
6398,15.5
6399,18.6
6400,20.8
6401,25.1
6402,28.1
6403,32.9
6404,37.2
6405,46.4
6406,60.7
6407,75.0
6408,107.5
6409,127.5
6410,123.6
6411,134.4
6412,145.7
6413,160.9
6414,169.6
6415,189.5
6416,168.2
6417,161.7
6418,158.7
6419,151.8
6420,148.3
6421,136.7
6422,111.8
6423,91.9
6424,91.0
6425,84.0
6426,69.7
6427,52.9
6428,47.2
6429,42.9
6430,31.6
6431,28.1
6432,32.0
6433,37.7
6434,76.3
6435,135.3
6436,147.1
6437,148.3
6438,173.0
6439,209.9
6440,694.9
6441,775.1
6442,734.0
6443,216.9
6444,566.9
6445,780.4
6446,752.1
6447,592.1
6448,384.3
6449,349.6
6450,697.6
6451,354.8
6452,727.0
6453,245.0
6454,862.8
6455,406.4
6456,839.0
6457,871.9
6458,824.2
6459,146.2
6460,149.1
6461,212.1
6462,266.7
6463,830.3
6464,909.2
6465,240.8
6466,889.8
6467,839.8
6468,844.6
6469,203.8
6470,102.3
6471,68.9
6472,72.4
6473,60.7
6474,91.9
6475,126.1
6476,228.2
6477,946.5
6478,223.8
6479,912.6
6480,285.8
6481,340.1
6482,147.9
6483,166.1
6484,292.8
6485,261.9
6486,222.5
6487,1027.3
6488,410.3
6489,419.5
6490,986.4
6491,875.8
6492,800.3
6493,240.3
6494,791.6
6495,988.2
6496,1016.4
6497,215.9
6498,353.9
6499,1061.5
6500,988.2
6501,999.5
6502,903.6
6503,323.9
6504,211.2
6505,205.5
6506,654.1
6507,179.6
6508,706.2
6509,734.0
6510,595.5
6511,562.1
6512,502.7
6513,410.3
6514,370.4
6515,294.1
6516,145.7
6517,152.7
6518,448.1
6519,381.3
6520,383.9
6521,353.9
6522,337.9
6523,315.8
6524,327.0
6525,349.6
6526,138.4
6527,209.9
6528,158.7
6529,179.9
6530,183.0
6531,167.8
6532,149.1
6533,61.5
6534,57.3
6535,53.7
6536,49.4
6537,46.4
6538,45.5
6539,42.0
6540,39.0
6541,36.3
6542,34.3
6543,31.2
6544,29.0
6545,25.6
6546,21.6
6547,16.4
6548,12.5
6549,8.6
6550,5.1
6551,2.1
6552,0.4
6553,0.4
6554,2.9
6555,14.7
6556,16.4
6557,16.9
6558,10.4
6559,11.3
6560,13.3
6561,15.5
6562,25.6
6563,45.5
6564,71.6
6565,91.0
6566,84.0
6567,94.6
6568,105.3
6569,96.3
6570,80.6
6571,57.3
6572,46.4
6573,76.7
6574,75.5
6575,34.3
6576,56.3
6577,79.8
6578,32.9
6579,18.1
6580,16.4
6581,25.6
6582,50.3
6583,97.1
6584,310.1
6585,327.0
6586,367.4
6587,217.8
6588,121.0
6589,234.2
6590,323.9
6591,326.1
6592,367.4
6593,225.9
6594,132.2
6595,111.4
6596,137.0
6597,460.2
6598,326.6
6599,352.2
6600,282.4
6601,570.0
6602,732.7
6603,552.2
6604,839.3
6605,678.0
6606,352.2
6607,332.6
6608,803.4
6609,422.4
6610,287.6
6611,212.5
6612,297.5
6613,259.0
6614,314.0
6615,286.3
6616,924.4
6617,286.3
6618,793.4
6619,588.7
6620,1050.3
6621,438.6
6622,776.5
6623,862.8
6624,899.7
6625,949.6
6626,967.0
6627,796.4
6628,921.8
6629,876.7
6630,217.3
6631,196.0
6632,154.4
6633,125.3
6634,138.7
6635,170.1
6636,215.1
6637,205.2
6638,110.6
6639,59.8
6640,47.2
6641,163.9
6642,261.1
6643,361.7
6644,236.3
6645,199.9
6646,1045.0
6647,908.8
6648,940.4
6649,873.2
6650,786.9
6651,841.5
6652,881.4
6653,899.3
6654,882.8
6655,857.2
6656,889.8
6657,926.6
6658,796.4
6659,639.3
6660,680.5
6661,427.7
6662,501.8
6663,788.2
6664,813.8
6665,688.0
6666,365.7
6667,622.5
6668,826.4
6669,863.7
6670,659.8
6671,461.1
6672,504.9
6673,317.1
6674,300.6
6675,785.5
6676,614.6
6677,540.5
6678,315.8
6679,193.1
6680,331.8
6681,279.3
6682,173.5
6683,199.5
6684,339.6
6685,389.0
6686,252.0
6687,241.6
6688,124.0
6689,128.0
6690,126.6
6691,103.6
6692,101.9
6693,98.8
6694,42.0
6695,36.0
6696,33.8
6697,33.4
6698,31.6
6699,31.2
6700,29.9
6701,27.3
6702,25.6
6703,24.2
6704,22.5
6705,20.3
6706,17.7
6707,15.5
6708,13.0
6709,9.5
6710,6.8
6711,3.8
6712,0.8
6713,0.4
6714,0.4
6715,2.6
6716,3.4
6717,5.1
6718,6.5
6719,5.6
6720,4.3
6721,5.6
6722,9.1
6723,12.1
6724,15.5
6725,20.3
6726,29.5
6727,36.8
6728,46.4
6729,70.2
6730,87.6
6731,65.9
6732,58.1
6733,59.0
6734,79.3
6735,119.6
6736,118.8
6737,117.4
6738,137.9
6739,104.1
6740,77.6
6741,65.0
6742,56.8
6743,67.7
6744,39.0
6745,36.0
6746,60.2
6747,68.5
6748,83.7
6749,72.4
6750,59.8
6751,64.6
6752,51.5
6753,44.2
6754,60.2
6755,76.3
6756,102.3
6757,99.7
6758,117.1
6759,97.1
6760,131.9
6761,229.4
6762,211.2
6763,181.7
6764,270.6
6765,235.5
6766,196.8
6767,395.1
6768,607.3
6769,563.0
6770,662.0
6771,548.7
6772,605.9
6773,406.0
6774,374.4
6775,495.3
6776,560.4
6777,452.0
6778,362.1
6779,314.0
6780,301.4
6781,343.5
6782,343.5
6783,343.5
6784,342.2
6785,333.1
6786,393.4
6787,361.3
6788,294.9
6789,312.7
6790,298.9
6791,764.7
6792,657.2
6793,235.0
6794,330.9
6795,880.2
6796,369.9
6797,852.4
6798,315.8
6799,313.5
6800,910.1
6801,1011.6
6802,434.7
6803,819.4
6804,983.0
6805,788.2
6806,836.3
6807,820.3
6808,1048.0
6809,288.5
6810,414.2
6811,488.4
6812,202.6
6813,157.4
6814,204.7
6815,273.7
6816,319.2
6817,353.1
6818,933.0
6819,899.7
6820,853.7
6821,809.0
6822,731.8
6823,738.3
6824,693.2
6825,703.2
6826,662.3
6827,626.4
6828,597.7
6829,605.9
6830,594.3
6831,580.0
6832,519.7
6833,503.6
6834,474.5
6835,447.6
6836,379.1
6837,390.4
6838,348.3
6839,338.8
6840,351.7
6841,336.5
6842,313.5
6843,227.7
6844,125.3
6845,131.9
6846,151.8
6847,146.6
6848,145.7
6849,169.6
6850,85.9
6851,72.8
6852,61.2
6853,54.2
6854,51.5
6855,52.5
6856,50.3
6857,45.5
6858,35.5
6859,34.3
6860,32.0
6861,29.9
6862,24.7
6863,20.8
6864,16.4
6865,13.0
6866,8.2
6867,5.1
6868,2.6
6869,0.8
6870,1.7
6871,6.8
6872,11.3
6873,12.5
6874,17.3
6875,16.4
6876,22.9
6877,28.1
6878,30.7
6879,29.0
6880,32.4
6881,33.4
6882,28.6
6883,25.6
6884,32.4
6885,45.0
6886,55.9
6887,98.8
6888,68.5
6889,82.8
6890,139.2
6891,97.1
6892,121.0
6893,201.2
6894,94.1
6895,173.5
6896,160.9
6897,124.9
6898,151.0
6899,157.8
6900,494.1
6901,521.8
6902,399.1
6903,486.6
6904,174.8
6905,204.3
6906,518.0
6907,249.4
6908,299.7
6909,288.8
6910,246.8
6911,281.0
6912,314.9
6913,337.9
6914,703.2
6915,404.2
6916,401.3
6917,427.2
6918,539.6
6919,649.9
6920,366.0
6921,868.8
6922,327.0
6923,323.1
6924,242.8
6925,380.8
6926,449.3
6927,343.0
6928,812.9
6929,743.1
6930,446.3
6931,818.1
6932,825.9
6933,819.0
6934,747.0
6935,774.3
6936,793.4
6937,764.7
6938,828.1
6939,845.5
6940,779.5
6941,888.8
6942,285.4
6943,915.7
6944,928.3
6945,731.0
6946,928.8
6947,907.9
6948,945.2
6949,990.8
6950,318.3
6951,1018.9
6952,887.5
6953,872.4
6954,841.5
6955,938.7
6956,867.1
6957,858.1
6958,871.0
6959,908.3
6960,956.0
6961,274.5
6962,223.4
6963,1002.0
6964,837.6
6965,414.2
6966,867.6
6967,909.2
6968,974.3
6969,961.7
6970,955.2
6971,887.5
6972,869.3
6973,942.6
6974,956.0
6975,942.6
6976,954.7
6977,924.4
6978,893.2
6979,887.1
6980,845.5
6981,813.8
6982,740.9
6983,760.0
6984,702.3
6985,716.2
6986,674.1
6987,639.3
6988,606.4
6989,621.2
6990,611.2
6991,604.2
6992,528.4
6993,517.0
6994,478.4
6995,449.8
6996,376.6
6997,395.6
6998,349.6
6999,340.9
7000,353.6
7001,340.9
7002,304.0
7003,258.0
7004,230.2
7005,203.8
7006,171.3
7007,105.8
7008,97.5
7009,91.9
7010,52.5
7011,34.6
7012,32.4
7013,32.0
7014,31.2
7015,25.1
7016,25.1
7017,25.1
7018,22.0
7019,21.2
7020,18.1
7021,16.9
7022,14.7
7023,12.1
7024,9.1
7025,5.6
7026,2.9
7027,0.8
7028,0.4
7029,2.9
7030,3.4
7031,6.0
7032,9.5
7033,8.6
7034,9.5
7035,9.5
7036,12.5
7037,17.7
7038,22.0
7039,16.9
7040,13.3
7041,12.5
7042,12.1
7043,23.9
7044,44.2
7045,16.0
7046,13.8
7047,14.7
7048,24.2
7049,38.5
7050,53.7
7051,81.5
7052,85.9
7053,92.4
7054,109.2
7055,105.8
7056,136.2
7057,166.5
7058,134.8
7059,222.9
7060,534.9
7061,537.1
7062,525.7
7063,215.9
7064,249.8
7065,230.7
7066,163.1
7067,340.5
7068,245.9
7069,253.2
7070,712.7
7071,379.1
7072,680.2
7073,760.8
7074,594.3
7075,385.1
7076,410.3
7077,761.3
7078,768.3
7079,692.3
7080,696.7
7081,641.5
7082,665.4
7083,673.2
7084,696.2
7085,674.6
7086,662.8
7087,677.6
7088,706.6
7089,736.1
7090,721.4
7091,727.0
7092,745.3
7093,737.4
7094,710.5
7095,703.2
7096,728.8
7097,766.4
7098,493.6
7099,316.2
7100,286.3
7101,355.3
7102,341.3
7103,414.7
7104,373.5
7105,1075.8
7106,936.6
7107,1024.2
7108,472.0
7109,241.6
7110,202.1
7111,214.7
7112,268.0
7113,369.9
7114,323.9
7115,849.4
7116,417.3
7117,236.8
7118,827.6
7119,841.9
7120,855.9
7121,818.1
7122,773.0
7123,803.8
7124,821.1
7125,887.1
7126,891.8
7127,864.1
7128,714.0
7129,946.1
7130,947.4
7131,930.9
7132,941.4
7133,926.1
7134,833.7
7135,802.0
7136,809.0
7137,803.8
7138,683.2
7139,704.0
7140,645.5
7141,698.4
7142,667.6
7143,656.7
7144,635.0
7145,620.7
7146,607.8
7147,605.9
7148,535.2
7149,506.2
7150,469.3
7151,459.4
7152,381.7
7153,393.4
7154,346.9
7155,343.5
7156,341.3
7157,342.2
7158,317.1
7159,261.6
7160,225.9
7161,196.8
7162,141.8
7163,141.8
7164,141.8
7165,49.4
7166,38.2
7167,37.7
7168,34.6
7169,32.4
7170,30.3
7171,29.0
7172,27.6
7173,25.6
7174,22.9
7175,21.2
7176,19.4
7177,16.9
7178,15.2
7179,12.1
7180,9.9
7181,6.5
7182,2.9
7183,2.1
7184,11.0
7185,180.0
7186,403.0
7187,616.0
7188,792.0
7189,913.0
7190,974.0
7191,131.0
7192,76.0
7193,759.0
7194,322.0
7195,14.0
7196,145.0
7197,7.0
7198,166.0
7199,333.0
7200,545.0
7201,791.0
7202,915.0
7203,981.0
7204,752.0
7205,909.0
7206,508.0
7207,587.0
7208,64.0
7209,43.0
7210,11.0
7211,180.0
7212,373.0
7213,620.0
7214,801.0
7215,931.0
7216,681.0
7217,989.0
7218,913.0
7219,777.0
7220,273.0
7221,135.0
7222,153.0
7223,10.0
7224,176.0
7225,398.0
7226,612.0
7227,792.0
7228,597.0
7229,717.0
7230,988.0
7231,917.0
7232,781.0
7233,593.0
7234,168.0
7235,152.0
7236,11.0
7237,178.0
7238,400.0
7239,614.0
7240,793.0
7241,927.0
7242,334.0
7243,987.0
7244,490.0
7245,344.0
7246,295.0
7247,373.0
7248,155.0
7249,12.0
7250,185.0
7251,409.0
7252,622.0
7253,800.0
7254,923.0
7255,603.0
7256,770.0
7257,663.0
7258,177.0
7259,333.0
7260,8.0
7261,32.0
7262,11.0
7263,180.0
7264,405.0
7265,621.0
7266,802.0
7267,932.0
7268,610.0
7269,572.0
7270,714.0
7271,499.0
7272,468.0
7273,23.0
7274,105.0
7275,12.0
7276,184.0
7277,408.0
7278,622.0
7279,800.0
7280,923.0
7281,841.0
7282,767.0
7283,584.0
7284,364.0
7285,106.0
7286,370.0
7287,154.0
7288,11.0
7289,178.0
7290,401.0
7291,616.0
7292,652.0
7293,835.0
7294,856.0
7295,766.0
7296,605.0
7297,22.0
7298,54.0
7299,17.0
7300,160.0
7301,5.0
7302,132.0
7303,342.0
7304,529.0
7305,789.0
7306,919.0
7307,984.0
7308,829.0
7309,688.0
7310,510.0
7311,23.0
7312,8.0
7313,113.0
7314,10.0
7315,174.0
7316,395.0
7317,608.0
7318,788.0
7319,908.0
7320,974.0
7321,605.0
7322,674.0
7323,172.0
7324,70.0
7325,70.0
7326,134.0
7327,11.0
7328,177.0
7329,399.0
7330,612.0
7331,791.0
7332,917.0
7333,362.0
7334,595.0
7335,633.0
7336,432.0
7337,279.0
7338,282.0
7339,54.0
7340,12.0
7341,182.0
7342,406.0
7343,620.0
7344,799.0
7345,799.0
7346,979.0
7347,973.0
7348,912.0
7349,641.0
7350,488.0
7351,271.0
7352,75.0
7353,9.0
7354,169.0
7355,388.0
7356,600.0
7357,778.0
7358,913.0
7359,977.0
7360,497.0
7361,408.0
7362,237.0
7363,304.0
7364,53.0
7365,30.0
7366,10.0
7367,175.0
7368,398.0
7369,611.0
7370,790.0
7371,633.0
7372,260.0
7373,418.0
7374,594.0
7375,558.0
7376,390.0
7377,375.0
7378,159.0
7379,11.0
7380,178.0
7381,401.0
7382,615.0
7383,793.0
7384,415.0
7385,716.0
7386,708.0
7387,911.0
7388,565.0
7389,305.0
7390,35.0
7391,164.0
7392,4.0
7393,175.0
7394,397.0
7395,612.0
7396,791.0
7397,919.0
7398,598.0
7399,452.0
7400,716.0
7401,53.0
7402,188.0
7403,215.0
7404,24.0
7405,172.0
7406,393.0
7407,607.0
7408,788.0
7409,922.0
7410,988.0
7411,322.0
7412,65.0
7413,60.0
7414,165.0
7415,210.0
7416,113.0
7417,174.0
7418,398.0
7419,613.0
7420,793.0
7421,922.0
7422,986.0
7423,980.0
7424,907.0
7425,579.0
7426,72.0
7427,54.0
7428,162.0
7429,3.0
7430,167.0
7431,383.0
7432,588.0
7433,757.0
7434,914.0
7435,977.0
7436,970.0
7437,885.0
7438,750.0
7439,568.0
7440,219.0
7441,98.0
7442,2.0
7443,164.0
7444,381.0
7445,593.0
7446,772.0
7447,894.0
7448,598.0
7449,951.0
7450,677.0
7451,437.0
7452,402.0
7453,151.0
7454,101.0
7455,66.0
7456,265.0
7457,468.0
7458,639.0
7459,754.0
7460,817.0
7461,806.0
7462,755.0
7463,634.0
7464,267.0
7465,266.0
7466,69.0
7467,67.0
7468,267.0
7469,469.0
7470,640.0
7471,673.0
7472,827.0
7473,658.0
7474,583.0
7475,243.0
7476,397.0
7477,169.0
7478,107.0
7479,125.0
7480,177.0
7481,575.0
7482,751.0
7483,766.0
7484,301.0
7485,341.0
7486,107.0
7487,27.0
7488,61.0
7489,355.0
7490,150.0
7491,3.0
7492,146.0
7493,360.0
7494,574.0
7495,756.0
7496,891.0
7497,584.0
7498,621.0
7499,903.0
7500,622.0
7501,320.0
7502,388.0
7503,171.0
7504,10.0
7505,138.0
7506,336.0
7507,531.0
7508,703.0
7509,729.0
7510,608.0
7511,607.0
7512,503.0
7513,371.0
7514,377.0
7515,282.0
7516,126.0
7517,127.0
7518,329.0
7519,529.0
7520,702.0
7521,838.0
7522,774.0
7523,567.0
7524,709.0
7525,613.0
7526,217.0
7527,117.0
7528,126.0
7529,122.0
7530,324.0
7531,494.0
7532,636.0
7533,804.0
7534,871.0
7535,875.0
7536,737.0
7537,459.0
7538,475.0
7539,331.0
7540,132.0
7541,1.0
7542,145.0
7543,361.0
7544,576.0
7545,760.0
7546,678.0
7547,507.0
7548,275.0
7549,45.0
7550,27.0
7551,22.0
7552,68.0
7553,135.0
7554,6.0
7555,162.0
7556,381.0
7557,594.0
7558,774.0
7559,904.0
7560,715.0
7561,972.0
7562,908.0
7563,433.0
7564,601.0
7565,49.0
7566,86.0
7567,7.0
7568,11.0
7569,179.0
7570,402.0
7571,614.0
7572,790.0
7573,911.0
7574,471.0
7575,124.0
7576,191.0
7577,570.0
7578,156.0
7579,17.0
7580,145.0
7581,7.0
7582,166.0
7583,328.0
7584,543.0
7585,789.0
7586,913.0
7587,979.0
7588,744.0
7589,721.0
7590,494.0
7591,586.0
7592,16.0
7593,41.0
7594,11.0
7595,179.0
7596,371.0
7597,619.0
7598,799.0
7599,929.0
7600,992.0
7601,987.0
7602,911.0
7603,775.0
7604,589.0
7605,372.0
7606,152.0
7607,10.0
7608,174.0
7609,396.0
7610,610.0
7611,790.0
7612,688.0
7613,444.0
7614,985.0
7615,913.0
7616,778.0
7617,592.0
7618,134.0
7619,152.0
7620,11.0
7621,178.0
7622,399.0
7623,612.0
7624,790.0
7625,634.0
7626,326.0
7627,557.0
7628,713.0
7629,418.0
7630,376.0
7631,372.0
7632,154.0
7633,12.0
7634,184.0
7635,407.0
7636,621.0
7637,798.0
7638,920.0
7639,594.0
7640,976.0
7641,608.0
7642,62.0
7643,318.0
7644,7.0
7645,24.0
7646,11.0
7647,179.0
7648,404.0
7649,620.0
7650,801.0
7651,929.0
7652,994.0
7653,657.0
7654,686.0
7655,450.0
7656,543.0
7657,14.0
7658,158.0
7659,12.0
7660,183.0
7661,407.0
7662,621.0
7663,798.0
7664,921.0
7665,982.0
7666,823.0
7667,576.0
7668,390.0
7669,97.0
7670,369.0
7671,154.0
7672,11.0
7673,146.0
7674,400.0
7675,615.0
7676,677.0
7677,795.0
7678,862.0
7679,698.0
7680,516.0
7681,65.0
7682,102.0
7683,49.0
7684,65.0
7685,5.0
7686,125.0
7687,338.0
7688,533.0
7689,786.0
7690,917.0
7691,980.0
7692,834.0
7693,727.0
7694,572.0
7695,12.0
7696,8.0
7697,122.0
7698,6.0
7699,174.0
7700,394.0
7701,607.0
7702,786.0
7703,905.0
7704,971.0
7705,773.0
7706,341.0
7707,168.0
7708,189.0
7709,71.0
7710,133.0
7711,11.0
7712,177.0
7713,398.0
7714,611.0
7715,790.0
7716,914.0
7717,364.0
7718,637.0
7719,902.0
7720,213.0
7721,239.0
7722,316.0
7723,89.0
7724,11.0
7725,182.0
7726,405.0
7727,619.0
7728,797.0
7729,913.0
7730,976.0
7731,970.0
7732,910.0
7733,651.0
7734,457.0
7735,265.0
7736,90.0
7737,9.0
7738,169.0
7739,387.0
7740,598.0
7741,776.0
7742,911.0
7743,975.0
7744,507.0
7745,902.0
7746,140.0
7747,200.0
7748,46.0
7749,25.0
7750,10.0
7751,175.0
7752,396.0
7753,610.0
7754,788.0
7755,574.0
7756,976.0
7757,329.0
7758,584.0
7759,233.0
7760,382.0
7761,374.0
7762,159.0
7763,11.0
7764,177.0
7765,400.0
7766,614.0
7767,455.0
7768,645.0
7769,435.0
7770,706.0
7771,909.0
7772,562.0
7773,122.0
7774,15.0
7775,104.0
7776,4.0
7777,174.0
7778,396.0
7779,610.0
7780,790.0
7781,917.0
7782,982.0
7783,439.0
7784,708.0
7785,39.0
7786,130.0
7787,211.0
7788,20.0
7789,171.0
7790,392.0
7791,606.0
7792,786.0
7793,919.0
7794,864.0
7795,198.0
7796,95.0
7797,104.0
7798,172.0
7799,203.0
7800,134.0
7801,174.0
7802,397.0
7803,611.0
7804,790.0
7805,920.0
7806,982.0
7807,978.0
7808,905.0
7809,773.0
7810,109.0
7811,199.0
7812,161.0
7813,7.0
7814,166.0
7815,381.0
7816,585.0
7817,754.0
7818,912.0
7819,974.0
7820,967.0
7821,881.0
7822,746.0
7823,458.0
7824,185.0
7825,100.0
7826,2.0
7827,164.0
7828,380.0
7829,591.0
7830,481.0
7831,661.0
7832,557.0
7833,567.0
7834,686.0
7835,533.0
7836,430.0
7837,212.0
7838,99.0
7839,65.0
7840,263.0
7841,464.0
7842,636.0
7843,749.0
7844,813.0
7845,803.0
7846,751.0
7847,631.0
7848,268.0
7849,265.0
7850,68.0
7851,66.0
7852,264.0
7853,466.0
7854,636.0
7855,756.0
7856,823.0
7857,827.0
7858,660.0
7859,519.0
7860,296.0
7861,124.0
7862,105.0
7863,95.0
7864,156.0
7865,573.0
7866,748.0
7867,625.0
7868,634.0
7869,497.0
7870,55.0
7871,26.0
7872,82.0
7873,353.0
7874,150.0
7875,3.0
7876,145.0
7877,358.0
7878,572.0
7879,754.0
7880,887.0
7881,957.0
7882,699.0
7883,900.0
7884,615.0
7885,214.0
7886,387.0
7887,170.0
7888,10.0
7889,137.0
7890,335.0
7891,529.0
7892,700.0
7893,683.0
7894,538.0
7895,616.0
7896,492.0
7897,341.0
7898,375.0
7899,281.0
7900,125.0
7901,125.0
7902,327.0
7903,526.0
7904,699.0
7905,835.0
7906,903.0
7907,900.0
7908,812.0
7909,690.0
7910,275.0
7911,76.0
7912,124.0
7913,121.0
7914,322.0
7915,493.0
7916,620.0
7917,744.0
7918,866.0
7919,870.0
7920,736.0
7921,626.0
7922,460.0
7923,329.0
7924,131.0
7925,1.0
7926,145.0
7927,359.0
7928,573.0
7929,758.0
7930,896.0
7931,965.0
7932,330.0
7933,31.0
7934,62.0
7935,19.0
7936,52.0
7937,126.0
7938,6.0
7939,161.0
7940,380.0
7941,593.0
7942,772.0
7943,902.0
7944,623.0
7945,632.0
7946,905.0
7947,778.0
7948,359.0
7949,17.0
7950,86.0
7951,7.0
7952,11.0
7953,179.0
7954,402.0
7955,615.0
7956,791.0
7957,912.0
7958,612.0
7959,106.0
7960,466.0
7961,519.0
7962,184.0
7963,14.0
7964,145.0
7965,7.0
7966,168.0
7967,334.0
7968,611.0
7969,791.0
7970,916.0
7971,981.0
7972,583.0
7973,908.0
7974,408.0
7975,587.0
7976,89.0
7977,44.0
7978,11.0
7979,179.0
7980,403.0
7981,620.0
7982,800.0
7983,931.0
7984,620.0
7985,989.0
7986,913.0
7987,777.0
7988,339.0
7989,372.0
7990,152.0
7991,10.0
7992,174.0
7993,396.0
7994,611.0
7995,792.0
7996,590.0
7997,460.0
7998,987.0
7999,915.0
8000,779.0
8001,593.0
8002,135.0
8003,152.0
8004,11.0
8005,178.0
8006,399.0
8007,613.0
8008,792.0
8009,497.0
8010,990.0
8011,242.0
8012,730.0
8013,558.0
8014,379.0
8015,175.0
8016,154.0
8017,12.0
8018,184.0
8019,408.0
8020,622.0
8021,800.0
8022,922.0
8023,290.0
8024,978.0
8025,655.0
8026,41.0
8027,207.0
8028,46.0
8029,32.0
8030,11.0
8031,179.0
8032,405.0
8033,621.0
8034,803.0
8035,931.0
8036,996.0
8037,423.0
8038,616.0
8039,539.0
8040,547.0
8041,48.0
8042,66.0
8043,12.0
8044,183.0
8045,408.0
8046,622.0
8047,800.0
8048,923.0
8049,837.0
8050,979.0
8051,664.0
8052,343.0
8053,131.0
8054,161.0
8055,154.0
8056,11.0
8057,146.0
8058,401.0
8059,616.0
8060,797.0
8061,924.0
8062,808.0
8063,676.0
8064,446.0
8065,59.0
8066,104.0
8067,50.0
8068,72.0
8069,5.0
8070,123.0
8071,342.0
8072,537.0
8073,788.0
8074,919.0
8075,983.0
8076,848.0
8077,689.0
8078,127.0
8079,17.0
8080,8.0
8081,127.0
8082,5.0
8083,174.0
8084,395.0
8085,608.0
8086,788.0
8087,907.0
8088,974.0
8089,972.0
8090,155.0
8091,36.0
8092,194.0
8093,87.0
8094,116.0
8095,11.0
8096,177.0
8097,399.0
8098,612.0
8099,792.0
8100,917.0
8101,631.0
8102,630.0
8103,904.0
8104,219.0
8105,448.0
8106,108.0
8107,90.0
8108,11.0
8109,182.0
8110,405.0
8111,620.0
8112,799.0
8113,915.0
8114,978.0
8115,973.0
8116,912.0
8117,689.0
8118,508.0
8119,262.0
8120,100.0
8121,9.0
8122,169.0
8123,388.0
8124,600.0
8125,779.0
8126,913.0
8127,977.0
8128,436.0
8129,905.0
8130,163.0
8131,73.0
8132,130.0
8133,34.0
8134,10.0
8135,175.0
8136,397.0
8137,611.0
8138,790.0
8139,540.0
8140,978.0
8141,262.0
8142,898.0
8143,419.0
8144,587.0
8145,375.0
8146,159.0
8147,11.0
8148,177.0
8149,400.0
8150,615.0
8151,793.0
8152,265.0
8153,445.0
8154,672.0
8155,911.0
8156,507.0
8157,126.0
8158,56.0
8159,164.0
8160,4.0
8161,175.0
8162,397.0
8163,611.0
8164,790.0
8165,919.0
8166,984.0
8167,658.0
8168,504.0
8169,41.0
8170,62.0
8171,202.0
8172,34.0
8173,171.0
8174,392.0
8175,607.0
8176,788.0
8177,921.0
8178,853.0
8179,203.0
8180,133.0
8181,110.0
8182,205.0
8183,212.0
8184,130.0
8185,174.0
8186,397.0
8187,612.0
8188,792.0
8189,922.0
8190,984.0
8191,980.0
8192,907.0
8193,773.0
8194,152.0
8195,226.0
8196,161.0
8197,7.0
8198,166.0
8199,382.0
8200,586.0
8201,755.0
8202,914.0
8203,976.0
8204,969.0
8205,884.0
8206,749.0
8207,568.0
8208,360.0
8209,97.0
8210,4.0
8211,164.0
8212,381.0
8213,592.0
8214,772.0
8215,526.0
8216,499.0
8217,570.0
8218,735.0
8219,584.0
8220,444.0
8221,313.0
8222,99.0
8223,65.0
8224,264.0
8225,467.0
8226,640.0
8227,754.0
8228,819.0
8229,684.0
8230,756.0
8231,635.0
8232,261.0
8233,267.0
8234,69.0
8235,66.0
8236,265.0
8237,468.0
8238,638.0
8239,759.0
8240,826.0
8241,830.0
8242,671.0
8243,652.0
8244,295.0
8245,158.0
8246,105.0
8247,68.0
8248,137.0
8249,574.0
8250,750.0
8251,868.0
8252,751.0
8253,475.0
8254,48.0
8255,56.0
8256,149.0
8257,181.0
8258,150.0
8259,3.0
8260,146.0
8261,360.0
8262,574.0
8263,756.0
8264,315.0
8265,960.0
8266,561.0
8267,902.0
8268,476.0
8269,377.0
8270,388.0
8271,170.0
8272,9.0
8273,137.0
8274,336.0
8275,531.0
8276,703.0
8277,547.0
8278,637.0
8279,600.0
8280,534.0
8281,350.0
8282,421.0
8283,327.0
8284,126.0
8285,126.0
8286,328.0
8287,528.0
8288,702.0
8289,838.0
8290,906.0
8291,904.0
8292,816.0
8293,693.0
8294,343.0
8295,62.0
8296,125.0
8297,121.0
8298,323.0
8299,497.0
8300,634.0
8301,756.0
8302,870.0
8303,874.0
8304,744.0
8305,636.0
8306,526.0
8307,331.0
8308,131.0
8309,1.0
8310,145.0
8311,359.0
8312,574.0
8313,758.0
8314,898.0
8315,967.0
8316,464.0
8317,120.0
8318,113.0
8319,17.0
8320,53.0
8321,126.0
8322,7.0
8323,161.0
8324,381.0
8325,594.0
8326,773.0
8327,904.0
8328,522.0
8329,668.0
8330,907.0
8331,780.0
8332,361.0
8333,11.0
8334,110.0
8335,7.0
8336,11.0
8337,181.0
8338,406.0
8339,620.0
8340,798.0
8341,919.0
8342,981.0
8343,121.0
8344,441.0
8345,273.0
8346,279.0
8347,15.0
8348,146.0
8349,7.0
8350,168.0
8351,400.0
8352,615.0
8353,796.0
8354,922.0
8355,988.0
8356,720.0
8357,676.0
8358,778.0
8359,592.0
8360,181.0
8361,49.0
8362,11.0
8363,181.0
8364,407.0
8365,624.0
8366,805.0
8367,936.0
8368,1000.0
8369,995.0
8370,918.0
8371,781.0
8372,477.0
8373,375.0
8374,153.0
8375,11.0
8376,177.0
8377,401.0
8378,616.0
8379,797.0
